SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages
3.0,DD Bharati,MPEG-4/SD,514.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD Bharati,https://www.lyngsat.com/tvchannels/in/DD-Bharati.html,False,Doordarshan,Hin
4.0,DD Kisan,MPEG-4/SD,515.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD Kisan,https://www.lyngsat.com/tvchannels/in/DD-Kisan.html,False,Doordarshan,
4.0,DD Kisan,MPEG-4/SD,515.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD Kisan,https://www.lyngsat.com/tvchannels/in/DD-Kisan.html,False,Doordarshan,
5.0,DD Urdu,MPEG-4/SD,516.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD Urdu,https://www.lyngsat.com/tvchannels/in/DD-Urdu.html,False,Doordarshan,Urd
6.0,DD Sports,MPEG-4/SD,517.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,Hin
6.0,DD Sports,MPEG-4/SD,517.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,Hin
14.0,DD Sports,MPEG-4/HD,525.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,Hin
14.0,DD Sports,MPEG-4/HD,525.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,Hin
7.0,Sansad TV,MPEG-4/SD,518.0,DVB-S2,30000.0,3/4,3885 V,,,,,Sansad TV,https://www.lyngsat.com/tvchannels/in/Sansad-TV.html,False,Doordarshan,Hin
7.0,Sansad TV,MPEG-4/SD,518.0,DVB-S2,30000.0,3/4,3885 V,,,,,Sansad TV,https://www.lyngsat.com/tvchannels/in/Sansad-TV.html,False,Doordarshan,Hin
7.0,Sansad TV,MPEG-4/SD,518.0,DVB-S2,30000.0,3/4,3885 V,,,,,Sansad TV,https://www.lyngsat.com/tvchannels/in/Sansad-TV.html,False,Doordarshan,Hin
7.0,Sansad TV,MPEG-4/SD,518.0,DVB-S2,30000.0,3/4,3885 V,,,,,Sansad TV,https://www.lyngsat.com/tvchannels/in/Sansad-TV.html,False,Doordarshan,Hin
15.0,Sansad TV,MPEG-4/HD,526.0,DVB-S2,30000.0,3/4,3885 V,,,,,Sansad TV,https://www.lyngsat.com/tvchannels/in/Sansad-TV.html,False,Doordarshan,Hin
15.0,Sansad TV,MPEG-4/HD,526.0,DVB-S2,30000.0,3/4,3885 V,,,,,Sansad TV,https://www.lyngsat.com/tvchannels/in/Sansad-TV.html,False,Doordarshan,Hin
15.0,Sansad TV,MPEG-4/HD,526.0,DVB-S2,30000.0,3/4,3885 V,,,,,Sansad TV,https://www.lyngsat.com/tvchannels/in/Sansad-TV.html,False,Doordarshan,Hin
15.0,Sansad TV,MPEG-4/HD,526.0,DVB-S2,30000.0,3/4,3885 V,,,,,Sansad TV,https://www.lyngsat.com/tvchannels/in/Sansad-TV.html,False,Doordarshan,Hin
8.0,Prasar Bharati News Services,MPEG-4/SD,519.0,DVB-S2,30000.0,3/4,3885 V,,,,,Prasar Bharati News Services,https://www.lyngsat.com/tvchannels/in/Prasar-Bharati-News-Services.html,False,Doordarshan,
11.0,DD India,MPEG-4/HD,522.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD India,https://www.lyngsat.com/tvchannels/in/DD-India.html,False,Doordarshan,Hin
11.0,DD India,MPEG-4/HD,522.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD India,https://www.lyngsat.com/tvchannels/in/DD-India.html,False,Doordarshan,Hin
11.0,DD India,MPEG-4/HD,522.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD India,https://www.lyngsat.com/tvchannels/in/DD-India.html,False,Doordarshan,Hin
11.0,DD India,MPEG-4/HD,522.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD India,https://www.lyngsat.com/tvchannels/in/DD-India.html,False,Doordarshan,Hin
16.0,DD India,MPEG-4/SD,527.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD India,https://www.lyngsat.com/tvchannels/in/DD-India.html,False,Doordarshan,Hin
16.0,DD India,MPEG-4/SD,527.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD India,https://www.lyngsat.com/tvchannels/in/DD-India.html,False,Doordarshan,Hin
16.0,DD India,MPEG-4/SD,527.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD India,https://www.lyngsat.com/tvchannels/in/DD-India.html,False,Doordarshan,Hin
16.0,DD India,MPEG-4/SD,527.0,DVB-S2,30000.0,3/4,3885 V,,,,,DD India,https://www.lyngsat.com/tvchannels/in/DD-India.html,False,Doordarshan,Hin
,,,,DVB-S2,11572.0,2/3,3954 V,,,,,,,False,Doordarshan,
,,1-1,,DVB-S2,9600.0,3/4,4073 V,,,Irdeto,,,,False,Doordarshan,
,,,,DVB-S2,9425.0,3/4,4096 V,,,,,,,False,Doordarshan,
1.0,Subhavaartha TV,MPEG-4/SD,101.0,DVB-S2,11572.0,2/3,3954 V,,,,,Subhavaartha TV,https://www.lyngsat.com/tvchannels/in/Subhavaartha-TV.html,False,Doordarshan,Tel
1.0,Subhavaartha TV,MPEG-4/SD,101.0,DVB-S2,11572.0,2/3,3954 V,,,,,Subhavaartha TV,https://www.lyngsat.com/tvchannels/in/Subhavaartha-TV.html,False,Doordarshan,Tel
2.0,Nambikkai TV,MPEG-4/SD,201.0,DVB-S2,11572.0,2/3,3954 V,,,,,Nambikkai TV,https://www.lyngsat.com/tvchannels/in/Nambikkai-TV.html,False,Doordarshan,
2.0,Nambikkai TV,MPEG-4/SD,201.0,DVB-S2,11572.0,2/3,3954 V,,,,,Nambikkai TV,https://www.lyngsat.com/tvchannels/in/Nambikkai-TV.html,False,Doordarshan,
3.0,Shalini TV,MPEG-4/SD,301.0,DVB-S2,11572.0,2/3,3954 V,,,,,Shalini TV,https://www.lyngsat.com/tvchannels/in/Shalini-TV.html,False,Doordarshan,Tam
3.0,Shalini TV,MPEG-4/SD,301.0,DVB-S2,11572.0,2/3,3954 V,,,,,Shalini TV,https://www.lyngsat.com/tvchannels/in/Shalini-TV.html,False,Doordarshan,Tam
4.0,Imayam TV,MPEG-4/SD,401.0,DVB-S2,11572.0,2/3,3954 V,,,,,Imayam TV,https://www.lyngsat.com/tvchannels/in/Imayam-TV.html,False,Doordarshan,Tam
5.0,Ayush TV,MPEG-4/SD,501.0,DVB-S2,11572.0,2/3,3954 V,,,,,Ayush TV,https://www.lyngsat.com/tvchannels/in/Ayush-TV.html,False,Doordarshan,
5.0,Ayush TV,MPEG-4/SD,501.0,DVB-S2,11572.0,2/3,3954 V,,,,,Ayush TV,https://www.lyngsat.com/tvchannels/in/Ayush-TV.html,False,Doordarshan,
6.0,NKR TV,MPEG-4/SD,601.0,DVB-S2,11572.0,2/3,3954 V,,,,,NKR TV,https://www.lyngsat.com/tvchannels/in/NKR-TV.html,False,Doordarshan,Kan
7.0,MK TV (India),MPEG-4/SD,701.0,DVB-S2,11572.0,2/3,3954 V,,,,,MK TV (India),https://www.lyngsat.com/tvchannels/in/MK-TV.html,False,Doordarshan,Tam
8.0,MK Tunes,MPEG-4/SD,801.0,DVB-S2,11572.0,2/3,3954 V,,,,,MK Tunes,https://www.lyngsat.com/tvchannels/in/MK-Tunes.html,False,Doordarshan,
9.0,MK Six,MPEG-4/SD,901.0,DVB-S2,11572.0,2/3,3954 V,,,,,MK Six,https://www.lyngsat.com/tvchannels/in/MK-Six.html,False,Doordarshan,
1.0,Tarang TV,MPEG-4/SD,102.0,DVB-S2,9600.0,3/4,4073 V,,,Irdeto,,Tarang TV,https://www.lyngsat.com/tvchannels/in/Tarang-TV.html,False,Doordarshan,Ori
1.0,Tarang TV,MPEG-4/SD,102.0,DVB-S2,9600.0,3/4,4073 V,,,Irdeto,,Tarang TV,https://www.lyngsat.com/tvchannels/in/Tarang-TV.html,False,Doordarshan,Ori
7.0,Tarang TV,HEVC/HD,702.0,DVB-S2,9600.0,3/4,4073 V,,,Irdeto,,Tarang TV,https://www.lyngsat.com/tvchannels/in/Tarang-TV.html,False,Doordarshan,Ori
7.0,Tarang TV,HEVC/HD,702.0,DVB-S2,9600.0,3/4,4073 V,,,Irdeto,,Tarang TV,https://www.lyngsat.com/tvchannels/in/Tarang-TV.html,False,Doordarshan,Ori
2.0,Tarang Music,MPEG-4/SD,202.0,DVB-S2,9600.0,3/4,4073 V,,,Irdeto,,Tarang Music,https://www.lyngsat.com/tvchannels/in/Tarang-Music.html,False,Doordarshan,Ori
3.0,Odisha TV,MPEG-4/SD,502.0,DVB-S2,9600.0,3/4,4073 V,,,,,Odisha TV,https://www.lyngsat.com/tvchannels/in/Odisha-TV.html,False,Doordarshan,Ori
3.0,Odisha TV,MPEG-4/SD,502.0,DVB-S2,9600.0,3/4,4073 V,,,,,Odisha TV,https://www.lyngsat.com/tvchannels/in/Odisha-TV.html,False,Doordarshan,Ori
4.0,Prarthana TV,MPEG-4/SD,402.0,DVB-S2,9600.0,3/4,4073 V,,,Irdeto,,Prarthana TV,https://www.lyngsat.com/tvchannels/in/Prarthana-TV.html,False,Doordarshan,Ori
5.0,Alankar TV,MPEG-4/SD,602.0,DVB-S2,9600.0,3/4,4073 V,,,Irdeto,,Alankar TV,https://www.lyngsat.com/tvchannels/in/Alankar-TV.html,False,Doordarshan,Ori
1.0,News Live,MPEG-4/SD,257.0,DVB-S2,9425.0,3/4,4096 V,,,,,News Live,https://www.lyngsat.com/tvchannels/in/News-Live.html,False,Doordarshan,Asm
1.0,News Live,MPEG-4/SD,257.0,DVB-S2,9425.0,3/4,4096 V,,,,,News Live,https://www.lyngsat.com/tvchannels/in/News-Live.html,False,Doordarshan,Asm
2.0,Rang,MPEG-4/SD,357.0,DVB-S2,9425.0,3/4,4096 V,,,,,Rang,https://www.lyngsat.com/tvchannels/in/Rang.html,False,Doordarshan,Asm
12.0,Ramdhenu,MPEG-4/SD,457.0,DVB-S2,9425.0,3/4,4096 V,,,,,Ramdhenu,https://www.lyngsat.com/tvchannels/in/Ramdhenu.html,False,Doordarshan,Asm
15.0,Northeast Live,MPEG-4/SD,557.0,DVB-S2,9425.0,3/4,4096 V,,,,,Northeast Live,https://www.lyngsat.com/tvchannels/in/Northeast-Live.html,False,Doordarshan,Eng
15.0,Northeast Live,MPEG-4/SD,557.0,DVB-S2,9425.0,3/4,4096 V,,,,,Northeast Live,https://www.lyngsat.com/tvchannels/in/Northeast-Live.html,False,Doordarshan,Eng
16.0,Indradhanu TV,MPEG-4/SD,667.0,DVB-S2,9425.0,3/4,4096 V,,,,,Indradhanu TV,https://www.lyngsat.com/tvchannels/in/Indradhanu-TV.html,False,Doordarshan,Asm
,AIR,1-1,,DVB-S2,1000.0,3/4,4108 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4108 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4108 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4108 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4108 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4113 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4113 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4113 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4113 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4113 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,8192-4096,,DVB-S2,1000.0,3/4,4116 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,8192-4096,,DVB-S2,1000.0,3/4,4116 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,8192-4096,,DVB-S2,1000.0,3/4,4116 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,8192-4096,,DVB-S2,1000.0,3/4,4116 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,8192-4096,,DVB-S2,1000.0,3/4,4116 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4127 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4127 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4127 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4127 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4127 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4130 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4130 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4130 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4130 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
,AIR,1-1,,DVB-S2,1000.0,3/4,4130 V,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,
2000.0,AIR FM Rainbow Mumbai,,,DVB-S2,1000.0,3/4,4108 V,,,,,AIR FM Rainbow Mumbai,https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Mumbai.html,False,AIR,
2000.0,AIR FM Rainbow Mumbai,,,DVB-S2,1000.0,3/4,4108 V,,,,,AIR FM Rainbow Mumbai,https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Mumbai.html,False,AIR,
2.0,AIR FM Rainbow Mumbai,,,DVB-S2,1000.0,3/4,4130 V,,,,,AIR FM Rainbow Mumbai,https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Mumbai.html,False,AIR,
2.0,AIR FM Rainbow Mumbai,,,DVB-S2,1000.0,3/4,4130 V,,,,,AIR FM Rainbow Mumbai,https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Mumbai.html,False,AIR,
3000.0,AIR Marathi,,,DVB-S2,1000.0,3/4,4108 V,,,,,AIR Marathi,https://www.lyngsat.com/radiochannels/in/AIR-Marathi.html,False,AIR,Mar
3000.0,AIR Marathi,,,DVB-S2,1000.0,3/4,4108 V,,,,,AIR Marathi,https://www.lyngsat.com/radiochannels/in/AIR-Marathi.html,False,AIR,Mar
3.0,AIR Marathi,,,DVB-S2,1000.0,3/4,4130 V,,,,,AIR Marathi,https://www.lyngsat.com/radiochannels/in/AIR-Marathi.html,False,AIR,Mar
3.0,AIR Marathi,,,DVB-S2,1000.0,3/4,4130 V,,,,,AIR Marathi,https://www.lyngsat.com/radiochannels/in/AIR-Marathi.html,False,AIR,Mar
4000.0,AIR FM Gold Delhi,,,DVB-S2,1000.0,3/4,4108 V,,,,,AIR FM Gold Delhi,https://www.lyngsat.com/radiochannels/in/AIR-FM-Gold-Delhi.html,False,AIR,
5000.0,AIR FM Rainbow Lucknow,,,DVB-S2,1000.0,3/4,4108 V,,,,,AIR FM Rainbow Lucknow,https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Lucknow.html,False,AIR,
6000.0,AIR Amritsar,,,DVB-S2,1000.0,3/4,4108 V,,,,,AIR Amritsar,https://www.lyngsat.com/radiochannels/in/AIR-Amritsar.html,False,AIR,
1.0,AIR Chennai,,,DVB-S2,1000.0,3/4,4113 V,,,,,AIR Chennai,https://www.lyngsat.com/radiochannels/in/AIR-Chennai.html,False,AIR,
3.0,AIR FM Rainbow Chennai,,,DVB-S2,1000.0,3/4,4113 V,,,,,AIR FM Rainbow Chennai,https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Chennai.html,False,AIR,
4.0,AIR FM Gold Chennai,,,DVB-S2,1000.0,3/4,4113 V,,,,,AIR FM Gold Chennai,https://www.lyngsat.com/radiochannels/in/AIR-FM-Gold-Chennai.html,False,AIR,
5.0,AIR FM Rainbow Delhi,,,DVB-S2,1000.0,3/4,4116 V,,,,,AIR FM Rainbow Delhi,https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Delhi.html,False,AIR,
6.0,AIR Vividh Bharati,,,DVB-S2,1000.0,3/4,4116 V,,,,,AIR Vividh Bharati,https://www.lyngsat.com/radiochannels/in/AIR-Vividh-Bharati.html,False,AIR,
,AIR Vijayawada,8192-4096,,DVB-S,320.0,3/4,4123 V,,,,https://www.lyngsat.com/providers/in/AIR-Vijayawada.html,AIR Vijayawada,https://www.lyngsat.com/radiochannels/in/AIR-Vijayawada.html,True,AIR Vijayawada,
,AIR Vijayawada,8192-4096,,DVB-S,320.0,3/4,4123 V,,,,https://www.lyngsat.com/providers/in/AIR-Vijayawada.html,AIR Vijayawada,https://www.lyngsat.com/radiochannels/in/AIR-Vijayawada.html,True,AIR Vijayawada,
1.0,AIR Vijayawada,,,DVB-S,320.0,3/4,4123 V,,,,https://www.lyngsat.com/providers/in/AIR-Vijayawada.html,AIR Vijayawada,https://www.lyngsat.com/radiochannels/in/AIR-Vijayawada.html,True,AIR Vijayawada,
1.0,AIR Vijayawada,,,DVB-S,320.0,3/4,4123 V,,,,https://www.lyngsat.com/providers/in/AIR-Vijayawada.html,AIR Vijayawada,https://www.lyngsat.com/radiochannels/in/AIR-Vijayawada.html,True,AIR Vijayawada,
2.0,AIR Vijayawada,,,DVB-S,320.0,3/4,4123 V,,,,https://www.lyngsat.com/providers/in/AIR-Vijayawada.html,AIR Vijayawada,https://www.lyngsat.com/radiochannels/in/AIR-Vijayawada.html,True,AIR Vijayawada,
2.0,AIR Vijayawada,,,DVB-S,320.0,3/4,4123 V,,,,https://www.lyngsat.com/providers/in/AIR-Vijayawada.html,AIR Vijayawada,https://www.lyngsat.com/radiochannels/in/AIR-Vijayawada.html,True,AIR Vijayawada,
5000.0,AIR FM Rainbow Kolkata,,,DVB-S2,1000.0,3/4,4127 V,,,,,AIR FM Rainbow Kolkata,https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Kolkata.html,False,AIR Vijayawada,
6000.0,AIR FM Gold Kolkata,,,DVB-S2,1000.0,3/4,4127 V,,,,,AIR FM Gold Kolkata,https://www.lyngsat.com/radiochannels/in/AIR-FM-Gold-Kolkata.html,False,AIR Vijayawada,
5.0,AIR FM Gold Mumbai,,,DVB-S2,1000.0,3/4,4130 V,,,,,AIR FM Gold Mumbai,https://www.lyngsat.com/radiochannels/in/AIR-FM-Gold-Mumbai.html,False,AIR Vijayawada,
6.0,AIR Pune,,,DVB-S2,1000.0,3/4,4130 V,,,,,AIR Pune,https://www.lyngsat.com/radiochannels/in/AIR-Pune.html,False,AIR Vijayawada,
7.0,AIR Aurangabad,,,DVB-S2,1000.0,3/4,4130 V,,,,,AIR Aurangabad,https://www.lyngsat.com/radiochannels/in/AIR-Aurangabad.html,False,AIR Vijayawada,
8.0,AIR Nagpur,,,DVB-S2,1000.0,3/4,4130 V,,,,,AIR Nagpur,https://www.lyngsat.com/radiochannels/in/AIR-Nagpur.html,False,AIR Vijayawada,
256.0,AIR Tiruchirappalli,?-?,,DVB-S,320.0,3/4,4136 V,,,,,,,False,AIR Vijayawada,
,,,,,,,,,,,,DVB-S29003/4,,False,AIR Vijayawada,
