SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
600.0,Enlace,MPEG-4/SD,1119.0,DVB-S2,27900,2/3,11050 V,tp 3BEK0,0,,,Enlace,https://www.lyngsat.com/tvchannels/cr/Enlace.html,,,False,,Spa
600.0,Enlace,MPEG-4/SD,1119.0,DVB-S2,27900,2/3,11050 V,tp 3BEK0,0,,,Enlace,https://www.lyngsat.com/tvchannels/cr/Enlace.html,,,False,,Spa
850.0,Canal Claro promo,MPEG-2/SD,4903.0,DVB-S,29900,3/4,12340 H,,0,,,,,,,False,,Por
852.0,Canal Claro promo,MPEG-2/SD,1763.0,DVB-S,29890,3/4,12580 H,,0,,,,,,,False,,Por
160.0,TV Justiça,MPEG-2/SD,34.0,DVB-S,29890,3/4,12580 H,,0,,,TV Justiça,https://www.lyngsat.com/tvchannels/br/TV-Justica.html,,,False,,Por
160.0,TV Justiça,MPEG-2/SD,34.0,DVB-S,29890,3/4,12580 H,,0,,,TV Justiça,https://www.lyngsat.com/tvchannels/br/TV-Justica.html,,,False,,Por
161.0,TV Senado (Brazil),MPEG-2/SD,38.0,DVB-S,29890,3/4,12580 H,,0,,,TV Senado (Brazil),https://www.lyngsat.com/tvchannels/br/TV-Senado.html,,,False,,Por
162.0,TV Câmara,MPEG-2/SD,1783.0,DVB-S,29890,3/4,12580 H,,0,,,TV Câmara,https://www.lyngsat.com/tvchannels/br/TV-Camara.html,,,False,,Por
162.0,TV Câmara,MPEG-2/SD,1783.0,DVB-S,29890,3/4,12580 H,,0,,,TV Câmara,https://www.lyngsat.com/tvchannels/br/TV-Camara.html,,,False,,Por
164.0,TV Brasil,MPEG-2/SD,43.0,DVB-S,29890,3/4,12580 H,,0,,,TV Brasil,https://www.lyngsat.com/tvchannels/br/TV-Brasil.html,,,False,,Por
425.0,Canal Gov,MPEG-2/SD,1903.0,DVB-S,29890,3/4,12580 H,,0,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,,,False,,Por
425.0,Canal Gov,MPEG-2/SD,1903.0,DVB-S,29890,3/4,12580 H,,0,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,,,False,,Por
851.0,Now promo,MPEG-4/HD,6813.0,DVB-S2,29890,3/5,12600 V,,0,,,,,,,False,,Por
