SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages
1.0,Reuters Live,?-?MPEG-4/HD,3551.0,DVB-S2,17000.0,3/5,12122 H,tp NA10,,,,,,False,,Eng
,,,,,,,,,,,,DVB-S28PSK170003/5,,False,,
