SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
4409,TVP Info,MPEG-4/HD,168.0,DVB-S2,27500,3/4,10719 V,tp 110,44-46,,,TVP Info,https://www.lyngsat.com/tvchannels/pl/TVP-Info.html,,,False,Platforma Canal +,Pol
4409,TVP Info,MPEG-4/HD,168.0,DVB-S2,27500,3/4,10719 V,tp 110,44-46,,,TVP Info,https://www.lyngsat.com/tvchannels/pl/TVP-Info.html,,,False,Platforma Canal +,Pol
17023,Stars TV,MPEG-4/SD,291.0,DVB-S2,27500,3/4,10758 V,tp 112,44-46,,,Stars TV,https://www.lyngsat.com/tvchannels/pl/Stars-TV.html,,,False,Platforma Canal +,Pol
17037,4 Fun TV,MPEG-4/SD,265.0,DVB-S2,27500,3/4,10758 V,tp 112,44-46,,,4 Fun TV,https://www.lyngsat.com/tvchannels/pl/4-Fun-TV.html,,,False,Platforma Canal +,Pol
17037,4 Fun TV,MPEG-4/SD,265.0,DVB-S2,27500,3/4,10758 V,tp 112,44-46,,,4 Fun TV,https://www.lyngsat.com/tvchannels/pl/4-Fun-TV.html,,,False,Platforma Canal +,Pol
17038,4 Fun Kids,MPEG-4/SD,276.0,DVB-S2,27500,3/4,10758 V,tp 112,44-46,,,4 Fun Kids,https://www.lyngsat.com/tvchannels/pl/4-Fun-Kids.html,,,False,Platforma Canal +,Pol
17039,4 Fun Dance,MPEG-4/SD,280.0,DVB-S2,27500,3/4,10758 V,tp 112,44-46,,,4 Fun Dance,https://www.lyngsat.com/tvchannels/pl/4-Fun-Dance.html,,,False,Platforma Canal +,Pol
15704,TVS,MPEG-4/SD,163.0,DVB-S2,27500,3/4,10796 V,tp 114,44-46,,,TVS,https://www.lyngsat.com/tvchannels/pl/TVS.html,,,False,Platforma Canal +,Pol
15715,Red Carpet,MPEG-4/HD,174.0,DVB-S2,27500,3/4,10796 V,tp 114,44-46,,,Red Carpet,https://www.lyngsat.com/tvchannels/pl/Red-Carpet.html,,,False,Platforma Canal +,Pol
,Eutelsat,318-11500,,DVB-S,27500,5/6,10815 H,tp 115,44-46,,https://www.lyngsat.com/providers/fr/Eutelsat.html,,,,,True,Eutelsat,
,Eutelsat,318-11500,,DVB-S,27500,5/6,10815 H,tp 115,44-46,,https://www.lyngsat.com/providers/fr/Eutelsat.html,,,,,True,Eutelsat,
,Eutelsat,318-8100,,DVB-S,27500,3/4,12322 H,tp 81,44-46,,https://www.lyngsat.com/providers/fr/Eutelsat.html,,,,,True,Eutelsat,
,Eutelsat,318-8100,,DVB-S,27500,3/4,12322 H,tp 81,44-46,,https://www.lyngsat.com/providers/fr/Eutelsat.html,,,,,True,Eutelsat,
17311,MY 5,MPEG-4/HD,2011.0,DVB-S,27500,5/6,10815 H,tp 115,44-46,,,MY 5,https://www.lyngsat.com/tvchannels/uz/MY-5.html,,,False,Eutelsat,Uzb
17312,GNC Evropa,MPEG-2/SD,2012.0,DVB-S,27500,5/6,10815 H,tp 115,44-46,,,GNC Evropa,https://www.lyngsat.com/tvchannels/kz/GNC-Evropa.html,,,False,Eutelsat,Rus
