SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
699.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
715.0,ABC Classic,,,DVB-S2,22500,3/4,12470 H,tp 12,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
683.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
731.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
763.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
747.0,ABC Classic,,,DVB-S2,7200,3/4,12658 H,tp 15,,,,ABC Classic,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,,,False,ABC Sydney,Eng
