SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages
2020.0,Telekanal Spas,MPEG-4/SD,2021.0,DVB-S2,,,3760 L,,,,,Telekanal Spas,https://www.lyngsat.com/tvchannels/ru/Telekanal-Spas.html,False,RTRS 2,Rus
2020.0,Telekanal Spas,MPEG-4/SD,2021.0,DVB-S2,,,3760 L,,,,,Telekanal Spas,https://www.lyngsat.com/tvchannels/ru/Telekanal-Spas.html,False,RTRS 2,Rus
2030.0,STS,MPEG-4/SD,2031.0,DVB-S2,,,3760 L,,,,,STS,https://www.lyngsat.com/tvchannels/ru/STS.html,False,RTRS 2,Rus
2040.0,Domashniy,MPEG-4/SD,2041.0,DVB-S2,,,3760 L,,,,,Domashniy,https://www.lyngsat.com/tvchannels/ru/Domashniy.html,False,RTRS 2,Rus
2050.0,TV 3,MPEG-4/SD,2051.0,DVB-S2,,,3760 L,,,,,TV 3,https://www.lyngsat.com/tvchannels/ru/TV-3.html,False,RTRS 2,Rus
2060.0,Pyatnitsa!,MPEG-4/SD,2061.0,DVB-S2,,,3760 L,,,,,Pyatnitsa!,https://www.lyngsat.com/tvchannels/ru/Pyatnitsa.html,False,RTRS 2,Rus
2070.0,Telekanal Zvezda,MPEG-4/SD,2071.0,DVB-S2,,,3760 L,,,,,Telekanal Zvezda,https://www.lyngsat.com/tvchannels/ru/Telekanal-Zvezda.html,False,RTRS 2,Rus
2070.0,Telekanal Zvezda,MPEG-4/SD,2071.0,DVB-S2,,,3760 L,,,,,Telekanal Zvezda,https://www.lyngsat.com/tvchannels/ru/Telekanal-Zvezda.html,False,RTRS 2,Rus
2080.0,Mir,MPEG-4/SD,2081.0,DVB-S2,,,3760 L,,,,,Mir,https://www.lyngsat.com/tvchannels/ru/Mir.html,False,RTRS 2,Rus
2090.0,TNT,MPEG-4/SD,2091.0,DVB-S2,,,3760 L,,,,,TNT,https://www.lyngsat.com/tvchannels/ru/TNT.html,False,RTRS 2,Rus
2090.0,TNT,MPEG-4/SD,2091.0,DVB-S2,,,3760 L,,,,,TNT,https://www.lyngsat.com/tvchannels/ru/TNT.html,False,RTRS 2,Rus
2100.0,Muz TV,MPEG-4/SD,2101.0,DVB-S2,,,3760 L,,,,,Muz TV,https://www.lyngsat.com/tvchannels/ru/Muz-TV.html,False,RTRS 2,Rus
2100.0,Muz TV,MPEG-4/SD,2101.0,DVB-S2,,,3760 L,,,,,Muz TV,https://www.lyngsat.com/tvchannels/ru/Muz-TV.html,False,RTRS 2,Rus
