SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
,SES,3-3217,,DVB-S2,27500,9/10,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,
,SES,3-3217,,DVB-S2,27500,9/10,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,
,SES,3-3224,,DVB-S,27500,3/4,12168 V,tp 224,,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,
,SES,3-3224,,DVB-S,27500,3/4,12168 V,tp 224,,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,
6101.0,Stingray Classica,MPEG-4/HD,511.0,DVB-S2,27500,9/10,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Stingray Classica,https://www.lyngsat.com/tvchannels/ca/Stingray-Classica.html,,,False,SES,Ger
6101.0,Stingray Classica,MPEG-4/HD,511.0,DVB-S2,27500,9/10,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Stingray Classica,https://www.lyngsat.com/tvchannels/ca/Stingray-Classica.html,,,False,SES,Ger
5172.0,Stingray Classica,MPEG-4/HD,511.0,DVB-S2,29500,3/4,12363 V,tp 234,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Stingray Classica,https://www.lyngsat.com/tvchannels/ca/Stingray-Classica.html,,,False,SES,Ger
5172.0,Stingray Classica,MPEG-4/HD,511.0,DVB-S2,29500,3/4,12363 V,tp 234,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Stingray Classica,https://www.lyngsat.com/tvchannels/ca/Stingray-Classica.html,,,False,SES,Ger
6102.0,Stingray IConcerts,MPEG-4/HD,767.0,DVB-S2,27500,9/10,12032 H,tp 217,,"Conax,Irdeto,Nagravision,Viaccess",,Stingray IConcerts,https://www.lyngsat.com/tvchannels/ca/Stingray-IConcerts.html,,,False,SES,Eng
6102.0,Stingray IConcerts,MPEG-4/HD,767.0,DVB-S2,27500,9/10,12032 H,tp 217,,"Conax,Irdeto,Nagravision,Viaccess",,Stingray IConcerts,https://www.lyngsat.com/tvchannels/ca/Stingray-IConcerts.html,,,False,SES,Eng
5171.0,Stingray IConcerts,MPEG-4/HD,767.0,DVB-S2,29500,3/4,12363 V,tp 234,,"Conax,Irdeto,Nagravision,Viaccess",,Stingray IConcerts,https://www.lyngsat.com/tvchannels/ca/Stingray-IConcerts.html,,,False,SES,Eng
5171.0,Stingray IConcerts,MPEG-4/HD,767.0,DVB-S2,29500,3/4,12363 V,tp 234,,"Conax,Irdeto,Nagravision,Viaccess",,Stingray IConcerts,https://www.lyngsat.com/tvchannels/ca/Stingray-IConcerts.html,,,False,SES,Eng
6103.0,Auto Motor und Sport,MPEG-4/HD,1023.0,DVB-S2,27500,9/10,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Auto Motor und Sport,https://www.lyngsat.com/tvchannels/de/Auto-Motor-und-Sport.html,,,False,SES,Ger Bul Cze Hun
6103.0,Auto Motor und Sport,MPEG-4/HD,1023.0,DVB-S2,27500,9/10,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Auto Motor und Sport,https://www.lyngsat.com/tvchannels/de/Auto-Motor-und-Sport.html,,,False,SES,Ger Bul Cze Hun
