SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages
1030.0,Match!,MPEG-4/SD,1031.0,DVB-S2,17500,3/4,4064 R,tp 8,0,GoSTcrypt,,Match!,https://www.lyngsat.com/tvchannels/ru/Match.html,False,RTRS 1,Rus
1030.0,Match!,MPEG-4/SD,1031.0,DVB-S2,17500,3/4,4064 R,tp 8,0,GoSTcrypt,,Match!,https://www.lyngsat.com/tvchannels/ru/Match.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,3786 R,tp 5,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,3786 R,tp 5,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,3786 R,tp 5,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,3786 R,tp 5,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,3786 R,tp 5,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,3786 R,tp 5,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,4064 R,tp 8,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,4064 R,tp 8,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,4064 R,tp 8,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,4064 R,tp 8,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,4064 R,tp 8,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1040.0,NTV (+4h),MPEG-4/SD,1041.0,DVB-S2,17500,3/4,4064 R,tp 8,0,,,NTV (+4h),https://www.lyngsat.com/tvchannels/ru/NTV.html,False,RTRS 1,Rus
1050.0,5 Kanal (+4h),MPEG-4/SD,1051.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,5 Kanal (+4h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html,False,RTRS 1,Rus
1050.0,5 Kanal (+4h),MPEG-4/SD,1051.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,5 Kanal (+4h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html,False,RTRS 1,Rus
1050.0,5 Kanal (+4h),MPEG-4/SD,1051.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,5 Kanal (+4h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html,False,RTRS 1,Rus
1050.0,5 Kanal (+4h),MPEG-4/SD,1051.0,DVB-S2,17500,3/4,3786 R,tp 5,0,,,5 Kanal (+4h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html,False,RTRS 1,Rus
1050.0,5 Kanal (+4h),MPEG-4/SD,1051.0,DVB-S2,17500,3/4,3786 R,tp 5,0,,,5 Kanal (+4h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html,False,RTRS 1,Rus
1050.0,5 Kanal (+4h),MPEG-4/SD,1051.0,DVB-S2,17500,3/4,3786 R,tp 5,0,,,5 Kanal (+4h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html,False,RTRS 1,Rus
1050.0,5 Kanal (+4h),MPEG-4/SD,1051.0,DVB-S2,17500,3/4,4064 R,tp 8,0,,,5 Kanal (+4h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html,False,RTRS 1,Rus
1050.0,5 Kanal (+4h),MPEG-4/SD,1051.0,DVB-S2,17500,3/4,4064 R,tp 8,0,,,5 Kanal (+4h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html,False,RTRS 1,Rus
1050.0,5 Kanal (+4h),MPEG-4/SD,1051.0,DVB-S2,17500,3/4,4064 R,tp 8,0,,,5 Kanal (+4h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html,False,RTRS 1,Rus
1060.0,Rossiya K (+4h),MPEG-4/SD,1061.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,Rossiya K (+4h),https://www.lyngsat.com/tvchannels/ru/Rossiya-K.html,False,RTRS 1,Rus
1060.0,Rossiya K (+4h),MPEG-4/SD,1061.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,Rossiya K (+4h),https://www.lyngsat.com/tvchannels/ru/Rossiya-K.html,False,RTRS 1,Rus
1060.0,Rossiya K (+4h),MPEG-4/SD,1061.0,DVB-S2,1000,3/4,3640 R,tp 3,0,,,Rossiya K (+4h),https://www.lyngsat.com/tvchannels/ru/Rossiya-K.html,False,RTRS 1,Rus
