SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
,Azercosmos,116-777,,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,https://www.lyngsat.com/providers/az/Azercosmos.html,,,,,True,Azercosmos,
33.0,Perviy kanal Europa,MPEG-4/SD,33.0,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,,Perviy kanal Europa,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Europa.html,,,False,Azercosmos,Rus
33.0,Perviy kanal Europa,MPEG-4/SD,33.0,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,,Perviy kanal Europa,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Europa.html,,,False,Azercosmos,Rus
440.0,Bober International,MPEG-4/SD,441.0,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,,Bober International,https://www.lyngsat.com/tvchannels/ru/Bober-International.html,,,False,Azercosmos,Rus
450.0,Dom Kino Premium International,MPEG-4/SD,451.0,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,,Dom Kino Premium International,https://www.lyngsat.com/tvchannels/ru/Dom-Kino-Premium-International.html,,,False,Azercosmos,Rus
460.0,Dom Kino International,MPEG-4/SD,461.0,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,,Dom Kino International,https://www.lyngsat.com/tvchannels/ru/Dom-Kino-International.html,,,False,Azercosmos,Rus
470.0,Karusel International,MPEG-4/SD,471.0,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,,Karusel International,https://www.lyngsat.com/tvchannels/ru/Karusel-International.html,,,False,Azercosmos,Rus
520.0,Muzika Pervogo International,MPEG-4/SD,521.0,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,,Muzika Pervogo International,https://www.lyngsat.com/tvchannels/ru/Muzika-Pervogo-International.html,,,False,Azercosmos,Rus
550.0,Telekanal O! International,MPEG-4/SD,551.0,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,,Telekanal O! International,https://www.lyngsat.com/tvchannels/ru/Telekanal-O-International.html,,,False,Azercosmos,Rus
600.0,Perviy kanal CIS,MPEG-4/SD,601.0,DVB-S2,19000.0,5/6,11469 H,,0,Irdeto,,Perviy kanal CIS,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-CIS.html,,,False,Azercosmos,Rus
