SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
,(feeds),,,DVB-S2,7500.0,3/4,3706 H,tp 2C,,,,,,,,False,,
,(feeds),,,DVB-S2,7200.0,3/4,3736 H,tp 2C,,,,,,,,False,,
,(feeds),,,DVB-S2,6000.0,3/4,3808 H,tp 6C,,,,,,,,False,,
,(feeds),,,DVB-S2,2000.0,3/4,3812 H,tp 6C,,,,,,,,False,,
,(feeds),,,DVB-S2,2000.0,3/4,3817 H,tp 6C,,,,,,,,False,,
,(feeds),,225.0,DVB-S2,30000.0,5/6,4000 V,tp 15C,0.0,Digicipher,,,,,,False,,
,(feeds),,241.0,DVB-S2,30000.0,5/6,4000 V,tp 15C,0.0,Digicipher,,,,,,False,,
1001.0,(feeds),,1000.0,DVB-S2,30000.0,5/6,4080 V,tp 19C,0.0,Irdeto,,,,,,False,,
,,1-301,,DVB-S2,30000.0,8/9,3720 V,tp 1C,0.0,PowerVu,,,,,,False,,
,,,,DVB-S2,30000.0,5/6,3760 H,tp 4C,0.0,Digicipher,,,,,,False,,
,,,,DVB-S2,13463.0,5/6,3791 H,tp 6C,0.0,,,,,,,False,,
,,,,DVB-S2,13463.0,5/6,3798 H,tp 6C,0.0,,,,,,,False,,
,,?-4,,DVB-S2,30000.0,5/6,4000 V,tp 15C,0.0,Digicipher,,,,,,False,,
,,1-101,,DVB-S2,30000.0,5/6,4040 H,tp 18C,0.0,PowerVu,,,,,,False,,
,,5003-102,,DVB-S2,30000.0,5/6,4080 V,tp 19C,0.0,,,,,,,False,,
121.0,Cinecanal Oeste,MPEG-4/HD,1120.0,DVB-S2,30000.0,8/9,3720 V,tp 1C,0.0,PowerVu,,Cinecanal Oeste,https://www.lyngsat.com/tvchannels/us/Cinecanal-Oeste.html,,,False,,Spa
122.0,Star Channel Brasil,MPEG-4/HD,1110.0,DVB-S2,30000.0,8/9,3720 V,tp 1C,0.0,PowerVu,,Star Channel Brasil,https://www.lyngsat.com/tvchannels/us/Star-Channel-Brasil.html,,,False,,Por
123.0,Cinecanal Brasil,MPEG-4/HD,4130.0,DVB-S2,30000.0,8/9,3720 V,tp 1C,0.0,PowerVu,,Cinecanal Brasil,https://www.lyngsat.com/tvchannels/us/Cinecanal-Brasil.html,,,False,,Por
124.0,FX Brasil,MPEG-4/HD,1230.0,DVB-S2,30000.0,8/9,3720 V,tp 1C,0.0,PowerVu,,FX Brasil,https://www.lyngsat.com/tvchannels/us/FX-Brasil.html,,,False,,Por
125.0,National Geographic Brasil,MPEG-4/HD,4930.0,DVB-S2,30000.0,8/9,3720 V,tp 1C,0.0,PowerVu,,National Geographic Brasil,https://www.lyngsat.com/tvchannels/us/National-Geographic-Brasil.html,,,False,,Por
300.0,Baby TV Latin America,MPEG-4/SD,3260.0,DVB-S2,30000.0,8/9,3720 V,tp 1C,0.0,PowerVu,,Baby TV Latin America,https://www.lyngsat.com/tvchannels/uk/Baby-TV-Latin-America.html,,,False,,Spa Por Spa Por
