SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages
11006.0,Zee Action,MPEG-4/SD,7052.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Action,https://www.lyngsat.com/tvchannels/in/Zee-Action.html,False,Encompass,Hin
11006.0,Zee Action,MPEG-4/SD,7052.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Action,https://www.lyngsat.com/tvchannels/in/Zee-Action.html,False,Encompass,Hin
11006.0,Zee Action,MPEG-4/SD,7052.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Action,https://www.lyngsat.com/tvchannels/in/Zee-Action.html,False,Encompass,Hin
11007.0,Zing Asia,MPEG-4/SD,7062.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zing Asia,https://www.lyngsat.com/tvchannels/in/Zing-Asia.html,False,Encompass,Hin
11007.0,Zing Asia,MPEG-4/SD,7062.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zing Asia,https://www.lyngsat.com/tvchannels/in/Zing-Asia.html,False,Encompass,Hin
11007.0,Zing Asia,MPEG-4/SD,7062.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zing Asia,https://www.lyngsat.com/tvchannels/in/Zing-Asia.html,False,Encompass,Hin
11007.0,Zing Asia,MPEG-4/SD,7062.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zing Asia,https://www.lyngsat.com/tvchannels/in/Zing-Asia.html,False,Encompass,Hin
11008.0,Zee Business,MPEG-4/SD,7072.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Business,https://www.lyngsat.com/tvchannels/in/Zee-Business.html,False,Encompass,Eng
11008.0,Zee Business,MPEG-4/SD,7072.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Business,https://www.lyngsat.com/tvchannels/in/Zee-Business.html,False,Encompass,Eng
11008.0,Zee Business,MPEG-4/SD,7072.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Business,https://www.lyngsat.com/tvchannels/in/Zee-Business.html,False,Encompass,Eng
11008.0,Zee Business,MPEG-4/SD,7072.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Business,https://www.lyngsat.com/tvchannels/in/Zee-Business.html,False,Encompass,Eng
11008.0,Zee Business,MPEG-4/SD,7072.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Business,https://www.lyngsat.com/tvchannels/in/Zee-Business.html,False,Encompass,Eng
11008.0,Zee Business,MPEG-4/SD,7072.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Business,https://www.lyngsat.com/tvchannels/in/Zee-Business.html,False,Encompass,Eng
11008.0,Zee Business,MPEG-4/SD,7072.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Business,https://www.lyngsat.com/tvchannels/in/Zee-Business.html,False,Encompass,Eng
11008.0,Zee Business,MPEG-4/SD,7072.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Business,https://www.lyngsat.com/tvchannels/in/Zee-Business.html,False,Encompass,Eng
11009.0,Zee News,MPEG-4/SD,7082.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html,False,Encompass,Hin
11009.0,Zee News,MPEG-4/SD,7082.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html,False,Encompass,Hin
11009.0,Zee News,MPEG-4/SD,7082.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html,False,Encompass,Hin
11009.0,Zee News,MPEG-4/SD,7082.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html,False,Encompass,Hin
11009.0,Zee News,MPEG-4/SD,7082.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html,False,Encompass,Hin
11009.0,Zee News,MPEG-4/SD,7082.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html,False,Encompass,Hin
11009.0,Zee News,MPEG-4/SD,7082.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html,False,Encompass,Hin
11009.0,Zee News,MPEG-4/SD,7082.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html,False,Encompass,Hin
11010.0,Zee Anmol,MPEG-4/SD,7092.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Anmol,https://www.lyngsat.com/tvchannels/in/Zee-Anmol.html,False,Encompass,Hin
11010.0,Zee Anmol,MPEG-4/SD,7092.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Anmol,https://www.lyngsat.com/tvchannels/in/Zee-Anmol.html,False,Encompass,Hin
11010.0,Zee Anmol,MPEG-4/SD,7092.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Anmol,https://www.lyngsat.com/tvchannels/in/Zee-Anmol.html,False,Encompass,Hin
11010.0,Zee Anmol,MPEG-4/SD,7092.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Anmol,https://www.lyngsat.com/tvchannels/in/Zee-Anmol.html,False,Encompass,Hin
11011.0,Zee Bollywood,MPEG-4/SD,7102.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Bollywood,https://www.lyngsat.com/tvchannels/in/Zee-Bollywood.html,False,Encompass,
11011.0,Zee Bollywood,MPEG-4/SD,7102.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Bollywood,https://www.lyngsat.com/tvchannels/in/Zee-Bollywood.html,False,Encompass,
11011.0,Zee Bollywood,MPEG-4/SD,7102.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Bollywood,https://www.lyngsat.com/tvchannels/in/Zee-Bollywood.html,False,Encompass,
11011.0,Zee Bollywood,MPEG-4/SD,7102.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Bollywood,https://www.lyngsat.com/tvchannels/in/Zee-Bollywood.html,False,Encompass,
11012.0,Zee Classic,MPEG-4/SD,7112.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Classic,https://www.lyngsat.com/tvchannels/in/Zee-Classic.html,False,Encompass,Hin
11012.0,Zee Classic,MPEG-4/SD,7112.0,DVB-S2,29700,5/6,3760 H,,,Conax,,Zee Classic,https://www.lyngsat.com/tvchannels/in/Zee-Classic.html,False,Encompass,Hin
11012.0,Zee Classic,MPEG-4/SD,7112.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Classic,https://www.lyngsat.com/tvchannels/in/Zee-Classic.html,False,Encompass,Hin
11012.0,Zee Classic,MPEG-4/SD,7112.0,DVB-S2,29700,3/5,4040 H,,,Conax,,Zee Classic,https://www.lyngsat.com/tvchannels/in/Zee-Classic.html,False,Encompass,Hin
,,,,DVB-S2,29700,5/6,3880 H,,,,,,,False,Encompass,
,,,,DVB-S2,29700,5/6,3904 H,,,,,,,False,Encompass,
,,,,DVB-S2,29700,5/6,3910 H,,,,,,,False,Encompass,
,,,,DVB-S2,29700,5/6,3920 H,,,,,,,False,Encompass,
,,,,DVB-S2,29700,3/5,12396 H,tp 16KH,,,,,,False,Encompass,
,,,,DVB-S2,29700,3/5,12436 H,,,,,,,False,Encompass,
,(RTM feeds),,,DVB-S2,3534,2/3,3934 H,,,,,,,False,Encompass,
2.0,SET Asia,MPEG-4/SD,1260.0,DVB-S2,29700,3/5,3960 H,,,PowerVu,,SET Asia,https://www.lyngsat.com/tvchannels/in/SET-Asia.html,False,Encompass,Hin
5.0,SET Middle East,MPEG-4/SD,1560.0,DVB-S2,29700,3/5,3960 H,,,PowerVu,,SET Middle East,https://www.lyngsat.com/tvchannels/in/SET-Middle-East.html,False,Encompass,Hin
6.0,Sony Max Asia,MPEG-4/SD,1660.0,DVB-S2,29700,3/5,3960 H,,,PowerVu,,Sony Max Asia,https://www.lyngsat.com/tvchannels/in/Sony-Max-Asia.html,False,Encompass,Hin
7.0,Sony SAB Asia,MPEG-4/SD,910.0,DVB-S2,29700,3/5,3960 H,,,PowerVu,,Sony SAB Asia,https://www.lyngsat.com/tvchannels/in/Sony-SAB-Asia.html,False,Encompass,Hin
8.0,Max Middle East,MPEG-4/SD,1010.0,DVB-S2,29700,3/5,3960 H,,,PowerVu,,Max Middle East,https://www.lyngsat.com/tvchannels/in/Max-Middle-East.html,False,Encompass,Hin
103.0,History Asia,MPEG-4/HD,131.0,DVB-S2,29700,3/5,3960 H,,,PowerVu,,History Asia,https://www.lyngsat.com/tvchannels/us/History-Asia.html,False,Encompass,Eng Tha May Eng
401.0,Lifetime Asia,MPEG-4/HD,411.0,DVB-S2,29700,3/5,3960 H,,,PowerVu,,Lifetime Asia,https://www.lyngsat.com/tvchannels/us/Lifetime-Asia.html,False,Encompass,Eng Tha Eng
415.0,Crime + Investigation Asia,MPEG-4/HD,471.0,DVB-S2,29700,3/5,3960 H,,,PowerVu,,Crime + Investigation Asia,https://www.lyngsat.com/tvchannels/us/Crime---Investigation-Asia.html,False,Encompass,Eng Tha Eng
502.0,Kix Asia,MPEG-4/HD,531.0,DVB-S2,29700,3/5,3960 H,,,Irdeto,,Kix Asia,https://www.lyngsat.com/tvchannels/hk/Kix-Asia.html,False,Encompass,Chi Eng May
702.0,Celestial Movies Indonesia,MPEG-4/HD,721.0,DVB-S2,29700,3/5,3960 H,,,Irdeto,,Celestial Movies Indonesia,https://www.lyngsat.com/tvchannels/hk/Celestial-Movies-Indonesia.html,False,Encompass,Chi
801.0,(Encompass feeds),,811.0,DVB-S2,29700,3/5,3960 H,,,,,,,False,Encompass,
901.0,Celestial Movies Asia,MPEG-4/SD,911.0,DVB-S2,29700,3/5,4000 H,,,Irdeto,,Celestial Movies Asia,https://www.lyngsat.com/tvchannels/hk/Celestial-Movies-Asia.html,False,Encompass,Chi Tha Eng
903.0,Celestial Classic Movies,MPEG-4/SD,951.0,DVB-S2,29700,3/5,4000 H,,,Irdeto,,Celestial Classic Movies,https://www.lyngsat.com/tvchannels/hk/Celestial-Classic-Movies.html,False,Encompass,Yue Chi Tha Eng
1000.0,Motorvision+,MPEG-4/HD,2002.0,DVB-S2,29700,3/5,4000 H,,,Irdeto,,Motorvision+,https://www.lyngsat.com/tvchannels/de/Motorvision-.html,False,Encompass,Eng Fre
1104.0,Thrill,MPEG-4/SD,1171.0,DVB-S2,29700,3/5,4000 H,,,Irdeto,,Thrill,https://www.lyngsat.com/tvchannels/hk/Thrill.html,False,Encompass,Eng Tha Chi
1901.0,Celestial Movies Pinoy,MPEG-4/SD,1911.0,DVB-S2,29700,3/5,4000 H,,,Irdeto,,Celestial Movies Pinoy,https://www.lyngsat.com/tvchannels/hk/Celestial-Movies-Pinoy.html,False,Encompass,Chi Tgl
1902.0,Miao Mi,MPEG-4/SD,1931.0,DVB-S2,29700,3/5,4000 H,,,Irdeto,,Miao Mi,https://www.lyngsat.com/tvchannels/hk/Miao-Mi.html,False,Encompass,Chi Ind Eng
1903.0,My Cinema Europe,MPEG-4/SD,1511.0,DVB-S2,29700,3/5,4000 H,,,Irdeto,,My Cinema Europe,https://www.lyngsat.com/tvchannels/ch/My-Cinema-Europe.html,False,Encompass,
2002.0,Colors Asia Pacific,MPEG-4/SD,1331.0,DVB-S2,29700,3/5,4000 H,,,Irdeto,,Colors Asia Pacific,https://www.lyngsat.com/tvchannels/in/Colors-Asia-Pacific.html,False,Encompass,Hin
22988.0,Zee Cinema Middle East,MPEG-4/SD,3572.0,DVB-S2,29700,3/5,4000 H,,,Conax,,Zee Cinema Middle East,https://www.lyngsat.com/tvchannels/in/Zee-Cinema-Middle-East.html,False,Encompass,Hin
,Planetcast,164-5,,DVB-S2,30000,3/5,4080 H,tp 10,,"Irdeto,Viaccess",https://www.lyngsat.com/providers/in/Planetcast.html,,,True,Planetcast,
2.0,Baby TV Asia,MPEG-4/HD,2002.0,DVB-S2,30000,3/5,4080 H,tp 10,,Viaccess,,Baby TV Asia,https://www.lyngsat.com/tvchannels/uk/Baby-TV-Asia.html,False,Planetcast,Eng Ind Chi Fre Ara Tha Hin Vie
3.0,Fight Sports,MPEG-4/HD,2003.0,DVB-S2,30000,3/5,4080 H,tp 10,,Viaccess,,Fight Sports,https://www.lyngsat.com/tvchannels/us/Fight-Sports.html,False,Planetcast,Eng Tha
5.0,Sky News UK,MPEG-4/HD,2005.0,DVB-S2,30000,3/5,4080 H,tp 10,,Viaccess,,Sky News UK,https://www.lyngsat.com/tvchannels/uk/Sky-News-UK.html,False,Planetcast,Eng
51.0,Hits,MPEG-4/HD,101.0,DVB-S2,30000,3/5,4080 H,tp 10,,Irdeto,,Hits,https://www.lyngsat.com/tvchannels/sg/Hits.html,False,Planetcast,Eng
52.0,Hits Movies,MPEG-4/HD,201.0,DVB-S2,30000,3/5,4080 H,tp 10,,Irdeto,,Hits Movies,https://www.lyngsat.com/tvchannels/sg/Hits-Movies.html,False,Planetcast,Eng
54.0,Hits Now,MPEG-4/HD,401.0,DVB-S2,30000,3/5,4080 H,tp 10,,Irdeto,,Hits Now,https://www.lyngsat.com/tvchannels/sg/Hits-Now.html,False,Planetcast,Eng
,IKO MG,1-301,,DVB-S2,30000,3/5,4120 H,tp 11,,"Conax,Irdeto,Viaccess",https://www.lyngsat.com/providers/it/IKO-MG.html,,,True,IKO MG,
1.0,English Club TV,MPEG-4/HD,2001.0,DVB-S2,30000,3/5,4120 H,tp 11,,Viaccess,,English Club TV,https://www.lyngsat.com/tvchannels/uk/English-Club-TV.html,False,IKO MG,Eng
2.0,Stingray CMusic,MPEG-4/HD,2002.0,DVB-S2,30000,3/5,4120 H,tp 11,,Viaccess,,Stingray CMusic,https://www.lyngsat.com/tvchannels/ca/Stingray-CMusic.html,False,IKO MG,Eng
4.0,Silk Way,MPEG-4/HD,2004.0,DVB-S2,30000,3/5,4120 H,tp 11,,,,Silk Way,https://www.lyngsat.com/tvchannels/kz/Silk-Way.html,False,IKO MG,Rus Kaz Kir Uzb Eng
4.0,Silk Way,MPEG-4/HD,2004.0,DVB-S2,30000,3/5,4120 H,tp 11,,,,Silk Way,https://www.lyngsat.com/tvchannels/kz/Silk-Way.html,False,IKO MG,Rus Kaz Kir Uzb Eng
5.0,SpoTV Asia,MPEG-4/HD,50.0,DVB-S2,30000,3/5,4120 H,tp 11,,Conax,,SpoTV Asia,https://www.lyngsat.com/tvchannels/kr/SpoTV-Asia.html,False,IKO MG,Eng Qaa May
6.0,SpoTV 2 Asia,MPEG-4/HD,52.0,DVB-S2,30000,3/5,4120 H,tp 11,,Conax,,SpoTV 2 Asia,https://www.lyngsat.com/tvchannels/kr/SpoTV-2-Asia.html,False,IKO MG,Eng Qaa May
55.0,Inultra,HEVC/UHD,2110.0,DVB-S2,30000,3/5,4120 H,tp 11,,Conax,,Inultra,https://www.lyngsat.com/tvchannels/nl/Inultra.html,False,IKO MG,Eng
,Astro,5-5,,DVB-S2,29700,3/5,4160 H,tp 12,,"Irdeto,Viaccess",https://www.lyngsat.com/providers/my/Astro.html,,,True,Astro,
4.0,Global Trekker,MPEG-4/HD,313.0,DVB-S2,29700,3/5,4160 H,tp 12,,Viaccess,,Global Trekker,https://www.lyngsat.com/tvchannels/sg/Global-Trekker.html,False,Astro,Eng
6.0,Smithsonian Channel Asia,MPEG-4/HD,304.0,DVB-S2,29700,3/5,4160 H,tp 12,,Viaccess,,Smithsonian Channel Asia,https://www.lyngsat.com/tvchannels/us/Smithsonian-Channel-Asia.html,False,Astro,Eng
