SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
7471,SBN International,MPEG-2/SD,1187.0,DVB-S2,25000,3/4,11278 V,tp C5,0,,,SBN International,https://www.lyngsat.com/tvchannels/us/SBN-International.html,,,False,,Eng
1721,DR P2,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,DR P2,https://www.lyngsat.com/radiochannels/dk/DR-P2.html,,,False,,Dan
1721,DR P2,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,DR P2,https://www.lyngsat.com/radiochannels/dk/DR-P2.html,,,False,,Dan
1723,DR P1,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,DR P1,https://www.lyngsat.com/radiochannels/dk/DR-P1.html,,,False,,Dan
1723,DR P1,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,DR P1,https://www.lyngsat.com/radiochannels/dk/DR-P1.html,,,False,,Dan
1738,Bandit Classics,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Bandit Classics,https://www.lyngsat.com/radiochannels/se/Bandit-Classics.html,,,False,,Swe
1738,Bandit Classics,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Bandit Classics,https://www.lyngsat.com/radiochannels/se/Bandit-Classics.html,,,False,,Swe
1739,Svenska Favoriter,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Svenska Favoriter,https://www.lyngsat.com/radiochannels/se/Svenska-Favoriter.html,,,False,,Swe
1739,Svenska Favoriter,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Svenska Favoriter,https://www.lyngsat.com/radiochannels/se/Svenska-Favoriter.html,,,False,,Swe
1740,Viasat Classic,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Viasat Classic,https://www.lyngsat.com/radiochannels/se/Viasat-Classic.html,,,False,,
1741,Power Hit Radio (Sweden),,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Power Hit Radio (Sweden),https://www.lyngsat.com/radiochannels/se/Power-Hit-Radio.html,,,False,,Swe
1741,Power Hit Radio (Sweden),,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Power Hit Radio (Sweden),https://www.lyngsat.com/radiochannels/se/Power-Hit-Radio.html,,,False,,Swe
1742,Power Club,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Power Club,https://www.lyngsat.com/radiochannels/se/Power-Club.html,,,False,,Swe
1742,Power Club,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Power Club,https://www.lyngsat.com/radiochannels/se/Power-Club.html,,,False,,Swe
1744,Star FM,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Star FM,https://www.lyngsat.com/radiochannels/se/Star-FM.html,,,False,,Swe
1744,Star FM,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Star FM,https://www.lyngsat.com/radiochannels/se/Star-FM.html,,,False,,Swe
1746,Bandit Rock 106-3,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Bandit Rock 106-3,https://www.lyngsat.com/radiochannels/se/Bandit-Rock-106-3.html,,,False,,Swe
1751,Lugna Favoriter,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Lugna Favoriter,https://www.lyngsat.com/radiochannels/se/Lugna-Favoriter.html,,,False,,Swe
1751,Lugna Favoriter,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Lugna Favoriter,https://www.lyngsat.com/radiochannels/se/Lugna-Favoriter.html,,,False,,Swe
1787,Rix FM,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Rix FM,https://www.lyngsat.com/radiochannels/se/Rix-FM.html,,,False,,Swe
1787,Rix FM,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,Rix FM,https://www.lyngsat.com/radiochannels/se/Rix-FM.html,,,False,,Swe
7474,DR P3,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,DR P3,https://www.lyngsat.com/radiochannels/dk/DR-P3.html,,,False,,Dan
7474,DR P3,,,DVB-S2,25000,3/4,11278 V,tp C5,0,,,DR P3,https://www.lyngsat.com/radiochannels/dk/DR-P3.html,,,False,,Dan
