SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
195.0,Free Previews Info Channel,MPEG-2/SD,,DVB-S,20000,7/8,12559 L,tp 24,0,,,Free Previews Info Channel,https://www.lyngsat.com/tvchannels/ca/Free-Previews-Info-Channel.html,,,False,,
994.0,Uniprix,,,DVB-S,20000,7/8,12632 R,tp 29,0,,,Uniprix,https://www.lyngsat.com/radiochannels/ca/Uniprix.html,,,False,,Fre
184.0,[Channel Lock Out info card],MPEG-2/SD,7458.0,DVB-S,20000,7/8,12661 R,tp 31,0,,,,,,,False,,
