SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages
,RSCC,,,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,https://www.lyngsat.com/providers/ru/RSCC.html,,,True,RSCC,
,RSCC,,,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,https://www.lyngsat.com/providers/ru/RSCC.html,,,True,RSCC,
,RSCC,4371-9,,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,https://www.lyngsat.com/providers/ru/RSCC.html,,,True,RSCC,
,RSCC,4371-9,,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,https://www.lyngsat.com/providers/ru/RSCC.html,,,True,RSCC,
1.0,RT News,MPEG-2/SD,201.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
1.0,RT News,MPEG-2/SD,201.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
1.0,RT News,MPEG-2/SD,201.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
1.0,RT News,MPEG-2/SD,201.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
1.0,RT News,MPEG-2/SD,201.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
1.0,RT News,MPEG-2/SD,201.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
1.0,RT News,MPEG-2/SD,201.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
1.0,RT News,MPEG-2/SD,201.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
1.0,RT News,MPEG-4/HD,201.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng Eng
1.0,RT News,MPEG-4/HD,201.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng Eng
1.0,RT News,MPEG-4/HD,201.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng Eng
1.0,RT News,MPEG-4/HD,201.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng Eng
1.0,RT News,MPEG-4/HD,201.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng Eng
1.0,RT News,MPEG-4/HD,201.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng Eng
1.0,RT News,MPEG-4/HD,201.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng Eng
1.0,RT News,MPEG-4/HD,201.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,8264.0,3/4,11541 H,tp D5,48,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,8264.0,3/4,11541 H,tp D5,48,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,8264.0,3/4,11541 H,tp D5,48,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,8264.0,3/4,11541 H,tp D5,48,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,8264.0,3/4,11541 H,tp D5,48,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,8264.0,3/4,11541 H,tp D5,48,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,8264.0,3/4,11541 H,tp D5,48,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,8264.0,3/4,11541 H,tp D5,48,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,RSCC,Eng
2.0,RT Español,MPEG-2/SD,202.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT Español,https://www.lyngsat.com/tvchannels/ru/RT-Espanol.html,False,RSCC,Spa
2.0,RT Español,MPEG-2/SD,202.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,RT Español,https://www.lyngsat.com/tvchannels/ru/RT-Espanol.html,False,RSCC,Spa
1.0,RT Español,MPEG-2/SD,61.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT Español,https://www.lyngsat.com/tvchannels/ru/RT-Espanol.html,False,RSCC,Spa
1.0,RT Español,MPEG-2/SD,61.0,DVB-S2,5385.0,3/4,3975 R,tp 14,,,,RT Español,https://www.lyngsat.com/tvchannels/ru/RT-Espanol.html,False,RSCC,Spa
1.0,RT Español,?-?MPEG-4/HD,33.0,DVB-S2,3590.0,3/4,11473 V,tp D2,0,,,RT Español,https://www.lyngsat.com/tvchannels/ru/RT-Espanol.html,False,RSCC,Spa
1.0,RT Español,?-?MPEG-4/HD,33.0,DVB-S2,3590.0,3/4,11473 V,tp D2,0,,,RT Español,https://www.lyngsat.com/tvchannels/ru/RT-Espanol.html,False,RSCC,Spa
3.0,Perviy kanal Europa,MPEG-4/SD,203.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,Perviy kanal Europa,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Europa.html,False,RSCC,Rus
3.0,Perviy kanal Europa,MPEG-4/SD,203.0,DVB-S2,10900.0,1/2,3629 R,tp 5,,BISS,,Perviy kanal Europa,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Europa.html,False,RSCC,Rus
2.0,RT Documentary,MPEG-4/HD,202.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT Documentary,https://www.lyngsat.com/tvchannels/ru/RT-Documentary.html,False,RSCC,Eng Eng
3.0,RT Doc,MPEG-4/HD,203.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RT Doc,https://www.lyngsat.com/tvchannels/ru/RT-Doc.html,False,RSCC,Rus Rus
4.0,Perviy kanal (0h),MPEG-4/SD,204.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,Perviy kanal (0h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html,False,RSCC,Rus
4.0,Perviy kanal (0h),MPEG-4/SD,204.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,Perviy kanal (0h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html,False,RSCC,Rus
5.0,RTR Planeta,MPEG-4/SD,205.0,DVB-S2,35393.0,3/5,3675 R,tp 6,,BISS 1,,RTR Planeta,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta.html,False,RSCC,Rus
