SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
100.0,DishHome Showcase,MPEG-4/SD,1209.0,DVB-S2,45000,1/2,10860 V,tp 51,0,,,DishHome Showcase,https://www.lyngsat.com/tvchannels/np/DishHome-Showcase.html,,,False,,Nep
1008.0,BFBS Gurkha Network,,,DVB-S2,45000,1/2,10860 V,tp 51,0,,,BFBS Gurkha Network,https://www.lyngsat.com/radiochannels/uk/BFBS-Gurkha-Network.html,,,False,,
1008.0,BFBS Gurkha Network,,,DVB-S2,45000,1/2,10860 V,tp 51,0,,,BFBS Gurkha Network,https://www.lyngsat.com/radiochannels/uk/BFBS-Gurkha-Network.html,,,False,,
101.0,DishHome Showcase 2,MPEG-4/SD,1286.0,DVB-S2,45000,2/3,10914 V,,0,,,DishHome Showcase 2,https://www.lyngsat.com/tvchannels/np/DishHome-Showcase-2.html,,,False,,Nep
