Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
10955 Htp 20West,DVB-S28PSK44443/4,,(feeds),,,,,,Roli231029,DVB-S2,4444,3/4,10955 H,tp 20,,,,,,,
10962 Htp 20West,DVB-S28PSK44445/6,,(feeds),,,,,,Roli231029,DVB-S2,4444,5/6,10962 H,tp 20,,,,,,,
10970 Htp 20West,DVB-S28PSK66665/6,,(feeds),,,,,,Roli231029,DVB-S2,6666,5/6,10970 H,tp 20,,,,,,,
10973 Vtp 8West,DVB-S2QPSK30005/6,,(feeds),,,,,,Roli231029,DVB-S2,3000,5/6,10973 V,tp 8,,,,,,,
10976 Htp 20West,DVB-S28PSK25005/6,,(feeds),,,,,,Roli221112,DVB-S2,2500,5/6,10976 H,tp 20,,,,,,,
10978 Vtp 8West,DVB-S28PSK33335/6,,(feeds),,,,,,Roli231029,DVB-S2,3333,5/6,10978 V,tp 8,,,,,,,
10982 Htp 20West,DVB-S28PSK75005/6,,(feeds),,,,,,Roli240324,DVB-S2,7500,5/6,10982 H,tp 20,,,,,,,
10985 Vtp 8West,DVB-S28PSK44445/6,,(feeds),,,,,,Roli240224,DVB-S2,4444,5/6,10985 V,tp 8,,,,,,,
10999 Vtp 9West,DVB-S28PSK75003/4,,(feeds),,,,,,Roli230903,DVB-S2,7500,3/4,10999 V,tp 9,,,,,,,
11005 Vtp 9West,DVB-S28PSK33335/6,,(feeds),,,,,,Roli231029,DVB-S2,3333,5/6,11005 V,tp 9,,,,,,,
11014 Vtp 9West,DVB-S28PSK75003/4,,(feeds),,,,,,Jamie A230828,DVB-S2,7500,3/4,11014 V,tp 9,,,,,,,
11024 Vtp 9West,DVB-S28PSK75003/4,,(feeds),,,,,,Jamie A230828,DVB-S2,7500,3/4,11024 V,tp 9,,,,,,,
11038 Htp 22West,DVB-S28PSK44445/6,,(feeds),,,,,,Roli231029,DVB-S2,4444,5/6,11038 H,tp 22,,,,,,,
11045 Htp 22West,DVB-S28PSK54443/4,,(feeds),,,,,,Roli231122,DVB-S2,5444,3/4,11045 H,tp 22,,,,,,,
11062 Htp 22West,DVB-S28PSK44445/6,,(feeds),,,,,,Roli231029,DVB-S2,4444,5/6,11062 H,tp 22,,,,,,,
11065 Htp 22West,DVB-S28PSK22225/6,,(feeds),,,,,,Roli230525,DVB-S2,2222,5/6,11065 H,tp 22,,,,,,,
11069 Htp 22West,DVB-S28PSK41005/6,,(feeds),,,,,,Roli240218,DVB-S2,4100,5/6,11069 H,tp 22,,,,,,,
11085 Vtp 11West,DVB-S28PSK75003/4,,(feeds),,,,,,Jamie A230828,DVB-S2,7500,3/4,11085 V,tp 11,,,,,,,
11095 Vtp 11West,DVB-S28PSK59255/6,,(feeds),,,,,,Roli240323,DVB-S2,5925,5/6,11095 V,tp 11,,,,,,,
11105 Vtp 11West,DVB-S28PSK33335/6,,(feeds),,,,,,Roli240310,DVB-S2,3333,5/6,11105 V,tp 11,,,,,,,
11111 Vtp 11West,DVB-S28PSK41005/6,,(feeds),,,,,,Roli231111,DVB-S2,4100,5/6,11111 V,tp 11,,,,,,,
11129 Htp 24West,DVB-S28PSK54443/4,,(feeds),,,,,,Roli211104,DVB-S2,5444,3/4,11129 H,tp 24,,,,,,,
11135 Htp 24West,DVB-S28PSK29625/6,,(feeds),,,,,,Roli201017,DVB-S2,2962,5/6,11135 H,tp 24,,,,,,,
11142 Vtp 12West,DVB-S262003/4,,(feeds),,,,,,Stanley_cassidy211224,DVB-S2,6200,3/4,11142 V,tp 12,,,,,,,
11144 Htp 24West,DVB-S28PSK33335/6,,(feeds),,,,,,Roli210217,DVB-S2,3333,5/6,11144 H,tp 24,,,,,,,
11148 Vtp 12West,DVB-S25005/6,,(feeds),,,,,,Roli231112,DVB-S,2500,5/6,11148 V,tp 12,,,,,,,
11150 Htp 24West,DVB-S28PSK25005/6,,(feeds),,,,,,Roli211204,DVB-S2,2500,5/6,11150 H,tp 24,,,,,,,
11155 Htp 24West,DVB-S28PSK50005/6,,(feeds),,,,,,Roli210429,DVB-S2,5000,5/6,11155 H,tp 24,,,,,,,
11157 Vtp 12West,DVB-S28PSK22222/3,,(feeds),,,,,,Roli231104,DVB-S2,2222,2/3,11157 V,tp 12,,,,,,,
11161 Vtp 12West,DVB-S28PSK50005/6,,(feeds),,,,,,Roli230507,DVB-S2,5000,5/6,11161 V,tp 12,,,,,,,
11171 Vtp 12West,DVB-S28PSK37023/4,,(feeds),,,,,,Roli230501,DVB-S2,3702,3/4,11171 V,tp 12,,,,,,,
11179 Vtp 12West,DVB-S28PSK59245/6,,(feeds),,,,,,Roli220808,DVB-S2,5924,5/6,11179 V,tp 12,,,,,,,
11192 Vtp 12West,DVB-S28PSK33335/6,,(feeds),,,,,,Roli240120,DVB-S2,3333,5/6,11192 V,tp 12,,,,,,,
11458 Htp 17West,DVB-S28PSK33333/4,,(feeds),,,,,,Roli221025,DVB-S2,3333,3/4,11458 H,tp 17,,,,,,,
11460 Vtp 5West,DVB-S28PSK68003/4,,(feeds),,,,,,Jamie A231124,DVB-S2,6800,3/4,11460 V,tp 5,,,,,,,
11462 Htp 17West,DVB-S22225/6,,(feeds),,,,,,Roli230824,DVB-S,2222,5/6,11462 H,tp 17,,,,,,,
11468 Htp 17West,DVB-S28PSK33335/6,,(feeds),,,,,,Roli221025,DVB-S2,3333,5/6,11468 H,tp 17,,,,,,,
11475 Htp 17West,DVB-S29625/6,,(feeds),,,,,,Roli200623,DVB-S,2962,5/6,11475 H,tp 17,,,,,,,
11478 Vtp 5West,DVB-S28PSK68003/4,,(feeds),,,,,,Roli170313,DVB-S2,6800,3/4,11478 V,tp 5,,,,,,,
11486 Htp 17West,DVB-S28PSK41005/6,,(feeds),,,,,,Roli200624,DVB-S2,4100,5/6,11486 H,tp 17,,,,,,,
11487 Vtp 5West,DVB-S28PSK68003/4,,(feeds),,,,,,Roli170313,DVB-S2,6800,3/4,11487 V,tp 5,,,,,,,
11495 Vtp 5West,DVB-S30327/8,,(feeds),,,,,,Roli231001,DVB-S,3032,7/8,11495 V,tp 5,,,,,,,
11505 Vtp 5West,DVB-S28PSK25005/6,,(feeds),,,,,,Roli240224,DVB-S2,2500,5/6,11505 V,tp 5,,,,,,,
11508 Vtp 5West,DVB-S28PSK33335/6,,(feeds),,,,,,Roli231112,DVB-S2,3333,5/6,11508 V,tp 5,,,,,,,
