Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3750 VC,DVB-S29003/4,1,DD Uttarakhand,,?-?MPEG-2/SD,522,5.5 650 Hin,,J Horváth200712,DVB-S,2900,3/4,3750 V,,,,,,
3753 VC,DVB-S29003/4,,DD Chhattisgarh,,MPEG-2/SD,308,5.5 256 Hin,,M Hajdú191020,DVB-S,2900,3/4,3753 V,,,,,,
3757 VC,DVB-S29003/4,,DD Jharkhand,,MPEG-2/SD,308,5.5 256 Hin,,M Hajdú191020,DVB-S,2900,3/4,3757 V,,,,,,
3765 VC,DVB-S29003/4,,(DD feeds),,,,,,N Stanislav220731,DVB-S,2900,3/4,3765 V,,,,,,
3774 VC,DVB-S29003/4,,(DD feeds),,,,,,M Hajdú201118,DVB-S,2900,3/4,3774 V,,,,,,
3885 VC,DVB-S28PSK300003/4,12,(DD feeds),,,523,662,,,DVB-S2,30000,3/4,3885 V,,,,,,
3885 VC,DVB-S28PSK300003/4,13,(DD feeds),,,524,663,,,DVB-S2,30000,3/4,3885 V,,,,,,
3769 VC,DVB-S29003/4,1,DD Haryana,,65535-1MPEG-2/SD,308,5.5 256 Hin,,F Dibba210514,DVB-S,2900,3/4,3769 V,,,,,,
3832 VC,DVB-S28PSK30003/4,,Gyandarshan 1,,,,7.9,,N Stanislav231029,DVB-S2,3000,3/4,3832 V,,,,https://www.lyngsat.com/providers/in/Gyandarshan-1.html,Gyandarshan 1,https://www.lyngsat.com/tvchannels/in/Gyandarshan-1.html
3832 VC,DVB-S28PSK30003/4,,Gyandarshan 1,,,,7.9,,N Stanislav231029,DVB-S2,3000,3/4,3832 V,,,,https://www.lyngsat.com/providers/in/Gyandarshan-1.html,Gyandarshan 1,https://www.lyngsat.com/tvchannels/in/Gyandarshan-1.html
3832 VC,DVB-S28PSK30003/4,1,Gyandarshan 1,,MPEG-4/HD,50,53 Hin,,,DVB-S2,3000,3/4,3832 V,,,,https://www.lyngsat.com/providers/in/Gyandarshan-1.html,Gyandarshan 1,https://www.lyngsat.com/tvchannels/in/Gyandarshan-1.html
3832 VC,DVB-S28PSK30003/4,1,Gyandarshan 1,,MPEG-4/HD,50,53 Hin,,,DVB-S2,3000,3/4,3832 V,,,,https://www.lyngsat.com/providers/in/Gyandarshan-1.html,Gyandarshan 1,https://www.lyngsat.com/tvchannels/in/Gyandarshan-1.html
3832 VC,DVB-S28PSK30003/4,2,Gyandarshan 1,,MPEG-4/SD,55,54 Hin,,,DVB-S2,3000,3/4,3832 V,,,,https://www.lyngsat.com/providers/in/Gyandarshan-1.html,Gyandarshan 1,https://www.lyngsat.com/tvchannels/in/Gyandarshan-1.html
3832 VC,DVB-S28PSK30003/4,2,Gyandarshan 1,,MPEG-4/SD,55,54 Hin,,,DVB-S2,3000,3/4,3832 V,,,,https://www.lyngsat.com/providers/in/Gyandarshan-1.html,Gyandarshan 1,https://www.lyngsat.com/tvchannels/in/Gyandarshan-1.html
3832 VC,DVB-S28PSK30003/4,3,[test card],,MPEG-4/SD,258,35,,,DVB-S2,3000,3/4,3832 V,,,,,,
4073 VC,DVB-S28PSK96003/4,6,[test card],,MPEG-4/SD,802,803,,,DVB-S2,9600,3/4,4073 V,,,,,,
3832 VC,DVB-S28PSK30003/4,4,Gyanvani,,,,49,,,DVB-S2,3000,3/4,3832 V,,,,,Gyanvani,https://www.lyngsat.com/radiochannels/in/Gyanvani.html
3842 VC,DVB-S28PSK11003/4,,(feeds),,,,,,DX Bozóth190524,DVB-S2,1100,3/4,3842 V,,,,,,
3845 VC,DVB-S28PSK11003/4,,(feeds),,,,,,DX Bozóth190524,DVB-S2,1100,3/4,3845 V,,,,,,
4030 VC,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav230119,DVB-S2,7200,3/4,4030 V,,,,,,
4040 VC,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav230119,DVB-S2,7200,3/4,4040 V,,,,,,
