Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,,KTN,,1-1,,7.9,,N Stanislav230729,DVB-S2,4000,3/4,3703 L,tp 1C,,,https://www.lyngsat.com/providers/ke/KTN.html,,
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,1,KTN Home,,MPEG-4/SD,101,102 Eng,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,KTN Home,https://www.lyngsat.com/tvchannels/ke/KTN-Home.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,2,KTN News (Kenya),,MPEG-4/SD,201,202 Eng,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,KTN News (Kenya),https://www.lyngsat.com/tvchannels/ke/KTN-News.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,3,BTV (Kenya),,MPEG-4/SD,301,302 Eng,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,BTV (Kenya),https://www.lyngsat.com/tvchannels/ke/BTV.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,4,KTN Farmers TV,,MPEG-4/SD,401,402 Eng,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,KTN Farmers TV,https://www.lyngsat.com/tvchannels/ke/KTN-Farmers-TV.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,4,KTN Farmers TV,,MPEG-4/SD,401,402 Eng,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,KTN Farmers TV,https://www.lyngsat.com/tvchannels/ke/KTN-Farmers-TV.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,11,Radio Maisha,,,,111,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,Radio Maisha,https://www.lyngsat.com/radiochannels/ke/Radio-Maisha.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,11,Radio Maisha,,,,111,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,Radio Maisha,https://www.lyngsat.com/radiochannels/ke/Radio-Maisha.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,12,Spice FM,,,,121,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,Spice FM,https://www.lyngsat.com/radiochannels/ke/Spice-FM.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,12,Spice FM,,,,121,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,Spice FM,https://www.lyngsat.com/radiochannels/ke/Spice-FM.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,13,Vybez Radio,,,,131,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,Vybez Radio,https://www.lyngsat.com/radiochannels/ke/Vybez-Radio.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,13,Vybez Radio,,,,131,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,Vybez Radio,https://www.lyngsat.com/radiochannels/ke/Vybez-Radio.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,14,Berur FM,,,,141,,,DVB-S2,4000,3/4,3703 L,tp 1C,,,,Berur FM,https://www.lyngsat.com/radiochannels/ke/Berur-FM.html
3754 Ltp 4CWest hemi,DVB-S75003/4,,(feeds),,,,,,R Cattapan130122,DVB-S,7500,3/4,3754 L,tp 4C,,,,,
4067 Rtp 11CWest hemi,DVB-S61113/4,,(feeds),,,,,,R Cattapan130211,DVB-S,6111,3/4,4067 R,tp 11C,,,,,
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,,,,4660-1,,4.7,,N Stanislav230416,DVB-S2,1915,4/5,3781 L,tp 4C,,,,,
3907 Rtp 7CWest hemi,,,,,,,,,N Stanislav240312,DVB-S2,1915,4/5,3907 R,tp 7C,,,,,
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,1,Kiss FM (Kenya),,,,781,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,Kiss FM (Kenya),https://www.lyngsat.com/radiochannels/ke/Kiss-FM.html
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,1,Kiss FM (Kenya),,,,781,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,Kiss FM (Kenya),https://www.lyngsat.com/radiochannels/ke/Kiss-FM.html
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,2,Classic FM (Kenya),,,,782 Eng,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,Classic FM (Kenya),https://www.lyngsat.com/radiochannels/ke/Classic-FM.html
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,2,Classic FM (Kenya),,,,782 Eng,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,Classic FM (Kenya),https://www.lyngsat.com/radiochannels/ke/Classic-FM.html
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,3,Radio Jambo,,,,783,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,Radio Jambo,https://www.lyngsat.com/radiochannels/ke/Radio-Jambo.html
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,3,Radio Jambo,,,,783,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,Radio Jambo,https://www.lyngsat.com/radiochannels/ke/Radio-Jambo.html
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,4,East FM (Kenya),,,,784,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,East FM (Kenya),https://www.lyngsat.com/radiochannels/ke/East-FM.html
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,4,East FM (Kenya),,,,784,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,East FM (Kenya),https://www.lyngsat.com/radiochannels/ke/East-FM.html
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,5,Gukena FM,,,,147,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,Gukena FM,https://www.lyngsat.com/radiochannels/ke/Gukena-FM.html
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,7,HomeBoyz Radio,,,,289,,,DVB-S2,1915,4/5,3781 L,tp 4C,,,,HomeBoyz Radio,https://www.lyngsat.com/radiochannels/ke/HomeBoyz-Radio.html
3917 Rtp 7CWest hemi,DVB-S28PSK16672/3,1,Efatha TV,,1-1MPEG-4/SD,49,6.6  51 Eng,,N Stanislav240312,DVB-S2,1667,2/3,3917 R,tp 7C,,,,,
3928 Rtp 7CWest hemi,DVB-S85722/3,,IPP Media,,4369-2,,4.4,,N Stanislav220212,DVB-S,8572,2/3,3928 R,tp 7C,,,https://www.lyngsat.com/providers/tz/IPP-Media.html,,
3928 Rtp 7CWest hemi,DVB-S85722/3,10,ITV (Tanzania),,MPEG-2/SD,257,258 Eng,,,DVB-S,8572,2/3,3928 R,tp 7C,,,,ITV (Tanzania),https://www.lyngsat.com/tvchannels/tz/ITV.html
3928 Rtp 7CWest hemi,DVB-S85722/3,20,EATV 5,,MPEG-2/SD,513,514 Eng,,,DVB-S,8572,2/3,3928 R,tp 7C,,,,EATV 5,https://www.lyngsat.com/tvchannels/tz/EATV-5.html
3928 Rtp 7CWest hemi,DVB-S85722/3,50,Capital TV (Tanzania),,MPEG-2/SD,1281,1282 Eng,,,DVB-S,8572,2/3,3928 R,tp 7C,,,,Capital TV (Tanzania),https://www.lyngsat.com/tvchannels/tz/Capital-TV.html
