Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,,,,1-101,,9.4,PowerVu,O Camargo240207,DVB-S2,30000,5/6,3845 V,tp 5C,0,PowerVu,,,
3910 Htp 10CAmericas & Europe0,DVB-S28PSK46323/5,,,,1-5,,5.5,,F Dibba211220,DVB-S2,4632,3/5,3910 H,tp 10C,0,,,,
3940 Htp 10CAmericas & Europe0,,,,,,,,,DX Bozóth240226,DVB-S2,2067,2/3,3940 H,tp 10C,0,,,,
3983 Htp 12CAmericas & Europe0,DVB-S28PSK164153/4,,,,1-1,,7.9,Irdeto,DX Bozóth240128,DVB-S2,16415,3/4,3983 H,tp 12C,0,Irdeto,,,
3985 Vtp 11CAmericas & Europe0,DVB-S28PSK155703/4,,,,,,7.9,Digicipher,O Ponce240104,DVB-S2,15570,3/4,3985 V,tp 11C,0,Digicipher,,,
4120 Htp 20CAmericas & Europe0,DVB-S28PSK41673/5,,,,8193-945,,5.5,,DX Bozóth240129,DVB-S2,4167,3/5,4120 H,tp 20C,0,,,,
4126 Vtp 19CAmericas & Europe0,DVB-S28PSK152373/4,,,,19-101,,7.9,PowerVu,Mike 4231009,DVB-S2,15237,3/4,4126 V,tp 19C,0,PowerVu,,,
4126 Htp 20CAmericas & Europe0,,,,,,,,,DX Bozóth240129,DVB-S2,15237,3/4,4126 H,tp 20C,0,,,,
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,1,Love Nature,,MPEG-4/HD,101,102 Eng 103 Spa,Viaccess,,DVB-S2,30000,3/4,3739 H,tp 2C,0,Viaccess,,Love Nature,https://www.lyngsat.com/tvchannels/ca/Love-Nature.html
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,3,ZooMoo Latinoamérica,,MPEG-4/HD,301,302 Spa 303 Eng,,,DVB-S2,30000,3/4,3739 H,tp 2C,0,,,ZooMoo Latinoamérica,https://www.lyngsat.com/tvchannels/nz/ZooMoo-Latinoamerica.html
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,4,BabyFirst TV,,MPEG-4/SD,401,402 Eng 403 Spa,Viaccess,,DVB-S2,30000,3/4,3739 H,tp 2C,0,Viaccess,,BabyFirst TV,https://www.lyngsat.com/tvchannels/us/BabyFirst-TV.html
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,5,EuroNews Español,,MPEG-4/HD,501,502 Spa,,,DVB-S2,30000,3/4,3739 H,tp 2C,0,,,EuroNews Español,https://www.lyngsat.com/tvchannels/fr/EuroNews-Espanol.html
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,5,EuroNews Español,,MPEG-4/HD,501,502 Spa,,,DVB-S2,30000,3/4,3739 H,tp 2C,0,,,EuroNews Español,https://www.lyngsat.com/tvchannels/fr/EuroNews-Espanol.html
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,6,Eurochannel,,MPEG-4/HD,601,602,,,DVB-S2,30000,3/4,3739 H,tp 2C,0,,,Eurochannel,https://www.lyngsat.com/tvchannels/us/Eurochannel.html
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,7,Trace Sport Stars,,MPEG-4/HD,701,702 Eng,,,DVB-S2,30000,3/4,3739 H,tp 2C,0,,,Trace Sport Stars,https://www.lyngsat.com/tvchannels/fr/Trace-Sport-Stars.html
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,8,Trace Brasil,,MPEG-4/HD,801,802 Por,BISS 1,,DVB-S2,30000,3/4,3739 H,tp 2C,0,BISS 1,,Trace Brasil,https://www.lyngsat.com/tvchannels/fr/Trace-Brasil.html
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,9,The Israeli Network,,MPEG-4/HD,901,902 Heb,,,DVB-S2,30000,3/4,3739 H,tp 2C,0,,,The Israeli Network,https://www.lyngsat.com/tvchannels/il/The-Israeli-Network.html
3768 Vtp 1CAmericas & Europe0,DVB-S28PSK83302/3,,Win Sports,,MPEG-4/HD,513,6.64112,Irdeto,N Stanislav231017,DVB-S2,8330,2/3,3768 V,tp 1C,0,Irdeto,,,
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,,Guatemalan mux,,1-7,,5.5,Irdeto,F Dibba240310,DVB-S2,10560,3/5,3774 H,tp 2C,0,Irdeto,,,
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,1,Canal 3 (Guatemala),,MPEG-4/SD,111,112 Spa,Irdeto,,DVB-S2,10560,3/5,3774 H,tp 2C,0,Irdeto,,Canal 3 (Guatemala),https://www.lyngsat.com/tvchannels/gt/Canal-3.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,1,Canal 3 (Guatemala),,MPEG-4/SD,111,112 Spa,Irdeto,,DVB-S2,10560,3/5,3774 H,tp 2C,0,Irdeto,,Canal 3 (Guatemala),https://www.lyngsat.com/tvchannels/gt/Canal-3.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,2,Televisiete,,MPEG-4/SD,121,122 Spa,Irdeto,,DVB-S2,10560,3/5,3774 H,tp 2C,0,Irdeto,,Televisiete,https://www.lyngsat.com/tvchannels/gt/Televisiete.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,2,Televisiete,,MPEG-4/SD,121,122 Spa,Irdeto,,DVB-S2,10560,3/5,3774 H,tp 2C,0,Irdeto,,Televisiete,https://www.lyngsat.com/tvchannels/gt/Televisiete.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,3,TeleOnce,,MPEG-4/SD,131,132 Spa,Irdeto,,DVB-S2,10560,3/5,3774 H,tp 2C,0,Irdeto,,TeleOnce,https://www.lyngsat.com/tvchannels/gt/TeleOnce.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,4,TreceVision,,MPEG-4/SD,141,142 Spa,Irdeto,,DVB-S2,10560,3/5,3774 H,tp 2C,0,Irdeto,,TreceVision,https://www.lyngsat.com/tvchannels/gt/TreceVision.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,5,[Radio Sonora info card] (Guatemala),,MPEG-4/SD,151,152 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,,
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,6,TN 23,,MPEG-4/SD,161,162 Spa,Irdeto,,DVB-S2,10560,3/5,3774 H,tp 2C,0,Irdeto,,TN 23,https://www.lyngsat.com/tvchannels/gt/TN-23.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,6,TN 23,,MPEG-4/SD,161,162 Spa,Irdeto,,DVB-S2,10560,3/5,3774 H,tp 2C,0,Irdeto,,TN 23,https://www.lyngsat.com/tvchannels/gt/TN-23.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,7,TeleCentro,,MPEG-4/SD,171,172 Spa,,new,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,TeleCentro,https://www.lyngsat.com/tvchannels/--/TeleCentro.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,5,Radio Sonora (Guatemala),,,,152 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Sonora (Guatemala),https://www.lyngsat.com/radiochannels/gt/Radio-Sonora.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,5,Radio Sonora (Guatemala),,,,152 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Sonora (Guatemala),https://www.lyngsat.com/radiochannels/gt/Radio-Sonora.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,5,Radio Sonora (Guatemala),,,,152 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Sonora (Guatemala),https://www.lyngsat.com/radiochannels/gt/Radio-Sonora.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,5,Radio Sonora (Guatemala),,,,152 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Sonora (Guatemala),https://www.lyngsat.com/radiochannels/gt/Radio-Sonora.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,7,Radio Sonora (Guatemala),,,,172 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Sonora (Guatemala),https://www.lyngsat.com/radiochannels/gt/Radio-Sonora.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,7,Radio Sonora (Guatemala),,,,172 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Sonora (Guatemala),https://www.lyngsat.com/radiochannels/gt/Radio-Sonora.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,7,Radio Sonora (Guatemala),,,,172 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Sonora (Guatemala),https://www.lyngsat.com/radiochannels/gt/Radio-Sonora.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,7,Radio Sonora (Guatemala),,,,172 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Sonora (Guatemala),https://www.lyngsat.com/radiochannels/gt/Radio-Sonora.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,21,Fiesta,,,,181 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Fiesta,https://www.lyngsat.com/radiochannels/gt/Fiesta.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,21,Fiesta,,,,181 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Fiesta,https://www.lyngsat.com/radiochannels/gt/Fiesta.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,22,Radio Ranchera,,,,191 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Ranchera,https://www.lyngsat.com/radiochannels/gt/Radio-Ranchera.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,22,Radio Ranchera,,,,191 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Radio Ranchera,https://www.lyngsat.com/radiochannels/gt/Radio-Ranchera.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,23,Tropicálida,,,,201 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Tropicálida,https://www.lyngsat.com/radiochannels/gt/Tropicalida.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,23,Tropicálida,,,,201 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Tropicálida,https://www.lyngsat.com/radiochannels/gt/Tropicalida.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,24,Galaxia (Guatemala),,,,211 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Galaxia (Guatemala),https://www.lyngsat.com/radiochannels/gt/Galaxia.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,24,Galaxia (Guatemala),,,,211 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Galaxia (Guatemala),https://www.lyngsat.com/radiochannels/gt/Galaxia.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,25,Alfa,,,,2.1 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Alfa,https://www.lyngsat.com/radiochannels/gt/Alfa.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,25,Alfa,,,,2.1 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Alfa,https://www.lyngsat.com/radiochannels/gt/Alfa.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,26,Joya,,,,231 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Joya,https://www.lyngsat.com/radiochannels/gt/Joya.html
3774 Htp 2CAmericas & Europe0,DVB-S28PSK105603/5,26,Joya,,,,231 Spa,,,DVB-S2,10560,3/5,3774 H,tp 2C,0,,,Joya,https://www.lyngsat.com/radiochannels/gt/Joya.html
3797 Htp 4CAmericas & Europe0,DVB-S28PSK33305/6,226,Canal DHE,,MPEG-4/HD,2860,2821 Spa2823 Eng,PowerVu,,DVB-S2,3330,5/6,3797 H,tp 4C,0,PowerVu,,Canal DHE,https://www.lyngsat.com/tvchannels/us/Canal-DHE.html
3797 Htp 4CAmericas & Europe0,DVB-S28PSK33305/6,270,Fox News Channel,,MPEG-4/SD,2610,2612 Eng,PowerVu,,DVB-S2,3330,5/6,3797 H,tp 4C,0,PowerVu,,Fox News Channel,https://www.lyngsat.com/tvchannels/us/Fox-News-Channel.html
3805 Vtp 3CAmericas & Europe0,DVB-S28PSK233305/6,,Televisa Networks,,,,9.4,Digicipher,DX Bozóth240130,DVB-S2,23330,5/6,3805 V,tp 3C,0,Digicipher,https://www.lyngsat.com/providers/mx/Televisa-Networks.html,,
3805 Vtp 3CAmericas & Europe0,DVB-S28PSK233305/6,,Televisa Networks,,,,9.4,Digicipher,DX Bozóth240130,DVB-S2,23330,5/6,3805 V,tp 3C,0,Digicipher,https://www.lyngsat.com/providers/mx/Televisa-Networks.html,,
4180 Vtp 21CAmericas & Europe0,DVB-S28PSK300005/6,,Televisa Networks,,,,9.4,Digicipher,DX Bozóth240227,DVB-S2,30000,5/6,4180 V,tp 21C,0,Digicipher,https://www.lyngsat.com/providers/mx/Televisa-Networks.html,,
4180 Vtp 21CAmericas & Europe0,DVB-S28PSK300005/6,,Televisa Networks,,,,9.4,Digicipher,DX Bozóth240227,DVB-S2,30000,5/6,4180 V,tp 21C,0,Digicipher,https://www.lyngsat.com/providers/mx/Televisa-Networks.html,,
3805 Vtp 3CAmericas & Europe0,DVB-S28PSK233305/6,1,Las Estrellas Latinoamérica,,MPEG-4/HD,65,67 Spa,Digicipher,,DVB-S2,23330,5/6,3805 V,tp 3C,0,Digicipher,,Las Estrellas Latinoamérica,https://www.lyngsat.com/tvchannels/mx/Las-Estrellas-Latinoamerica.html
3805 Vtp 3CAmericas & Europe0,DVB-S28PSK233305/6,1,Las Estrellas Latinoamérica,,MPEG-4/HD,65,67 Spa,Digicipher,,DVB-S2,23330,5/6,3805 V,tp 3C,0,Digicipher,,Las Estrellas Latinoamérica,https://www.lyngsat.com/tvchannels/mx/Las-Estrellas-Latinoamerica.html
4180 Vtp 21CAmericas & Europe0,DVB-S28PSK300005/6,23,Las Estrellas Latinoamérica,,MPEG-4/HD,,Spa,Digicipher,,DVB-S2,30000,5/6,4180 V,tp 21C,0,Digicipher,,Las Estrellas Latinoamérica,https://www.lyngsat.com/tvchannels/mx/Las-Estrellas-Latinoamerica.html
4180 Vtp 21CAmericas & Europe0,DVB-S28PSK300005/6,23,Las Estrellas Latinoamérica,,MPEG-4/HD,,Spa,Digicipher,,DVB-S2,30000,5/6,4180 V,tp 21C,0,Digicipher,,Las Estrellas Latinoamérica,https://www.lyngsat.com/tvchannels/mx/Las-Estrellas-Latinoamerica.html
3805 Vtp 3CAmericas & Europe0,DVB-S28PSK233305/6,2,Univisión Latinoamérica,,MPEG-4/HD,81,83 Spa,Digicipher,,DVB-S2,23330,5/6,3805 V,tp 3C,0,Digicipher,,Univisión Latinoamérica,https://www.lyngsat.com/tvchannels/us/Univision-Latinoamerica.html
3805 Vtp 3CAmericas & Europe0,DVB-S28PSK233305/6,3,TUDN Centro,,MPEG-4/HD,97,99 Spa,Digicipher,,DVB-S2,23330,5/6,3805 V,tp 3C,0,Digicipher,,TUDN Centro,https://www.lyngsat.com/tvchannels/mx/TUDN-Centro.html
3805 Vtp 3CAmericas & Europe0,DVB-S28PSK233305/6,4,TLN Network,,MPEG-4/HD,113,115 Spa,Digicipher,,DVB-S2,23330,5/6,3805 V,tp 3C,0,Digicipher,,TLN Network,https://www.lyngsat.com/tvchannels/mx/TLN-Network.html
3805 Vtp 3CAmericas & Europe0,DVB-S28PSK233305/6,4,TLN Network,,MPEG-4/HD,113,115 Spa,Digicipher,,DVB-S2,23330,5/6,3805 V,tp 3C,0,Digicipher,,TLN Network,https://www.lyngsat.com/tvchannels/mx/TLN-Network.html
4180 Vtp 21CAmericas & Europe0,DVB-S28PSK300005/6,12,TLN Network,,MPEG-2/SD,848,849 Por 850 Eng,Digicipher,,DVB-S2,30000,5/6,4180 V,tp 21C,0,Digicipher,,TLN Network,https://www.lyngsat.com/tvchannels/mx/TLN-Network.html
4180 Vtp 21CAmericas & Europe0,DVB-S28PSK300005/6,12,TLN Network,,MPEG-2/SD,848,849 Por 850 Eng,Digicipher,,DVB-S2,30000,5/6,4180 V,tp 21C,0,Digicipher,,TLN Network,https://www.lyngsat.com/tvchannels/mx/TLN-Network.html
3805 Vtp 3CAmericas & Europe0,DVB-S28PSK233305/6,9,Golden Latinoamérica,,MPEG-4/HD,193,195 Spa,Digicipher,,DVB-S2,23330,5/6,3805 V,tp 3C,0,Digicipher,,Golden Latinoamérica,https://www.lyngsat.com/tvchannels/mx/Golden-Latinoamerica.html
3810 Htp 4CAmericas & Europe0,DVB-S28PSK175005/6,1,E! México,,MPEG-4/HD,101,102 Spa 103 Eng,Digicipher,,DVB-S2,17500,5/6,3810 H,tp 4C,0,Digicipher,,E! México,https://www.lyngsat.com/tvchannels/us/E-Mexico.html
3810 Htp 4CAmericas & Europe0,DVB-S28PSK175005/6,2,Telemundo Internacional Venezuela,,MPEG-4/HD,201,202 Spa,Digicipher,,DVB-S2,17500,5/6,3810 H,tp 4C,0,Digicipher,,Telemundo Internacional Venezuela,https://www.lyngsat.com/tvchannels/us/Telemundo-Internacional-Venezuela.html
3810 Htp 4CAmericas & Europe0,DVB-S28PSK175005/6,3,Telemundo Internacional,,MPEG-4/HD,301,302 Spa,Digicipher,,DVB-S2,17500,5/6,3810 H,tp 4C,0,Digicipher,,Telemundo Internacional,https://www.lyngsat.com/tvchannels/us/Telemundo-Internacional.html
3810 Htp 4CAmericas & Europe0,DVB-S28PSK175005/6,4,Telemundo Internacional Centroamérica,,MPEG-4/HD,401,.02 Spa,Digicipher,,DVB-S2,17500,5/6,3810 H,tp 4C,0,Digicipher,,Telemundo Internacional Centroamérica,https://www.lyngsat.com/tvchannels/us/Telemundo-Internacional-Centroamerica.html
3810 Htp 4CAmericas & Europe0,DVB-S28PSK175005/6,5,Telemundo Internacional Sur,,MPEG-4/HD,501,502 Spa,Digicipher,,DVB-S2,17500,5/6,3810 H,tp 4C,0,Digicipher,,Telemundo Internacional Sur,https://www.lyngsat.com/tvchannels/us/Telemundo-Internacional-Sur.html
3810 Htp 4CAmericas & Europe0,DVB-S28PSK175005/6,6,E! Andes,,MPEG-4/HD,601,602 Spa 603 Eng,Digicipher,,DVB-S2,17500,5/6,3810 H,tp 4C,0,Digicipher,,E! Andes,https://www.lyngsat.com/tvchannels/us/E-Andes.html
3810 Htp 4CAmericas & Europe0,DVB-S28PSK175005/6,7,E! Sur,,MPEG-4/HD,701,702 Spa 703 Eng,Digicipher,,DVB-S2,17500,5/6,3810 H,tp 4C,0,Digicipher,,E! Sur,https://www.lyngsat.com/tvchannels/us/E-Sur.html
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,1,Cinecanal Este,,MPEG-4/HD,100,110 Eng 111 Spa,PowerVu,,DVB-S2,30000,5/6,3845 V,tp 5C,0,PowerVu,,Cinecanal Este,https://www.lyngsat.com/tvchannels/us/Cinecanal-Este.html
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,4,Star Channel Central,,MPEG-4/HD,400,411 Spa 412 Eng,PowerVu,,DVB-S2,30000,5/6,3845 V,tp 5C,0,PowerVu,,Star Channel Central,https://www.lyngsat.com/tvchannels/us/Star-Channel-Central.html
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,5,Star Channel Perú,,MPEG-4/HD,500,511 Spa 512 Eng,PowerVu,,DVB-S2,30000,5/6,3845 V,tp 5C,0,PowerVu,,Star Channel Perú,https://www.lyngsat.com/tvchannels/us/Star-Channel-Peru.html
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,6,Cinecanal Oeste,,MPEG-4/HD,600,610 Eng 611 Spa,PowerVu,,DVB-S2,30000,5/6,3845 V,tp 5C,0,PowerVu,,Cinecanal Oeste,https://www.lyngsat.com/tvchannels/us/Cinecanal-Oeste.html
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,8,FX Andina,,MPEG-4/HD,800,811 Spa 812 Eng,PowerVu,,DVB-S2,30000,5/6,3845 V,tp 5C,0,PowerVu,,FX Andina,https://www.lyngsat.com/tvchannels/us/FX-Andina.html
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,9,Star Channel Chile,,MPEG-4/HD,900,911 Spa 912 Eng,PowerVu,,DVB-S2,30000,5/6,3845 V,tp 5C,0,PowerVu,,Star Channel Chile,https://www.lyngsat.com/tvchannels/us/Star-Channel-Chile.html
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,10,Star Channel Andino,,MPEG-4/HD,1000,1011 Spa1012 Eng,PowerVu,,DVB-S2,30000,5/6,3845 V,tp 5C,0,PowerVu,,Star Channel Andino,https://www.lyngsat.com/tvchannels/us/Star-Channel-Andino.html
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,11,National Geographic Panregional,,MPEG-4/HD,1100,1111 Spa1112 Eng,PowerVu,,DVB-S2,30000,5/6,3845 V,tp 5C,0,PowerVu,,National Geographic Panregional,https://www.lyngsat.com/tvchannels/us/National-Geographic-Panregional.html
3846 Htp 6CAmericas & Europe,DVB-S28PSK300003/4,,(Roberts Communications Network feeds),,,,,,RDSantiago220423,DVB-S2,30000,3/4,3846 H,tp 6C,,,,,
3885 Vtp 7CAmericas & Europe0,DVB-S28PSK300005/6,,HBO Network Latinoamérica,,.-.,,9.4,Digicipher,DX Bozóth200408,DVB-S2,30000,5/6,3885 V,tp 7C,0,Digicipher,https://www.lyngsat.com/providers/us/HBO-Network-Latinoamerica.html,,
3885 Vtp 7CAmericas & Europe0,DVB-S28PSK300005/6,1,HBO HD Latinoamérica,,MPEG-4/HD,17,18 Eng  19 Spa,Digicipher,,DVB-S2,30000,5/6,3885 V,tp 7C,0,Digicipher,,HBO HD Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-HD-Latinoamerica.html
3885 Vtp 7CAmericas & Europe0,DVB-S28PSK300005/6,2,HBO Pop Latinoamérica,,MPEG-4/HD,33,34 Eng  35 Spa,Digicipher,,DVB-S2,30000,5/6,3885 V,tp 7C,0,Digicipher,,HBO Pop Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-Pop-Latinoamerica.html
3885 Vtp 7CAmericas & Europe0,DVB-S28PSK300005/6,4,HBO Latinoamérica,,MPEG-4/HD,65,66 Eng  67 Spa,Digicipher,,DVB-S2,30000,5/6,3885 V,tp 7C,0,Digicipher,,HBO Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-Latinoamerica.html
3885 Vtp 7CAmericas & Europe0,DVB-S28PSK300005/6,5,HBO 2 Latinoamérica,,MPEG-4/HD,81,82 Eng  83 Spa,Digicipher,,DVB-S2,30000,5/6,3885 V,tp 7C,0,Digicipher,,HBO 2 Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-2-Latinoamerica.html
