Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3884 Rtp 5EMEA,DVB-S275005/6,,Arabsat,,702-621,,6.5,,Lexzie240209,DVB-S,27500,5/6,3884 R,tp 5,,,https://www.lyngsat.com/providers/sa/Arabsat.html,,
3884 Rtp 5EMEA,DVB-S275005/6,5052,ERI TV 1,,MPEG-2/SD,525,5644,,,DVB-S,27500,5/6,3884 R,tp 5,,,,ERI TV 1,https://www.lyngsat.com/tvchannels/er/ERI-TV-1.html
3884 Rtp 5EMEA,DVB-S275005/6,5064,Ekhbariya TV,,MPEG-2/SD,440,460 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html
3884 Rtp 5EMEA,DVB-S275005/6,5064,Ekhbariya TV,,MPEG-2/SD,440,460 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html
3884 Rtp 5EMEA,DVB-S275005/6,5065,Thikrayat TV,,MPEG-2/SD,441,461 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Thikrayat TV,https://www.lyngsat.com/tvchannels/sa/Thikrayat-TV.html
3884 Rtp 5EMEA,DVB-S275005/6,5065,Thikrayat TV,,MPEG-2/SD,441,461 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Thikrayat TV,https://www.lyngsat.com/tvchannels/sa/Thikrayat-TV.html
3884 Rtp 5EMEA,DVB-S275005/6,5075,Elmouritaniya,,MPEG-4/SD,39,4114 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Elmouritaniya,https://www.lyngsat.com/tvchannels/mr/Elmouritaniya.html
3884 Rtp 5EMEA,DVB-S275005/6,5075,Elmouritaniya,,MPEG-4/SD,39,4114 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Elmouritaniya,https://www.lyngsat.com/tvchannels/mr/Elmouritaniya.html
3884 Rtp 5EMEA,DVB-S275005/6,5080,Canal Algérie 2,,MPEG-2/SD,1200,1202 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Canal Algérie 2,https://www.lyngsat.com/tvchannels/dz/Canal-Algerie-2.html
3884 Rtp 5EMEA,DVB-S275005/6,5645,Al Maghribia,,MPEG-2/SD,526,5645 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Al Maghribia,https://www.lyngsat.com/tvchannels/ma/Al-Maghribia.html
3884 Rtp 5EMEA,DVB-S275005/6,5645,Al Maghribia,,MPEG-2/SD,526,5645 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Al Maghribia,https://www.lyngsat.com/tvchannels/ma/Al-Maghribia.html
3884 Rtp 5EMEA,DVB-S275005/6,2,Dimtsi Hafash,,,,421,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Dimtsi Hafash,https://www.lyngsat.com/radiochannels/er/Dimtsi-Hafash.html
3884 Rtp 5EMEA,DVB-S275005/6,2,Dimtsi Hafash,,,,421,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Dimtsi Hafash,https://www.lyngsat.com/radiochannels/er/Dimtsi-Hafash.html
3884 Rtp 5EMEA,DVB-S275005/6,6,Dimtsi Hafash,,,,422 Tir,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Dimtsi Hafash,https://www.lyngsat.com/radiochannels/er/Dimtsi-Hafash.html
3884 Rtp 5EMEA,DVB-S275005/6,6,Dimtsi Hafash,,,,422 Tir,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Dimtsi Hafash,https://www.lyngsat.com/radiochannels/er/Dimtsi-Hafash.html
3884 Rtp 5EMEA,DVB-S275005/6,3,Radio Zara FM,,,,420 Tir,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Radio Zara FM,https://www.lyngsat.com/radiochannels/er/Radio-Zara-FM.html
3884 Rtp 5EMEA,DVB-S275005/6,3,Radio Zara FM,,,,420 Tir,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Radio Zara FM,https://www.lyngsat.com/radiochannels/er/Radio-Zara-FM.html
3884 Rtp 5EMEA,DVB-S275005/6,7,Radio Zara FM,,,,423,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Radio Zara FM,https://www.lyngsat.com/radiochannels/er/Radio-Zara-FM.html
3884 Rtp 5EMEA,DVB-S275005/6,7,Radio Zara FM,,,,423,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Radio Zara FM,https://www.lyngsat.com/radiochannels/er/Radio-Zara-FM.html
3884 Rtp 5EMEA,DVB-S275005/6,5068,Radio Coran (Mauritania),,,,464 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Radio Coran (Mauritania),https://www.lyngsat.com/radiochannels/mr/Radio-Coran.html
3884 Rtp 5EMEA,DVB-S275005/6,5077,Radio Mauritanie,,,,41 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Radio Mauritanie,https://www.lyngsat.com/radiochannels/mr/Radio-Mauritanie.html
3884 Rtp 5EMEA,DVB-S275005/6,5646,Ifrikya FM,,,,740 Ara,,,DVB-S,27500,5/6,3884 R,tp 5,,,,Ifrikya FM,https://www.lyngsat.com/radiochannels/dz/Ifrikya-FM.html
3934 Ltp 8EMEA,DVB-S275007/8,,ASBU Bouquet,,702-2600,,7.2,,BBC MonitoringWellikan230419,DVB-S,27500,7/8,3934 L,tp 8,,,https://www.lyngsat.com/providers/tn/ASBU-Bouquet.html,,
3934 Ltp 8EMEA,DVB-S275007/8,3004,Oman TV,,MPEG-2/SD,3024,3034 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Oman TV,https://www.lyngsat.com/tvchannels/om/Oman-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3004,Oman TV,,MPEG-2/SD,3024,3034 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Oman TV,https://www.lyngsat.com/tvchannels/om/Oman-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3005,KTV 1,,MPEG-2/SD,3025,3035 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,KTV 1,https://www.lyngsat.com/tvchannels/kw/KTV-1.html
3934 Ltp 8EMEA,DVB-S275007/8,3005,KTV 1,,MPEG-2/SD,3025,3035 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,KTV 1,https://www.lyngsat.com/tvchannels/kw/KTV-1.html
3934 Ltp 8EMEA,DVB-S275007/8,3008,Saudi TV,,MPEG-2/SD,3028,3038 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3008,Saudi TV,,MPEG-2/SD,3028,3038 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3010,Sharjah TV,,MPEG-2/SD,3083,3073 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3010,Sharjah TV,,MPEG-2/SD,3083,3073 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3011,Quran TV (Saudi Arabia),,MPEG-2/SD,3121,3131 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3011,Quran TV (Saudi Arabia),,MPEG-2/SD,3121,3131 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3051,Sudan TV,,MPEG-2/SD,3071,3081 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Sudan TV,https://www.lyngsat.com/tvchannels/sd/Sudan-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3111,Sunna TV (Saudi Arabia),,MPEG-2/SD,3221,3231 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3111,Sunna TV (Saudi Arabia),,MPEG-2/SD,3221,3231 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3518,Alwatania TV,,MPEG-2/SD,3041,3047 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Alwatania TV,https://www.lyngsat.com/tvchannels/ly/Alwatania-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3518,Alwatania TV,,MPEG-2/SD,3041,3047 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Alwatania TV,https://www.lyngsat.com/tvchannels/ly/Alwatania-TV.html
3934 Ltp 8EMEA,DVB-S275007/8,3007,Holy Quran Radio (Oman),,,,3037 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Holy Quran Radio (Oman),https://www.lyngsat.com/radiochannels/om/Holy-Quran-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3012,Radio Al Bayane,,,,3042 Fre,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Radio Al Bayane,https://www.lyngsat.com/radiochannels/ci/Radio-Al-Bayane.html
3934 Ltp 8EMEA,DVB-S275007/8,3012,Radio Al Bayane,,,,3042 Fre,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Radio Al Bayane,https://www.lyngsat.com/radiochannels/ci/Radio-Al-Bayane.html
3934 Ltp 8EMEA,DVB-S275007/8,3412,Neda Radio,,,,413 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3412,Neda Radio,,,,413 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3504,Riyadh Radio,,,,3534 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Riyadh Radio,https://www.lyngsat.com/radiochannels/sa/Riyadh-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3504,Riyadh Radio,,,,3534 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Riyadh Radio,https://www.lyngsat.com/radiochannels/sa/Riyadh-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3505,Quran Radio (Saudi Arabia),,,,3535 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Quran Radio (Saudi Arabia),https://www.lyngsat.com/radiochannels/sa/Quran-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3505,Quran Radio (Saudi Arabia),,,,3535 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Quran Radio (Saudi Arabia),https://www.lyngsat.com/radiochannels/sa/Quran-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3507,Jeddah Radio,,,,3537 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3507,Jeddah Radio,,,,3537 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3510,Radio Oman,,,,3540 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Radio Oman,https://www.lyngsat.com/radiochannels/om/Radio-Oman.html
3934 Ltp 8EMEA,DVB-S275007/8,3510,Radio Oman,,,,3540 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Radio Oman,https://www.lyngsat.com/radiochannels/om/Radio-Oman.html
3934 Ltp 8EMEA,DVB-S275007/8,3512,Sharjah Radio,,,,3542 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Sharjah Radio,https://www.lyngsat.com/radiochannels/ae/Sharjah-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3512,Sharjah Radio,,,,3542 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Sharjah Radio,https://www.lyngsat.com/radiochannels/ae/Sharjah-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3514,Saudia Radio,,,,3544,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3514,Saudia Radio,,,,3544,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
3934 Ltp 8EMEA,DVB-S275007/8,3515,Kuwait Radio One,,,,3635 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Kuwait Radio One,https://www.lyngsat.com/radiochannels/kw/Kuwait-Radio-One.html
3934 Ltp 8EMEA,DVB-S275007/8,3515,Kuwait Radio One,,,,3635 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Kuwait Radio One,https://www.lyngsat.com/radiochannels/kw/Kuwait-Radio-One.html
3934 Ltp 8EMEA,DVB-S275007/8,3516,Kuwait Radio Two,,,,3636 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Kuwait Radio Two,https://www.lyngsat.com/radiochannels/kw/Kuwait-Radio-Two.html
3934 Ltp 8EMEA,DVB-S275007/8,3516,Kuwait Radio Two,,,,3636 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Kuwait Radio Two,https://www.lyngsat.com/radiochannels/kw/Kuwait-Radio-Two.html
3934 Ltp 8EMEA,DVB-S275007/8,3517,Radio Oman FM,,,,3040 Eng,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Radio Oman FM,https://www.lyngsat.com/radiochannels/om/Radio-Oman-FM.html
3934 Ltp 8EMEA,DVB-S275007/8,3517,Radio Oman FM,,,,3040 Eng,,,DVB-S,27500,7/8,3934 L,tp 8,,,,Radio Oman FM,https://www.lyngsat.com/radiochannels/om/Radio-Oman-FM.html
3934 Ltp 8EMEA,DVB-S275007/8,3530,SSBC Radio,,,,2217 Ara,,,DVB-S,27500,7/8,3934 L,tp 8,,,,SSBC Radio,https://www.lyngsat.com/radiochannels/ss/SSBC-Radio.html
3964 Rtp 9EMEA,,,,,,,,,N Stanislav240201,DVB-S,27500,7/8,3964 R,tp 9,,,,,
,,,,,,,,,,,,,,,,,,DVB-S28PSK16003/4,
,,,,,,,,,,,,,,,,,,DVB-S28PSK12612/3,
,,,,,,,,,,,,,,,,,,DVB-S4003/4,
