Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
12316 HIndonesia,DVB-S28PSK75003/4,,Metra TV,,,,7.9,,Albert I220809,DVB-S2,7500,3/4,12316 H,,,,https://www.lyngsat.com/providers/id/Metra-TV.html,,,,
12316 HIndonesia,DVB-S28PSK75003/4,1,TVRI Nasional,,MPEG-4/SD,580,680 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,TVRI Nasional,https://www.lyngsat.com/tvchannels/id/TVRI-Nasional.html,,
12316 HIndonesia,DVB-S28PSK75003/4,1,TVRI Nasional,,MPEG-4/SD,580,680 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,TVRI Nasional,https://www.lyngsat.com/tvchannels/id/TVRI-Nasional.html,,
12316 HIndonesia,DVB-S28PSK75003/4,2,Metro TV (Indonesia),,MPEG-4/SD,581,681 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Metro TV (Indonesia),https://www.lyngsat.com/tvchannels/id/Metro-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,2,Metro TV (Indonesia),,MPEG-4/SD,581,681 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Metro TV (Indonesia),https://www.lyngsat.com/tvchannels/id/Metro-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,3,Usee Prime,,MPEG-4/SD,582,682 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Usee Prime,https://www.lyngsat.com/tvchannels/id/Usee-Prime.html,,
12316 HIndonesia,DVB-S28PSK75003/4,4,Ruang Trampil,,MPEG-4/SD,583,683 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Ruang Trampil,https://www.lyngsat.com/tvchannels/id/Ruang-Trampil.html,,
12316 HIndonesia,DVB-S28PSK75003/4,5,Indonesiana TV,,MPEG-4/HD,584,684 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Indonesiana TV,https://www.lyngsat.com/tvchannels/id/Indonesiana-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,5,Indonesiana TV,,MPEG-4/HD,584,684 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Indonesiana TV,https://www.lyngsat.com/tvchannels/id/Indonesiana-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,5,Indonesiana TV,,MPEG-4/HD,584,684 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Indonesiana TV,https://www.lyngsat.com/tvchannels/id/Indonesiana-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,5,Indonesiana TV,,MPEG-4/HD,584,684 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Indonesiana TV,https://www.lyngsat.com/tvchannels/id/Indonesiana-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,8,Indonesiana TV,,MPEG-4/HD,504,604 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Indonesiana TV,https://www.lyngsat.com/tvchannels/id/Indonesiana-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,8,Indonesiana TV,,MPEG-4/HD,504,604 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Indonesiana TV,https://www.lyngsat.com/tvchannels/id/Indonesiana-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,8,Indonesiana TV,,MPEG-4/HD,504,604 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Indonesiana TV,https://www.lyngsat.com/tvchannels/id/Indonesiana-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,8,Indonesiana TV,,MPEG-4/HD,504,604 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Indonesiana TV,https://www.lyngsat.com/tvchannels/id/Indonesiana-TV.html,,
12316 HIndonesia,DVB-S28PSK75003/4,6,Usee Photo,,MPEG-4/SD,410,420 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,Usee Photo,https://www.lyngsat.com/tvchannels/id/Usee-Photo.html,,
12316 HIndonesia,DVB-S28PSK75003/4,7,IndiHome Shopping,,MPEG-4/SD,510,520 Ind,,,DVB-S2,7500,3/4,12316 H,,,,,IndiHome Shopping,https://www.lyngsat.com/tvchannels/id/IndiHome-Shopping.html,,
12560 HIndonesia,DVB-S28PSK100003/5,,Transvision,,,,5.5,Irdeto,Bulek Sps190827,DVB-S2,10000,3/5,12560 H,,,Irdeto,,,,Transvision,https://www.lyngsat.com/packages/Transvision-118E.html
12560 HIndonesia,DVB-S28PSK100003/5,,Transvision,,,,5.5,Irdeto,Bulek Sps190827,DVB-S2,10000,3/5,12560 H,,,Irdeto,,,,Transvision,https://www.lyngsat.com/packages/Transvision-118E.html
