Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
12111 Vtp 21Ku0,DVB-S28PSK300003/4,,Direct One,,1536-715,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240215,DVB-S2,30000,3/4,12111 V,tp 21,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html
12111 Vtp 21Ku0,DVB-S28PSK300003/4,,Direct One,,1536-715,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240215,DVB-S2,30000,3/4,12111 V,tp 21,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html
12111 Vtp 21Ku0,DVB-S28PSK300003/4,,Direct One,,1536-715,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240215,DVB-S2,30000,3/4,12111 V,tp 21,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html
12111 Vtp 21Ku0,DVB-S28PSK300003/4,,Direct One,,1536-715,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240215,DVB-S2,30000,3/4,12111 V,tp 21,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html
12149 Vtp 23Ku0,DVB-S28PSK300003/4,,Direct One,,1536-716,,7.9,ConaxCryptoworksIrdetoNagravision,Wellikan231127,DVB-S2,30000,3/4,12149 V,tp 23,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html
12149 Vtp 23Ku0,DVB-S28PSK300003/4,,Direct One,,1536-716,,7.9,ConaxCryptoworksIrdetoNagravision,Wellikan231127,DVB-S2,30000,3/4,12149 V,tp 23,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html
12149 Vtp 23Ku0,DVB-S28PSK300003/4,,Direct One,,1536-716,,7.9,ConaxCryptoworksIrdetoNagravision,Wellikan231127,DVB-S2,30000,3/4,12149 V,tp 23,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html
12149 Vtp 23Ku0,DVB-S28PSK300003/4,,Direct One,,1536-716,,7.9,ConaxCryptoworksIrdetoNagravision,Wellikan231127,DVB-S2,30000,3/4,12149 V,tp 23,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html
12111 Vtp 21Ku0,DVB-S28PSK300003/4,31302,TV Osem,,MPEG-4/SD,1101,1111 Slo,,,DVB-S2,30000,3/4,12111 V,tp 21,0,,,TV Osem,https://www.lyngsat.com/tvchannels/sk/TV-Osem.html,,
12111 Vtp 21Ku0,DVB-S28PSK300003/4,31302,TV Osem,,MPEG-4/SD,1101,1111 Slo,,,DVB-S2,30000,3/4,12111 V,tp 21,0,,,TV Osem,https://www.lyngsat.com/tvchannels/sk/TV-Osem.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2803,,7.9,ConaxCryptoworksIrdetoNagravision,F Dibba230119,DVB-S2,30000,3/4,12169 H,tp 24,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,,,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2803,,7.9,ConaxCryptoworksIrdetoNagravision,F Dibba230119,DVB-S2,30000,3/4,12169 H,tp 24,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,,,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2804,,7.9,ConaxCryptoworksIrdetoNagravision,V Hrubec240105,DVB-S2,30000,3/4,12245 H,tp 28,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,,,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2804,,7.9,ConaxCryptoworksIrdetoNagravision,V Hrubec240105,DVB-S2,30000,3/4,12245 H,tp 28,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,,,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3011,Viasat History HD,,MPEG-4/SD,1102,1103 Cze1104 Eng1105 Hun,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Viasat History HD,https://www.lyngsat.com/tvchannels/se/Viasat-History-HD.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3012,Spektrum,,MPEG-4/HD,1202,1203 Cze1204 Hun,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Spektrum,https://www.lyngsat.com/tvchannels/hu/Spektrum.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3014,Cinemax Central Europe,,MPEG-4/SD,1402,1403 Cze1404 Qaa,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Cinemax Central Europe,https://www.lyngsat.com/tvchannels/us/Cinemax-Central-Europe.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3015,Cinemax 2 Central Europe,,MPEG-4/SD,1502,1503 Cze1504 Qaa,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Cinemax 2 Central Europe,https://www.lyngsat.com/tvchannels/us/Cinemax-2-Central-Europe.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3020,Men TV,,MPEG-4/SD,2002,2003 Eng,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Men TV,https://www.lyngsat.com/tvchannels/cy/Men-TV.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3021,Nova Action,,MPEG-4/HD,2102,2103 Cze,ConaxCryptoworksIrdetoNagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,"Conax,Cryptoworks,Irdeto,Nagravision",,Nova Action,https://www.lyngsat.com/tvchannels/cz/Nova-Action.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3022,Film Europe,,MPEG-4/SD,2202,2203 Cze,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Film Europe,https://www.lyngsat.com/tvchannels/cz/Film-Europe.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3023,Nova Gold,,MPEG-4/HD,2302,2303 Cze,ConaxCryptoworksIrdetoNagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,"Conax,Cryptoworks,Irdeto,Nagravision",,Nova Gold,https://www.lyngsat.com/tvchannels/cz/Nova-Gold.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3024,Disney Junior Romania & Bulgaria,,MPEG-4/SD,2402,2403 Eng,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Disney Junior Romania & Bulgaria,https://www.lyngsat.com/tvchannels/us/Disney-Junior-Romania-and-Bulgaria.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3025,Nova Fun,,MPEG-4/HD,2502,2503 Cze,ConaxCryptoworksIrdetoNagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,"Conax,Cryptoworks,Irdeto,Nagravision",,Nova Fun,https://www.lyngsat.com/tvchannels/cz/Nova-Fun.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3027,Dorcel TV,,MPEG-4/SD,2702,2703 Eng,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Dorcel TV,https://www.lyngsat.com/tvchannels/nl/Dorcel-TV.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3032,TA 3,,MPEG-4/HD,3202,3203 Slo,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,TA 3,https://www.lyngsat.com/tvchannels/sk/TA-3.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3032,TA 3,,MPEG-4/HD,3202,3203 Slo,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,TA 3,https://www.lyngsat.com/tvchannels/sk/TA-3.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3033,Crime + Investigation UK,,MPEG-4/SD,3302,3303 Cze3304 Eng,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Crime + Investigation UK,https://www.lyngsat.com/tvchannels/us/Crime---Investigation-UK.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3035,Dusk,,MPEG-4/SD,3502,3503 Eng,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Dusk,https://www.lyngsat.com/tvchannels/nl/Dusk.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3036,Tuki TV,,MPEG-4/HD,3602,3603 Slo3604 Qaa,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Tuki TV,https://www.lyngsat.com/tvchannels/sk/Tuki-TV.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3038,Premier Sport 1,,MPEG-4/HD,3802,3803 Slo,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Premier Sport 1,https://www.lyngsat.com/tvchannels/sk/Premier-Sport-1.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3038,Premier Sport 1,,MPEG-4/HD,3802,3803 Slo,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Premier Sport 1,https://www.lyngsat.com/tvchannels/sk/Premier-Sport-1.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4020,Premier Sport 1,,MPEG-4/HD,2002,2003.2004 Slo;Qaa,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Premier Sport 1,https://www.lyngsat.com/tvchannels/sk/Premier-Sport-1.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4020,Premier Sport 1,,MPEG-4/HD,2002,2003.2004 Slo;Qaa,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Premier Sport 1,https://www.lyngsat.com/tvchannels/sk/Premier-Sport-1.html,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3049,FashionTV Europe,,MPEG-4/SD,4902,4903,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,FashionTV Europe,https://www.lyngsat.com/tvchannels/fr/FashionTV-Europe.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4011,[DTX East Europe info card],,MPEG-4/SD,1102,1103 Cze,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,,,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4012,Prima Krimi,,MPEG-4/HD,1202,1203 Cze,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Prima Krimi,https://www.lyngsat.com/tvchannels/cz/Prima-Krimi.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4013,Markíza Krimi,,MPEG-4/SD,1302,1303 Slo1304 Qaa,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Markíza Krimi,https://www.lyngsat.com/tvchannels/sk/Markiza-Krimi.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4014,Krimi Barrandov,,MPEG-4/SD,1402,1403 Cze,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Krimi Barrandov,https://www.lyngsat.com/tvchannels/cz/Krimi-Barrandov.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4015,Kino Barrandov,,MPEG-4/SD,1502,1503 Cze,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Kino Barrandov,https://www.lyngsat.com/tvchannels/cz/Kino-Barrandov.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4016,HBO 2 Central Europe,,MPEG-4/HD,1602,1603 Cze1604 Qaa1605 Hun,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,HBO 2 Central Europe,https://www.lyngsat.com/tvchannels/us/HBO-2-Central-Europe.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4017,Folklorika,,MPEG-4/SD,1702,1703 Slo,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Folklorika,https://www.lyngsat.com/tvchannels/sk/Folklorika.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4018,Joj Svet,,MPEG-4/HD,1802,1803 Slo1804 Qaa,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Joj Svet,https://www.lyngsat.com/tvchannels/sk/Joj-Svet.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4019,DV TV Extra,,MPEG-4/SD,1902,1903 Cze,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,DV TV Extra,https://www.lyngsat.com/tvchannels/cz/DV-TV-Extra.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4021,HBO 3 Central Europe,,MPEG-4/HD,2102,49 Cze2104 Qaa2105 Hun,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,HBO 3 Central Europe,https://www.lyngsat.com/tvchannels/us/HBO-3-Central-Europe.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4022,Viasat Explore East,,MPEG-4/HD,2202,2203 Cze2205 Hun,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Viasat Explore East,https://www.lyngsat.com/tvchannels/se/Viasat-Explore-East.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4023,Spark,,MPEG-4/SD,2302,2303 Slo,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Spark,https://www.lyngsat.com/tvchannels/sk/Spark.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4024,CT 24,,MPEG-4/HD,2402,2403 Cze,ConaxCryptoworksIrdetoNagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,"Conax,Cryptoworks,Irdeto,Nagravision",,CT 24,https://www.lyngsat.com/tvchannels/cz/CT-24.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4024,CT 24,,MPEG-4/HD,2402,2403 Cze,ConaxCryptoworksIrdetoNagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,"Conax,Cryptoworks,Irdeto,Nagravision",,CT 24,https://www.lyngsat.com/tvchannels/cz/CT-24.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4025,Strike TV,,MPEG-4/SD,2502,2503 Slo,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Strike TV,https://www.lyngsat.com/tvchannels/sk/Strike-TV.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4026,Nova Sport 3,,MPEG-4/HD,2602,2603 Cze2604 Eng,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Nova Sport 3,https://www.lyngsat.com/tvchannels/cz/Nova-Sport-3.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4027,Food Network EMEA,,MPEG-4/SD,2702,2703 Cze2704 Eng,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Food Network EMEA,https://www.lyngsat.com/tvchannels/us/Food-Network-EMEA.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4028,Premier Sport 3,,MPEG-4/HD,2802,2803 Cze2804 Eng,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,Premier Sport 3,https://www.lyngsat.com/tvchannels/sk/Premier-Sport-3.html,,
12245 Htp 28Ku0,DVB-S28PSK300003/4,4033,TLC Pan Regional,,MPEG-4/SD,3302,3303 Cze3304 Eng3305 Hun,Nagravision,,DVB-S2,30000,3/4,12245 H,tp 28,0,Nagravision,,TLC Pan Regional,https://www.lyngsat.com/tvchannels/us/TLC-Pan-Regional.html,,
12322 Htp 32Ku0,DVB-S28PSK300003/4,,Telenor,,70-85,,7.9,Conax,M Al-Taie240307,DVB-S2,30000,3/4,12322 H,tp 32,0,Conax,https://www.lyngsat.com/providers/no/Telenor.html,,,,
12322 Htp 32Ku0,DVB-S28PSK300003/4,7286,Telenor promo,,MPEG-4/SD,3001,3002,,,DVB-S2,30000,3/4,12322 H,tp 32,0,,,,,,
12360 Htp 34Ku0,DVB-S28PSK300003/4,13009,Telenor promo,,70-84MPEG-4/SD,1455,7.93150,,Wellikan230310,DVB-S2,30000,3/4,12360 H,tp 34,0,,,,,,
12399 Htp 36Ku0,DVB-S28PSK300002/3,13008,Telenor promo,,MPEG-4/SD,1455,3150,,,DVB-S2,30000,2/3,12399 H,tp 36,0,,,,,,
12437 Htp 38Ku0,DVB-S28PSK300003/4,13012,Telenor promo,,70-79MPEG-4/SD,1455,7.93150,,EnoSat231121,DVB-S2,30000,3/4,12437 H,tp 38,0,,,,,,
12322 Htp 32Ku0,DVB-S28PSK300003/4,9010,Telenor Sports 11,,MPEG-4/HD,6110,6210,Conax,new,DVB-S2,30000,3/4,12322 H,tp 32,0,Conax,,Telenor Sports 11,https://www.lyngsat.com/tvchannels/no/Telenor-Sports-11.html,,
12322 Htp 32Ku0,DVB-S28PSK300003/4,9011,Telenor Sports 12,,MPEG-4/HD,6111,6211,Conax,new,DVB-S2,30000,3/4,12322 H,tp 32,0,Conax,,Telenor Sports 12,https://www.lyngsat.com/tvchannels/no/Telenor-Sports-12.html,,
