Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,28,SBC TV (Sri Lanka),,HEVC/SD,2028,3028,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,SBC TV (Sri Lanka),https://www.lyngsat.com/tvchannels/lk/SBC-TV.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,61,DP Education Maths,,HEVC/HD,2061,3061,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,DP Education Maths,https://www.lyngsat.com/tvchannels/lk/DP-Education-Maths.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,71,[Edusat info card],,HEVC/SD,2071,3071,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,,
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,72,[Edusat info card],,HEVC/SD,2072,3072,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,,
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,73,[Edusat info card],,HEVC/SD,2073,3073,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,,
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,74,[Edusat info card],,HEVC/SD,2074,3074,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,,
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,75,[Edusat info card],,HEVC/SD,2075,3075,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,,
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,81,NHK World Japan,,HEVC/HD,2081,3081 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,NHK World Japan,https://www.lyngsat.com/tvchannels/jp/NHK-World-Japan.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,81,NHK World Japan,,HEVC/HD,2081,3081 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,NHK World Japan,https://www.lyngsat.com/tvchannels/jp/NHK-World-Japan.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,82,Aljazeera English,,HEVC/HD,2082,3082 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,82,Aljazeera English,,HEVC/HD,2082,3082 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,83,DW English,,HEVC/SD,2083,3083 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,DW English,https://www.lyngsat.com/tvchannels/de/DW-English.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,83,DW English,,HEVC/SD,2083,3083 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,DW English,https://www.lyngsat.com/tvchannels/de/DW-English.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,84,ABC Australia Asia,,HEVC/HD,2084,3084 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,ABC Australia Asia,https://www.lyngsat.com/tvchannels/au/ABC-Australia-Asia.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,85,Arirang World,,HEVC/SD,2085,3085 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,Arirang World,https://www.lyngsat.com/tvchannels/kr/Arirang-World.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,85,Arirang World,,HEVC/SD,2085,3085 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,Arirang World,https://www.lyngsat.com/tvchannels/kr/Arirang-World.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,86,Zee News,,HEVC/SD,2086,3086 Hin,,new,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,86,Zee News,,HEVC/SD,2086,3086 Hin,,new,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,87,9XM,,HEVC/SD,2087,3087 Hin,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,9XM,https://www.lyngsat.com/tvchannels/in/9XM.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,87,9XM,,HEVC/SD,2087,3087 Hin,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,9XM,https://www.lyngsat.com/tvchannels/in/9XM.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,88,B4U Movies India,,HEVC/SD,2088,.088 Hin,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,B4U Movies India,https://www.lyngsat.com/tvchannels/in/B4U-Movies-India.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,89,Chithiram,,HEVC/SD,2089,3089 Tam,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,Chithiram,https://www.lyngsat.com/tvchannels/in/Chithiram.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,90,Polimer,,HEVC/SD,2090,3090 Tam,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,Polimer,https://www.lyngsat.com/tvchannels/in/Polimer.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,91,DD Sports,,HEVC/SD,2091,3091 Hin,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,92,France 24 English,,HEVC/SD,2092,3092 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,92,France 24 English,,HEVC/SD,2092,3092 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,93,TV5Monde Asie,,HEVC/SD,2093,3093 Fre,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,TV5Monde Asie,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Asie.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,94,EuroNews English,,HEVC/SD,2094,3094 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,EuroNews English,https://www.lyngsat.com/tvchannels/fr/EuroNews-English.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,94,EuroNews English,,HEVC/SD,2094,3094 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,EuroNews English,https://www.lyngsat.com/tvchannels/fr/EuroNews-English.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,95,FashionTV Asia,,HEVC/HD,2095,3095,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,FashionTV Asia,https://www.lyngsat.com/tvchannels/fr/FashionTV-Asia.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,96,CGTN,,HEVC/SD,2096,3096 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,96,CGTN,,HEVC/SD,2096,3096 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,99,Hitz 99,,HEVC/HD,2099,3099,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,Hitz 99,https://www.lyngsat.com/tvchannels/--/Hitz-99.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,101,WION,,HEVC/SD,2101,3101 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,WION,https://www.lyngsat.com/tvchannels/in/WION.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,101,WION,,HEVC/SD,2101,3101 Eng,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,WION,https://www.lyngsat.com/tvchannels/in/WION.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,102,KBS World,,HEVC/SD,2102,3102 Kor,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,KBS World,https://www.lyngsat.com/tvchannels/kr/KBS-World.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,103,KBS Korea,,HEVC/SD,2103,3103 Kor,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,KBS Korea,https://www.lyngsat.com/tvchannels/kr/KBS-Korea.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,103,KBS Korea,,HEVC/SD,2103,3103 Kor,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,KBS Korea,https://www.lyngsat.com/tvchannels/kr/KBS-Korea.html
12224 Htp SAHG21South Asia0,DVB-S28PSK400002/3,104,MKN News,,MPEG-4/SD,2104,3104,,,DVB-S2,40000,2/3,12224 H,tp SAHG21,0,,,MKN News,https://www.lyngsat.com/tvchannels/in/MKN-News.html
,,,,,,,,,,,,,,,,,,DVB-S33402/3,
,,,,,,,,,,,,,,,,,,DVB-S33402/3,
,,,,,,,,,,,,,,,,,,DVB-S33402/3,
,,,,,,,,,,,,,,,,,,DVB-S33402/3,
