Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
12428 Vtp 9Ku0,DVB-S28PSK233033/5,,Sky PerfecTV!,,10-?,,5.5,Multi 2,Alimudin 328201127,DVB-S2,23303,3/5,12428 V,tp 9,0,Multi 2,,,,Sky PerfecTV!,https://www.lyngsat.com/packages/Sky-PerfecTV-128E.html
