Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,DVB-S,21500,2/3,12341 R,tp 9,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,DVB-S,21500,2/3,12355 L,tp 10,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,DVB-S,21500,2/3,12370 R,tp 11,0,Nagravision,,Bell TV,https://www.lyngsat.com/packages/Bell-TV-82W.html
