Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,DVB-S,44950,2/3,10981 V,tp DB2,0,"Conax,Irdeto",,,,Telekarta,https://www.lyngsat.com/packages/Telekarta-80E.html
