Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,,RTP,,1-101,,1.0,,DX Bozóth200325,DVB-S2,8842,1/2,3830 R,tp 22,,,https://www.lyngsat.com/providers/pt/RTP.html,,
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,1,RTP Internacional Europa,,MPEG-4/SD,101,201 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RTP Internacional Europa,https://www.lyngsat.com/tvchannels/pt/RTP-Internacional-Europa.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,1,RTP Internacional Europa,,MPEG-4/SD,101,201 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RTP Internacional Europa,https://www.lyngsat.com/tvchannels/pt/RTP-Internacional-Europa.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,2,RTP África,,MPEG-4/SD,102,202 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RTP África,https://www.lyngsat.com/tvchannels/pt/RTP-Africa.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,2,RTP África,,MPEG-4/SD,102,202 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RTP África,https://www.lyngsat.com/tvchannels/pt/RTP-Africa.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,11,RDP Antena 1,,,,411 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RDP Antena 1,https://www.lyngsat.com/radiochannels/pt/RDP-Antena-1.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,11,RDP Antena 1,,,,411 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RDP Antena 1,https://www.lyngsat.com/radiochannels/pt/RDP-Antena-1.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,12,RDP África,,,,412 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RDP África,https://www.lyngsat.com/radiochannels/pt/RDP-Africa.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,12,RDP África,,,,412 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RDP África,https://www.lyngsat.com/radiochannels/pt/RDP-Africa.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,13,RDP Internacional,,,,413 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RDP Internacional,https://www.lyngsat.com/radiochannels/pt/RDP-Internacional.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,13,RDP Internacional,,,,413 Por,,,DVB-S2,8842,1/2,3830 R,tp 22,,,,RDP Internacional,https://www.lyngsat.com/radiochannels/pt/RDP-Internacional.html
3838 Rtp 22East hemi,DVB-S2QPSK29538/9,,(RTP feeds),,,,,,DX Bozóth200325,DVB-S2,2953,8/9,3838 R,tp 22,,,,,
3843 Rtp 22East hemi,DVB-S45501/2,1,RTG (Guinea),,65535-1MPEG-2/SD,4096,2.74097 Fre,,M Al-Taie231001,DVB-S,4550,1/2,3843 R,tp 22,,,,,
3843 Rtp 22East hemi,DVB-S45501/2,1,Radio Guinée,,,,4101 Fre,,,DVB-S,4550,1/2,3843 R,tp 22,,,,Radio Guinée,https://www.lyngsat.com/radiochannels/gn/Radio-Guinee.html
3843 Rtp 22East hemi,DVB-S45501/2,1,Radio Guinée,,,,4101 Fre,,,DVB-S,4550,1/2,3843 R,tp 22,,,,Radio Guinée,https://www.lyngsat.com/radiochannels/gn/Radio-Guinee.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,,Freeview,,1-4096,,6.4,BISS,Anonymous230624,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,https://www.lyngsat.com/providers/uk/Freeview.html,,
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC One North East & Cumbria,,MPEG-2/SD,101,102 Eng,BISS,,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,,BBC One North East & Cumbria,https://www.lyngsat.com/tvchannels/uk/BBC-One-North-East-and-Cumbria.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC One North East & Cumbria,,MPEG-2/SD,101,102 Eng,BISS,,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,,BBC One North East & Cumbria,https://www.lyngsat.com/tvchannels/uk/BBC-One-North-East-and-Cumbria.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC One North East & Cumbria,,MPEG-4/HD,6601,6602 Eng,BISS,,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,,BBC One North East & Cumbria,https://www.lyngsat.com/tvchannels/uk/BBC-One-North-East-and-Cumbria.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC One North East & Cumbria,,MPEG-4/HD,6601,6602 Eng,BISS,,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,,BBC One North East & Cumbria,https://www.lyngsat.com/tvchannels/uk/BBC-One-North-East-and-Cumbria.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC Two,,MPEG-2/SD,201,202 Eng,BISS,,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,,BBC Two,https://www.lyngsat.com/tvchannels/uk/BBC-Two.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC Two,,MPEG-2/SD,201,202 Eng,BISS,,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,,BBC Two,https://www.lyngsat.com/tvchannels/uk/BBC-Two.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC Two,,MPEG-4/HD,6101,6102 Eng,BISS,,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,,BBC Two,https://www.lyngsat.com/tvchannels/uk/BBC-Two.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC Two,,MPEG-4/HD,6101,6102 Eng,BISS,,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,,BBC Two,https://www.lyngsat.com/tvchannels/uk/BBC-Two.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,CBBC (07-19),,MPEG-2/SD,301,302 Eng,BISS,,DVB-S2,44100,9/10,11495 V,tp 74,,BISS,,CBBC (07-19),https://www.lyngsat.com/tvchannels/uk/CBBC.html
