Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3629 Rtp 5Global,DVB-S2QPSK109001/2,,RSCC,,,,1.0,BISS,Wellikan231030,DVB-S2,10900,1/2,3629 R,tp 5,,BISS,https://www.lyngsat.com/providers/ru/RSCC.html,,
3629 Rtp 5Global,DVB-S2QPSK109001/2,,RSCC,,,,1.0,BISS,Wellikan231030,DVB-S2,10900,1/2,3629 R,tp 5,,BISS,https://www.lyngsat.com/providers/ru/RSCC.html,,
3675 Rtp 6Global,DVB-S28PSK353933/5,,RSCC,,4371-9,,5.5,BISS 1,Crazylee221021,DVB-S2,35393,3/5,3675 R,tp 6,,BISS 1,https://www.lyngsat.com/providers/ru/RSCC.html,,
3675 Rtp 6Global,DVB-S28PSK353933/5,,RSCC,,4371-9,,5.5,BISS 1,Crazylee221021,DVB-S2,35393,3/5,3675 R,tp 6,,BISS 1,https://www.lyngsat.com/providers/ru/RSCC.html,,
3629 Rtp 5Global,DVB-S2QPSK109001/2,1,RT News,,MPEG-2/SD,201,301 Eng,BISS,,DVB-S2,10900,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html
3629 Rtp 5Global,DVB-S2QPSK109001/2,1,RT News,,MPEG-2/SD,201,301 Eng,BISS,,DVB-S2,10900,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html
3629 Rtp 5Global,DVB-S2QPSK109001/2,1,RT News,,MPEG-2/SD,201,301 Eng,BISS,,DVB-S2,10900,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html
3629 Rtp 5Global,DVB-S2QPSK109001/2,1,RT News,,MPEG-2/SD,201,301 Eng,BISS,,DVB-S2,10900,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html
3629 Rtp 5Global,DVB-S2QPSK109001/2,1,RT News,,MPEG-2/SD,201,301 Eng,BISS,,DVB-S2,10900,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html
3629 Rtp 5Global,DVB-S2QPSK109001/2,1,RT News,,MPEG-2/SD,201,301 Eng,BISS,,DVB-S2,10900,1/2,3629 R,tp 5,,BISS,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html
