Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
4040 Htp C11HC38-40,DVB-S28PSK297205/6,,AsiaSat,,65535-3,,9.4,Irdeto,N Stanislav230924,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,Irdeto,https://www.lyngsat.com/providers/hk/AsiaSat.html,,
4040 Htp C11HC38-40,DVB-S28PSK297205/6,,AsiaSat,,65535-3,,9.4,Irdeto,N Stanislav230924,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,Irdeto,https://www.lyngsat.com/providers/hk/AsiaSat.html,,
3960 Htp C9HC38-40,DVB-S28PSK300005/6,2,The Word Network,,MPEG-2/SD,2002,3002 Eng,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,The Word Network,https://www.lyngsat.com/tvchannels/us/The-Word-Network.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,5,Cubavisión Internacional,,MPEG-4/HD,105,215 Spa,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Cubavisión Internacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Internacional.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,5,Cubavisión Internacional,,MPEG-4/HD,105,215 Spa,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Cubavisión Internacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Internacional.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,9,Reuters Live,,MPEG-4/HD,3551,3552 Eng,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Reuters Live,https://www.lyngsat.com/tvchannels/uk/Reuters-Live.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,10,GEB Asia,,MPEG-4/SD,2010,3010 Eng,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,GEB Asia,https://www.lyngsat.com/tvchannels/us/GEB-Asia.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,11,Angel TV Australia,,MPEG-4/SD,2011,3011 Tam,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Angel TV Australia,https://www.lyngsat.com/tvchannels/in/Angel-TV-Australia.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,11,Angel TV Australia,,MPEG-4/SD,2011,3011 Tam,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Angel TV Australia,https://www.lyngsat.com/tvchannels/in/Angel-TV-Australia.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,12,Daystar TV,,MPEG-2/SD,2012,3012 Eng,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Daystar TV,https://www.lyngsat.com/tvchannels/us/Daystar-TV.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,12,Daystar TV,,MPEG-2/SD,2012,3012 Eng,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Daystar TV,https://www.lyngsat.com/tvchannels/us/Daystar-TV.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,13,TVRI World,,MPEG-4/HD,2013,3013 Eng,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,TVRI World,https://www.lyngsat.com/tvchannels/id/TVRI-World.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,13,TVRI World,,MPEG-4/HD,2013,3013 Eng,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,TVRI World,https://www.lyngsat.com/tvchannels/id/TVRI-World.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,75,Yemen TV,,MPEG-2/SD,2075,3075 Ara,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Yemen TV,https://www.lyngsat.com/tvchannels/ye/Yemen-TV.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,75,Yemen TV,,MPEG-2/SD,2075,3075 Ara,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Yemen TV,https://www.lyngsat.com/tvchannels/ye/Yemen-TV.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,88,Radio Sana'a,,,,3088 Ara,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Radio Sana'a,https://www.lyngsat.com/radiochannels/ye/Radio-Sanaa.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,88,Radio Sana'a,,,,3088 Ara,,,DVB-S2,30000,5/6,3960 H,tp C9H,38-40,,,Radio Sana'a,https://www.lyngsat.com/radiochannels/ye/Radio-Sanaa.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,,STAR TV,,,,7.9,Videoguard,Albert I200812,DVB-S2,28100,3/4,4020 V,tp C10V,38-40,Videoguard,https://www.lyngsat.com/providers/hk/STAR-TV.html,,
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1512*,Star Gold HD India,,MPEG-4/HD,805,861 Hin 863 Mar,Videoguard,,DVB-S2,28100,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Gold HD India,https://www.lyngsat.com/tvchannels/hk/Star-Gold-HD-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1515*,Star Plus HD India,,MPEG-4/HD,801,850 Hin,Videoguard,,DVB-S2,28100,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Plus HD India,https://www.lyngsat.com/tvchannels/hk/Star-Plus-HD-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1518*,Star Bharat India,,MPEG-4/HD,803,856 Hin,Videoguard,,DVB-S2,28100,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Bharat India,https://www.lyngsat.com/tvchannels/hk/Star-Bharat-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1524*,Star World HD India,,MPEG-4/HD,807,867 Eng,Videoguard,,DVB-S2,28100,3/4,4020 V,tp C10V,38-40,Videoguard,,Star World HD India,https://www.lyngsat.com/tvchannels/hk/Star-World-HD-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1527*,Star Movies HD India,,MPEG-4/HD,809,871 Eng,Videoguard,,DVB-S2,28100,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Movies HD India,https://www.lyngsat.com/tvchannels/hk/Star-Movies-HD-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1530*,Star Sports 1,,MPEG-4/HD,811,877 Eng,Videoguard,,DVB-S2,28100,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Sports 1,https://www.lyngsat.com/tvchannels/hk/Star-Sports-1.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1536*,Star Sports 2,,MPEG-4/HD,813,885 Eng 886 Hin 887 Eng 889 Tam 890 Kan 891 Ben,Videoguard,,DVB-S2,28100,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Sports 2,https://www.lyngsat.com/tvchannels/hk/Star-Sports-2.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,1,Dubai TV International,,MPEG-4/HD,3081,3082 Ara,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,Dubai TV International,https://www.lyngsat.com/tvchannels/ae/Dubai-TV-International.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,5,France 24 English,,MPEG-4/HD,3071,3072 Eng3073 Eng,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,5,France 24 English,,MPEG-4/HD,3071,3072 Eng3073 Eng,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,5,France 24 English,,MPEG-4/HD,3071,3072 Eng3073 Eng,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,5,France 24 English,,MPEG-4/HD,3071,3072 Eng3073 Eng,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,9,France 24 English,,MPEG-2/SD,3001,3002 Eng,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,9,France 24 English,,MPEG-2/SD,3001,3002 Eng,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,9,France 24 English,,MPEG-2/SD,3001,3002 Eng,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,9,France 24 English,,MPEG-2/SD,3001,3002 Eng,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,10,France 24 Français,,MPEG-2/SD,3011,3012 Fre,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,10,France 24 Français,,MPEG-2/SD,3011,3012 Fre,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,12,TV5Monde Style,,MPEG-4/HD,3041,3042 Fre,Irdeto,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,Irdeto,,TV5Monde Style,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Style.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,13,TV5Monde Asie,,MPEG-4/HD,3051,3052 Fre,Irdeto,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,Irdeto,,TV5Monde Asie,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Asie.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,22,TV5Monde Pacifique,,MPEG-4/HD,3061,3062 Fre,Irdeto,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,Irdeto,,TV5Monde Pacifique,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Pacifique.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,56,TVE Internacional Asia,,MPEG-4/HD,3121,3122 Spa,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,TVE Internacional Asia,https://www.lyngsat.com/tvchannels/es/TVE-Internacional-Asia.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,40,RFI Français,,,,3021 Fre,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,RFI Français,https://www.lyngsat.com/radiochannels/fr/RFI-Francais.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,54,Radio Exterior,,,,3131 Spa,,,DVB-S2,29720,5/6,4040 H,tp C11H,38-40,,,Radio Exterior,https://www.lyngsat.com/radiochannels/es/Radio-Exterior.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,,Globecast,,?-1,,9.4,,N StanislavC Sutton231110,DVB-S2,30000,5/6,4080 H,tp C12H,38-40,,https://www.lyngsat.com/providers/fr/Globecast.html,,
4080 Htp C12HC38-40,DVB-S28PSK300005/6,3,Alarabiya,,MPEG-4/HD,103,203 Ara,,,DVB-S2,30000,5/6,4080 H,tp C12H,38-40,,,Alarabiya,https://www.lyngsat.com/tvchannels/sa/Alarabiya.html
