Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
10492 H,DVB-S2QPSK15004/5,1,Es'hailSat promo,,65535-43690MPEG-4/HD,257,4.7 258,,Lexzie200331,DVB-S2,1500,4/5,10492 H,,,,,,,,
10730 HMENA50,DVB-S300003/4,,,,224-1090,,5.5,,Hadowooalsatan240215,DVB-S,30000,3/4,10730 H,,50,,,,,,
10890 VMENA50,,,,,,,,,N Stanislav240328,DVB-S2,27500,2/3,10890 V,,50,,,,,,
10930 HMENA50,,,,,,,,,N Stanislav240119,DVB-S2,27500,2/3,10930 H,,50,,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,,,,224-2050,,6.6,,N Stanislav240128,DVB-S2,30000,2/3,11310 V,tp E6,50,,,,,,
11430 HMENA50,,,,,,,,,N Stanislav240301,DVB-S2,27500,2/3,11430 H,,50,,,,,,
10730 HMENA50,DVB-S300003/4,10903,Qatar Today,,MPEG-4/SD,931,932 Ara,,,DVB-S,30000,3/4,10730 H,,50,,,Qatar Today,https://www.lyngsat.com/tvchannels/qa/Qatar-Today.html,,
10730 HMENA50,DVB-S300003/4,10904,Al Mamlaka TV,,MPEG-2/SD,941,942 Ara,,,DVB-S,30000,3/4,10730 H,,50,,,Al Mamlaka TV,https://www.lyngsat.com/tvchannels/jo/Al-Mamlaka-TV.html,,
10730 HMENA50,DVB-S300003/4,10904,Al Mamlaka TV,,MPEG-2/SD,941,942 Ara,,,DVB-S,30000,3/4,10730 H,,50,,,Al Mamlaka TV,https://www.lyngsat.com/tvchannels/jo/Al-Mamlaka-TV.html,,
10730 HMENA50,DVB-S300003/4,10905,Al-Aqsa TV,,MPEG-4/HD,951,952 Ara,,,DVB-S,30000,3/4,10730 H,,50,,,Al-Aqsa TV,https://www.lyngsat.com/tvchannels/ps/Al-Aqsa-TV.html,,
