Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
11480 Vtp 41Brazil,DVB-S28PSK300002/3,,,,1-1,,6.6,,C de Berazategui240202,DVB-S2,30000,2/3,11480 V,tp 41,,,,,,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,5,TV Família do Reino,,HEVC/HD,211,221 Por,,,DVB-S2,30000,2/3,11480 V,tp 41,,,,TV Família do Reino,https://www.lyngsat.com/tvchannels/br/TV-Familia-do-Reino.html,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,100,Canal Futura,,MPEG-4/HD,1160,1120 Por,,,DVB-S2,30000,2/3,11480 V,tp 41,,,,Canal Futura,https://www.lyngsat.com/tvchannels/br/Canal-Futura.html,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,13760,TV Jangadeiro,,MPEG-4/HD,273,274 Por,BISS,,DVB-S2,30000,2/3,11480 V,tp 41,,BISS,,TV Jangadeiro,https://www.lyngsat.com/tvchannels/br/TV-Jangadeiro.html,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,59232,TV Cultura Nacional,,MPEG-4/HD,610,620 Por 621 Qaa,,,DVB-S2,30000,2/3,11480 V,tp 41,,,,TV Cultura Nacional,https://www.lyngsat.com/tvchannels/br/TV-Cultura-Nacional.html,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,59233,Univesp TV,,MPEG-4/HD,710,720 Por,,,DVB-S2,30000,2/3,11480 V,tp 41,,,,Univesp TV,https://www.lyngsat.com/tvchannels/br/Univesp-TV.html,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,60736,Rede Século 21,,MPEG-4/HD,1001,1002 Por,,,DVB-S2,30000,2/3,11480 V,tp 41,,,,Rede Século 21,https://www.lyngsat.com/tvchannels/br/Rede-Seculo-21.html,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,60736,Rede Século 21,,MPEG-4/HD,1001,1002 Por,,,DVB-S2,30000,2/3,11480 V,tp 41,,,,Rede Século 21,https://www.lyngsat.com/tvchannels/br/Rede-Seculo-21.html,,
11800 Htp 18Mexico & Central America & Caribbean0,DVB-S2X8PSK490005/6,,Kiwisat,,,,,,NOS482230212,DVB-S2X,49000,5/6,11800 H,tp 18,0,,,,,Kiwisat,https://www.lyngsat.com/packages/Kiwisat.html
11800 Htp 18Mexico & Central America & Caribbean0,DVB-S2X8PSK490005/6,,Kiwisat,,,,,,NOS482230212,DVB-S2X,49000,5/6,11800 H,tp 18,0,,,,,Kiwisat,https://www.lyngsat.com/packages/Kiwisat.html
