Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL
11886 Vtp B5Australia0,DVB-S28PSK300003/5,,VAST,,?-2,,5.5,Irdeto,C Sutton220523,DVB-S2,30000,3/5,11886 V,tp B5,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11886 Vtp B5Australia0,DVB-S28PSK300003/5,,VAST,,?-2,,5.5,Irdeto,C Sutton220523,DVB-S2,30000,3/5,11886 V,tp B5,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11886 Vtp B5Australia0,DVB-S28PSK300003/5,,VAST,,?-2,,5.5,Irdeto,C Sutton220523,DVB-S2,30000,3/5,11886 V,tp B5,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11886 Vtp B5Australia0,DVB-S28PSK300003/5,,VAST,,?-2,,5.5,Irdeto,C Sutton220523,DVB-S2,30000,3/5,11886 V,tp B5,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11886 Vtp B5Australia0,DVB-S28PSK300003/5,,VAST,,?-2,,5.5,Irdeto,C Sutton220523,DVB-S2,30000,3/5,11886 V,tp B5,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11886 Vtp B5Australia0,DVB-S28PSK300003/5,,VAST,,?-2,,5.5,Irdeto,C Sutton220523,DVB-S2,30000,3/5,11886 V,tp B5,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11928 Vtp B6Australia0,DVB-S2QPSK300003/5,,VAST,,4095-7,,2.2,Irdeto,C Sutton211019,DVB-S2,30000,3/5,11928 V,tp B6,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11928 Vtp B6Australia0,DVB-S2QPSK300003/5,,VAST,,4095-7,,2.2,Irdeto,C Sutton211019,DVB-S2,30000,3/5,11928 V,tp B6,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11928 Vtp B6Australia0,DVB-S2QPSK300003/5,,VAST,,4095-7,,2.2,Irdeto,C Sutton211019,DVB-S2,30000,3/5,11928 V,tp B6,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11928 Vtp B6Australia0,DVB-S2QPSK300003/5,,VAST,,4095-7,,2.2,Irdeto,C Sutton211019,DVB-S2,30000,3/5,11928 V,tp B6,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11928 Vtp B6Australia0,DVB-S2QPSK300003/5,,VAST,,4095-7,,2.2,Irdeto,C Sutton211019,DVB-S2,30000,3/5,11928 V,tp B6,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11928 Vtp B6Australia0,DVB-S2QPSK300003/5,,VAST,,4095-7,,2.2,Irdeto,C Sutton211019,DVB-S2,30000,3/5,11928 V,tp B6,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11928 Vtp B6Australia0,DVB-S2QPSK300003/5,,VAST,,4095-7,,2.2,Irdeto,C Sutton211019,DVB-S2,30000,3/5,11928 V,tp B6,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11928 Vtp B6Australia0,DVB-S2QPSK300003/5,,VAST,,4095-7,,2.2,Irdeto,C Sutton211019,DVB-S2,30000,3/5,11928 V,tp B6,0,Irdeto,,VAST,https://www.lyngsat.com/packages/VAST.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11720 Htp B13Australia0,DVB-S28PSK294503/5,,Foxtel,,,,5.5,Irdeto,C Sutton220401,DVB-S2,29450,3/5,11720 H,tp B13,0,Irdeto,,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11762 Htp B14Australia0,DVB-S28PSK294503/5,,Foxtel,,4096-14,,5.5,IrdetoVideoguard,C Sutton230301,DVB-S2,29450,3/5,11762 H,tp B14,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
11804 Htp B15Australia0,DVB-S28PSK294503/5,,Foxtel,,?-26,,5.5,IrdetoVideoguard,C Sutton230706,DVB-S2,29450,3/5,11804 H,tp B15,0,"Irdeto,Videoguard",,Foxtel,https://www.lyngsat.com/packages/Foxtel.html
