Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
3639 Htp 1HC36-40,DVB-S28PSK29153/4,1000,Himalaya TV,,?-?MPEG-4/HD,1001,7.91002 Nep,,N Stanislav230604,DVB-S2,2915,3/4,3639 H,tp 1H,36-40,,,,,,
3652 Vtp 1VC36-40,DVB-S141003/4,,Sahara Samay,,,,5.5,,N Stanislav220827,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,https://www.lyngsat.com/providers/in/Sahara-Samay.html,,,,
3652 Vtp 1VC36-40,DVB-S141003/4,1,Sahara One,,MPEG-2/SD,512,650 Hin,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Sahara One,https://www.lyngsat.com/tvchannels/in/Sahara-One.html,,
3652 Vtp 1VC36-40,DVB-S141003/4,2,Samay National,,MPEG-2/SD,513,660 Hin,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Samay National,https://www.lyngsat.com/tvchannels/in/Samay-National.html,,
3652 Vtp 1VC36-40,DVB-S141003/4,3,Samay Rajasthan,,MPEG-2/SD,514,670 Hin,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Samay Rajasthan,https://www.lyngsat.com/tvchannels/in/Samay-Rajasthan.html,,
3652 Vtp 1VC36-40,DVB-S141003/4,4,Samay Maharashtra/Gujarat,,MPEG-2/SD,515,680 Hin,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Samay Maharashtra/Gujarat,https://www.lyngsat.com/tvchannels/in/Samay-Maharashtra-Gujarat.html,,
3652 Vtp 1VC36-40,DVB-S141003/4,5,Samay UP/Uttarakhand,,MPEG-2/SD,516,690 Hin,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Samay UP/Uttarakhand,https://www.lyngsat.com/tvchannels/in/Samay-UP-Uttarakhand.html,,
3652 Vtp 1VC36-40,DVB-S141003/4,6,Samay Bihar/Jharkhand,,MPEG-2/SD,517,700 Hin,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Samay Bihar/Jharkhand,https://www.lyngsat.com/tvchannels/in/Samay-Bihar-Jharkhand.html,,
3652 Vtp 1VC36-40,DVB-S141003/4,7,Aalami Samay,,MPEG-2/SD,518,710 Urd,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Aalami Samay,https://www.lyngsat.com/tvchannels/in/Aalami-Samay.html,,
3652 Vtp 1VC36-40,DVB-S141003/4,8,Samay MP/Chhattisgarh,,MPEG-2/SD,519,720 Hin,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Samay MP/Chhattisgarh,https://www.lyngsat.com/tvchannels/in/Samay-MP-Chhattisgarh.html,,
3652 Vtp 1VC36-40,DVB-S141003/4,9,Filmy,,MPEG-2/SD,520,730 Hin,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Filmy,https://www.lyngsat.com/tvchannels/in/Filmy.html,,
3652 Vtp 1VC36-40,DVB-S141003/4,12,Firangi,,MPEG-2/SD,523,72,,,DVB-S,14100,3/4,3652 V,tp 1V,36-40,,,Firangi,https://www.lyngsat.com/tvchannels/in/Firangi.html,,
3656 Htp 1HC36-40,,,,,,,,,N Stanislav240323,DVB-S,14100,3/4,3656 H,tp 1H,36-40,,,,,,
3663 Vtp 1VC36-40,DVB-S28PSK33333/4,,,,,,7.9,,C Sutton240331,DVB-S2,3333,3/4,3663 V,tp 1V,36-40,,,,,,
3709 Vtp 2VC36-40,DVB-S28PSK150003/4,,,,,,7.9,Irdeto,C Sutton220113,DVB-S2,15000,3/4,3709 V,tp 2V,36-40,Irdeto,,,,,
3760 Htp 4HC36-40,DVB-S260007/8,,,,1-2,,7.2,,N Stanislav240211,DVB-S,26000,7/8,3760 H,tp 4H,36-40,,,,,,
3860 Vtp 6VC36-40,,,,,,,,,C Sutton240109,DVB-S2,27500,3/4,3860 V,tp 6V,36-40,,,,,,
3663 Vtp 1VC36-40,DVB-S28PSK33333/4,1,Afghan TV (Pakistan),,MPEG-4/SD,51,52,,new,DVB-S2,3333,3/4,3663 V,tp 1V,36-40,,,Afghan TV (Pakistan),https://www.lyngsat.com/tvchannels/pk/Afghan-TV.html,,
3663 Vtp 1VC36-40,DVB-S28PSK33333/4,1,Afghan TV (Pakistan),,MPEG-4/SD,51,52,,new,DVB-S2,3333,3/4,3663 V,tp 1V,36-40,,,Afghan TV (Pakistan),https://www.lyngsat.com/tvchannels/pk/Afghan-TV.html,,
