Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215,DSS,20000,6/7,12545 R,tp 23,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215,DVB-S2,20000,2/3,12559 L,tp 24,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215,DSS,20000,6/7,12574 R,tp 25,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12588 L,tp 26,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12603 Rtp 27,DSS200006/7,,DirecTV USA,,?-27,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12603 R,tp 27,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12603 Rtp 27,DSS200006/7,,DirecTV USA,,?-27,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12603 R,tp 27,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12603 Rtp 27,DSS200006/7,,DirecTV USA,,?-27,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12603 R,tp 27,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12603 Rtp 27,DSS200006/7,,DirecTV USA,,?-27,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12603 R,tp 27,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12603 Rtp 27,DSS200006/7,,DirecTV USA,,?-27,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12603 R,tp 27,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12603 Rtp 27,DSS200006/7,,DirecTV USA,,?-27,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12603 R,tp 27,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12603 Rtp 27,DSS200006/7,,DirecTV USA,,?-27,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12603 R,tp 27,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
12603 Rtp 27,DSS200006/7,,DirecTV USA,,?-27,,,Videoguard,R Hewitt020719,DSS,20000,6/7,12603 R,tp 27,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-119W.html
