Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,,RTRS 1,,8835-1,,3.1,,N Stanislav230905,DVB-S2,,,3720 L,,,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1010,Perviy kanal,,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,DVB-S2,,,3720 L,,,GoSTcrypt,,Perviy kanal,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1010,Perviy kanal,,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,DVB-S2,,,3720 L,,,GoSTcrypt,,Perviy kanal,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1030,Match!,,MPEG-4/SD,1031,1032 Rus,GoSTcrypt,,DVB-S2,,,3720 L,,,GoSTcrypt,,Match!,https://www.lyngsat.com/tvchannels/ru/Match.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1040,NTV,,MPEG-4/SD,1041,1042 Rus,,,DVB-S2,,,3720 L,,,,,NTV,https://www.lyngsat.com/tvchannels/ru/NTV.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1040,NTV,,MPEG-4/SD,1041,1042 Rus,,,DVB-S2,,,3720 L,,,,,NTV,https://www.lyngsat.com/tvchannels/ru/NTV.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1050,5 Kanal,,MPEG-4/SD,1051,1052 Rus,,,DVB-S2,,,3720 L,,,,,5 Kanal,https://www.lyngsat.com/tvchannels/ru/5-Kanal.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1060,Rossiya K,,MPEG-4/SD,1061,1062 Rus,,,DVB-S2,,,3720 L,,,,,Rossiya K,https://www.lyngsat.com/tvchannels/ru/Rossiya-K.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1080,Karusel,,MPEG-4/SD,1081,1082 Rus,,,DVB-S2,,,3720 L,,,,,Karusel,https://www.lyngsat.com/tvchannels/ru/Karusel.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1100,TV Centr,,MPEG-4/SD,1101,1102 Rus,,,DVB-S2,,,3720 L,,,,,TV Centr,https://www.lyngsat.com/tvchannels/ru/TV-Centr.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1100,TV Centr,,MPEG-4/SD,1101,1102 Rus,,,DVB-S2,,,3720 L,,,,,TV Centr,https://www.lyngsat.com/tvchannels/ru/TV-Centr.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,DVB-S2,,,3720 L,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,DVB-S2,,,3720 L,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1120,Radio Mayak,,,,1122 Rus,,,DVB-S2,,,3720 L,,,,,Radio Mayak,https://www.lyngsat.com/radiochannels/ru/Radio-Mayak.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 0,1120,Radio Mayak,,,,1122 Rus,,,DVB-S2,,,3720 L,,,,,Radio Mayak,https://www.lyngsat.com/radiochannels/ru/Radio-Mayak.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 1,,RTRS,,8835-1,,3.1,,N Stanislav230905,DVB-S2,,,3720 L,,,,https://www.lyngsat.com/providers/ru/RTRS.html,,
3720 L,DVB-S2QPSK257602/3T2-MIPLP 1,1020,Rossiya 1,,MPEG-4/SD,1021,1022 Rus,GoSTcrypt,,DVB-S2,,,3720 L,,,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 1,1020,Rossiya 1,,MPEG-4/SD,1021,1022 Rus,GoSTcrypt,,DVB-S2,,,3720 L,,,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,DVB-S2,,,3720 L,,,,,Rossiya 24,https://www.lyngsat.com/tvchannels/ru/Rossiya-24.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,DVB-S2,,,3720 L,,,,,Rossiya 24,https://www.lyngsat.com/tvchannels/ru/Rossiya-24.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,DVB-S2,,,3720 L,,,,,OTR,https://www.lyngsat.com/tvchannels/ru/OTR.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 1,1130,Radio Rossii,,,,1132 Rus,,,DVB-S2,,,3720 L,,,,,Radio Rossii,https://www.lyngsat.com/radiochannels/ru/Radio-Rossii.html
3720 L,DVB-S2QPSK257602/3T2-MIPLP 1,1130,Radio Rossii,,,,1132 Rus,,,DVB-S2,,,3720 L,,,,,Radio Rossii,https://www.lyngsat.com/radiochannels/ru/Radio-Rossii.html
