Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3940 Vtp 12,DVB-S28PSK280003/4,,Gulfcom,,1-1,,7.9,PowerVu,ML231130,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,https://www.lyngsat.com/providers/bb/Gulfcom.html,,
3940 Vtp 12,DVB-S28PSK280003/4,100,CBC Toronto,,MPEG-4/HD,900,910 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,CBC Toronto,https://www.lyngsat.com/tvchannels/ca/CBC-Toronto.html
3940 Vtp 12,DVB-S28PSK280003/4,101,WWOR-TV (My - Secaucus),,MPEG-4/HD,700,710 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,WWOR-TV (My - Secaucus),https://www.lyngsat.com/tvchannels/us/WWOR-TV.html
3940 Vtp 12,DVB-S28PSK280003/4,102,WSVN-TV (Fox - Miami),,MPEG-4/HD,1000,1010 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,WSVN-TV (Fox - Miami),https://www.lyngsat.com/tvchannels/us/WSVN-TV.html
3940 Vtp 12,DVB-S28PSK280003/4,102,WSVN-TV (Fox - Miami),,MPEG-4/HD,1000,1010 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,WSVN-TV (Fox - Miami),https://www.lyngsat.com/tvchannels/us/WSVN-TV.html
3940 Vtp 12,DVB-S28PSK280003/4,103,CTV Toronto,,MPEG-4/HD,2700,2710 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,CTV Toronto,https://www.lyngsat.com/tvchannels/ca/CTV-Toronto.html
3940 Vtp 12,DVB-S28PSK280003/4,104,WPIX-TV (CW - New York),,MPEG-4/HD,1100,1110 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,WPIX-TV (CW - New York),https://www.lyngsat.com/tvchannels/us/WPIX-TV.html
3940 Vtp 12,DVB-S28PSK280003/4,105,WGN-TV (Chicago),,MPEG-4/HD,2400,2410 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,WGN-TV (Chicago),https://www.lyngsat.com/tvchannels/us/WGN-TV.html
3940 Vtp 12,DVB-S28PSK280003/4,106,Citytv Toronto,,MPEG-4/HD,3100,3110 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,Citytv Toronto,https://www.lyngsat.com/tvchannels/ca/Citytv-Toronto.html
3940 Vtp 12,DVB-S28PSK280003/4,107,KTLA-TV (CW - Los Angeles),,MPEG-4/HD,3200,3210 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,KTLA-TV (CW - Los Angeles),https://www.lyngsat.com/tvchannels/us/KTLA-TV.html
3940 Vtp 12,DVB-S28PSK280003/4,108,TVO,,MPEG-4/HD,3400,3410 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,TVO,https://www.lyngsat.com/tvchannels/ca/TVO.html
3940 Vtp 12,DVB-S28PSK280003/4,109,WPBT-TV (PBS - Miami),,MPEG-4/HD,3500,3510 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,WPBT-TV (PBS - Miami),https://www.lyngsat.com/tvchannels/us/WPBT-TV.html
3940 Vtp 12,DVB-S28PSK280003/4,121,Gone Viral TV,,MPEG-4/HD,2800,2810 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,Gone Viral TV,https://www.lyngsat.com/tvchannels/bb/Gone-Viral-TV.html
3940 Vtp 12,DVB-S28PSK280003/4,122,Gone Viral Music,,MPEG-4/HD,2900,2910 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,Gone Viral Music,https://www.lyngsat.com/tvchannels/bb/Gone-Viral-Music.html
3940 Vtp 12,DVB-S28PSK280003/4,123,Gone Viral Vogue,,MPEG-4/HD,2200,2210 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,Gone Viral Vogue,https://www.lyngsat.com/tvchannels/bb/Gone-Viral-Vogue.html
3940 Vtp 12,DVB-S28PSK280003/4,124,Gone Viral X-treme,,MPEG-4/HD,2300,2310 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,Gone Viral X-treme,https://www.lyngsat.com/tvchannels/bb/Gone-Viral-X-treme.html
3940 Vtp 12,DVB-S28PSK280003/4,403,Bounce,,MPEG-4/SD,2100,2110 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html
3940 Vtp 12,DVB-S28PSK280003/4,403,Bounce,,MPEG-4/SD,2100,2110 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html
3940 Vtp 12,DVB-S28PSK280003/4,403,Bounce,,MPEG-4/SD,2100,2110 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html
4040 Htp 17,DVB-S28PSK300002/3,29,Bounce,,MPEG-4/HD,2900,2901 Eng,,,DVB-S2,30000,2/3,4040 H,tp 17,,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html
4040 Htp 17,DVB-S28PSK300002/3,29,Bounce,,MPEG-4/HD,2900,2901 Eng,,,DVB-S2,30000,2/3,4040 H,tp 17,,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html
4040 Htp 17,DVB-S28PSK300002/3,29,Bounce,,MPEG-4/HD,2900,2901 Eng,,,DVB-S2,30000,2/3,4040 H,tp 17,,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html
4040 Htp 17,DVB-S28PSK300002/3,205,Bounce,,MPEG-2/SD,632,633 Eng,,,DVB-S2,30000,2/3,4040 H,tp 17,,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html
4040 Htp 17,DVB-S28PSK300002/3,205,Bounce,,MPEG-2/SD,632,633 Eng,,,DVB-S2,30000,2/3,4040 H,tp 17,,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html
4040 Htp 17,DVB-S28PSK300002/3,205,Bounce,,MPEG-2/SD,632,633 Eng,,,DVB-S2,30000,2/3,4040 H,tp 17,,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html
3940 Vtp 12,DVB-S28PSK280003/4,421,WNED-TV (PBS - Buffalo),,MPEG-4/SD,3300,3310 Eng,PowerVu,,DVB-S2,28000,3/4,3940 V,tp 12,,PowerVu,,WNED-TV (PBS - Buffalo),https://www.lyngsat.com/tvchannels/us/WNED-TV.html
3980 Vtp 14,,,,,,,,,ML240106,DVB-S2,28000,3/4,3980 V,tp 14,,,,,
4009 Htp 15,,,,,,,,,ML240301,DVB-S2,28000,3/4,4009 H,tp 15,,,,,
