Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
4049 LMyanmar,DVB-S28PSK150003/4,64,Channel 9 (Myanmar),,MPEG-4/SD,113,213 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,Channel 9 (Myanmar),https://www.lyngsat.com/tvchannels/mm/Channel-9.html
4049 LMyanmar,DVB-S28PSK150003/4,65,MWD,,MPEG-4/SD,114,214 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,MWD,https://www.lyngsat.com/tvchannels/mm/MWD.html
4049 LMyanmar,DVB-S28PSK150003/4,65,MWD,,MPEG-4/SD,114,214 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,MWD,https://www.lyngsat.com/tvchannels/mm/MWD.html
11140 VMyanmar,DVB-S2QPSK300003/4,65,MWD,,MPEG-4/SD,114,214 Bur,,,DVB-S2,30000,3/4,11140 V,,,,,MWD,https://www.lyngsat.com/tvchannels/mm/MWD.html
11140 VMyanmar,DVB-S2QPSK300003/4,65,MWD,,MPEG-4/SD,114,214 Bur,,,DVB-S2,30000,3/4,11140 V,,,,,MWD,https://www.lyngsat.com/tvchannels/mm/MWD.html
4049 LMyanmar,DVB-S28PSK150003/4,66,Channel K,,MPEG-4/SD,117,217 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,Channel K,https://www.lyngsat.com/tvchannels/mm/Channel-K.html
4049 LMyanmar,DVB-S28PSK150003/4,66,Channel K,,MPEG-4/SD,117,217 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,Channel K,https://www.lyngsat.com/tvchannels/mm/Channel-K.html
4049 LMyanmar,DVB-S28PSK150003/4,66,Channel K,,MPEG-4/SD,117,217 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,Channel K,https://www.lyngsat.com/tvchannels/mm/Channel-K.html
4061 LMyanmar,DVB-S28PSK54153/4,3,Channel K,,MPEG-4/SD,115,215 Bur,,,DVB-S2,5415,3/4,4061 L,,,,,Channel K,https://www.lyngsat.com/tvchannels/mm/Channel-K.html
4061 LMyanmar,DVB-S28PSK54153/4,3,Channel K,,MPEG-4/SD,115,215 Bur,,,DVB-S2,5415,3/4,4061 L,,,,,Channel K,https://www.lyngsat.com/tvchannels/mm/Channel-K.html
4061 LMyanmar,DVB-S28PSK54153/4,3,Channel K,,MPEG-4/SD,115,215 Bur,,,DVB-S2,5415,3/4,4061 L,,,,,Channel K,https://www.lyngsat.com/tvchannels/mm/Channel-K.html
11140 VMyanmar,DVB-S2QPSK300003/4,66,Channel K,,MPEG-4/HD,115,215 Bur,,,DVB-S2,30000,3/4,11140 V,,,,,Channel K,https://www.lyngsat.com/tvchannels/mm/Channel-K.html
11140 VMyanmar,DVB-S2QPSK300003/4,66,Channel K,,MPEG-4/HD,115,215 Bur,,,DVB-S2,30000,3/4,11140 V,,,,,Channel K,https://www.lyngsat.com/tvchannels/mm/Channel-K.html
11140 VMyanmar,DVB-S2QPSK300003/4,66,Channel K,,MPEG-4/HD,115,215 Bur,,,DVB-S2,30000,3/4,11140 V,,,,,Channel K,https://www.lyngsat.com/tvchannels/mm/Channel-K.html
4049 LMyanmar,DVB-S28PSK150003/4,67,YTV,,MPEG-4/SD,118,218 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,YTV,https://www.lyngsat.com/tvchannels/mm/YTV.html
4049 LMyanmar,DVB-S28PSK150003/4,67,YTV,,MPEG-4/SD,118,218 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,YTV,https://www.lyngsat.com/tvchannels/mm/YTV.html
4061 LMyanmar,DVB-S28PSK54153/4,4,YTV,,MPEG-4/SD,118,218 Bur,,,DVB-S2,5415,3/4,4061 L,,,,,YTV,https://www.lyngsat.com/tvchannels/mm/YTV.html
4061 LMyanmar,DVB-S28PSK54153/4,4,YTV,,MPEG-4/SD,118,218 Bur,,,DVB-S2,5415,3/4,4061 L,,,,,YTV,https://www.lyngsat.com/tvchannels/mm/YTV.html
4049 LMyanmar,DVB-S28PSK150003/4,68,Fortune TV,,MPEG-4/SD,119,219 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,Fortune TV,https://www.lyngsat.com/tvchannels/mm/Fortune-TV.html
4049 LMyanmar,DVB-S28PSK150003/4,68,Fortune TV,,MPEG-4/SD,119,219 Bur,,,DVB-S2,15000,3/4,4049 L,,,,,Fortune TV,https://www.lyngsat.com/tvchannels/mm/Fortune-TV.html
