Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,,,,,,9.4,,Albert I240305,DVB-S2,,,3888 H,tp 8,0,,,,
3926 Vtp 7C0,,,,,,,,,C Sutton240107,DVB-S2,3330,3/4,3926 V,tp 7,0,,,,
4198 Htp 14C0,DVB-S2QPSK5205/6,,,,,,5.2,,C Sutton211113,DVB-S2,520,5/6,4198 H,tp 14,0,,,,
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,101,NBC TV (Papua New Guinea),,HEVC/HD,1011,1012 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,101,NBC TV (Papua New Guinea),,HEVC/HD,1011,1012 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,101,NBC TV (Papua New Guinea),,HEVC/HD,1011,1012 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,101,NBC TV (Papua New Guinea),,HEVC/HD,1011,1012 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,103,NBC TV (Papua New Guinea),,HEVC/SD,1031,1032 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,103,NBC TV (Papua New Guinea),,HEVC/SD,1031,1032 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,103,NBC TV (Papua New Guinea),,HEVC/SD,1031,1032 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,103,NBC TV (Papua New Guinea),,HEVC/SD,1031,1032 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,104,NBC TV (Papua New Guinea),,HEVC/SD,1061,1062 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,104,NBC TV (Papua New Guinea),,HEVC/SD,1061,1062 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,104,NBC TV (Papua New Guinea),,HEVC/SD,1061,1062 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,104,NBC TV (Papua New Guinea),,HEVC/SD,1061,1062 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,105,NBC TV (Papua New Guinea),,HEVC/SD,1081,1082 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,105,NBC TV (Papua New Guinea),,HEVC/SD,1081,1082 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,105,NBC TV (Papua New Guinea),,HEVC/SD,1081,1082 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,105,NBC TV (Papua New Guinea),,HEVC/SD,1081,1082 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,102,EM TV (Papua New Guinea),,HEVC/HD,1091,1092 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,EM TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/EM-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,106,CGTN,,HEVC/SD,1111,111. Eng,,,DVB-S2,,,3888 H,tp 8,0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,106,CGTN,,HEVC/SD,1111,111. Eng,,,DVB-S2,,,3888 H,tp 8,0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,107,Pasifika TV,,HEVC/SD,1141,1142 Eng,,,DVB-S2,,,3888 H,tp 8,0,,,Pasifika TV,https://www.lyngsat.com/tvchannels/nz/Pasifika-TV.html
