Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
4015 Vtp 15North America0,DVB-S28PSK44442/3,,GMA Network,,,,6.6,PowerVu,NOS482Montana Satelite220805,DVB-S2,4444,2/3,4015 V,tp 15,0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,
4015 Vtp 15North America0,DVB-S28PSK44442/3,1,GMA Life TV,,MPEG-4/SD,1160,1130 Tgl,PowerVu,,DVB-S2,4444,2/3,4015 V,tp 15,0,PowerVu,,GMA Life TV,https://www.lyngsat.com/tvchannels/ph/GMA-Life-TV.html
4015 Vtp 15North America0,DVB-S28PSK44442/3,2,GMA Pinoy TV USA & Canada,,MPEG-4/SD,1260,1230 Tgl,PowerVu,,DVB-S2,4444,2/3,4015 V,tp 15,0,PowerVu,,GMA Pinoy TV USA & Canada,https://www.lyngsat.com/tvchannels/ph/GMA-Pinoy-TV-USA-and-Canada.html
4015 Vtp 15North America0,DVB-S28PSK44442/3,9,GMA News TV,,MPEG-4/SD,1460,1430 Tgl,PowerVu,,DVB-S2,4444,2/3,4015 V,tp 15,0,PowerVu,,GMA News TV,https://www.lyngsat.com/tvchannels/ph/GMA-News-TV.html
4015 Vtp 15North America0,DVB-S28PSK44442/3,100,Barangay LS 97.1,,,,1331 Tgl,PowerVu,,DVB-S2,4444,2/3,4015 V,tp 15,0,PowerVu,,Barangay LS 97.1,https://www.lyngsat.com/radiochannels/ph/Barangay-LS-971.html
4020 Htp 16North America0,,,,,,,,,ML240118,DVB-S2,4444,2/3,4020 H,tp 16,0,,,,
4050 Htp 18North America0,DVB-S28PSK150005/6,,,,,,9.4,,ML240118,DVB-S2,15000,5/6,4050 H,tp 18,0,,,,
4100 Htp 20North America0,DVB-S28PSK300005/6,,,,10-101,,9.4,PowerVu,NOS482Mike 4220811,DVB-S2,30000,5/6,4100 H,tp 20,0,PowerVu,,,
4030 Vtp 17North America0,DVB-S28PSK150003/4,,In Demand,,,,7.9,PowerVu,ML231122,DVB-S2,15000,3/4,4030 V,tp 17,0,PowerVu,https://www.lyngsat.com/providers/us/In-Demand.html,,
4030 Vtp 17North America0,DVB-S28PSK150003/4,101,In Demand PPV,,MPEG-4/HD,110,10. Eng,PowerVu,,DVB-S2,15000,3/4,4030 V,tp 17,0,PowerVu,,In Demand PPV,https://www.lyngsat.com/tvchannels/us/In-Demand-PPV.html
4030 Vtp 17North America0,DVB-S28PSK150003/4,102,In Demand PPV 2,,MPEG-4/HD,210,200 Eng,PowerVu,,DVB-S2,15000,3/4,4030 V,tp 17,0,PowerVu,,In Demand PPV 2,https://www.lyngsat.com/tvchannels/us/In-Demand-PPV-2.html
4030 Vtp 17North America0,DVB-S28PSK150003/4,301,In Demand 1,,MPEG-2/SD,310,300 Eng,PowerVu,,DVB-S2,15000,3/4,4030 V,tp 17,0,PowerVu,,In Demand 1,https://www.lyngsat.com/tvchannels/us/In-Demand-1.html
4030 Vtp 17North America0,DVB-S28PSK150003/4,302,In Demand 2,,MPEG-2/SD,410,400 Eng,PowerVu,,DVB-S2,15000,3/4,4030 V,tp 17,0,PowerVu,,In Demand 2,https://www.lyngsat.com/tvchannels/us/In-Demand-2.html
4030 Vtp 17North America0,DVB-S28PSK150003/4,303,In Demand 3,,MPEG-2/SD,510,500 Eng,PowerVu,,DVB-S2,15000,3/4,4030 V,tp 17,0,PowerVu,,In Demand 3,https://www.lyngsat.com/tvchannels/us/In-Demand-3.html
4030 Vtp 17North America0,DVB-S28PSK150003/4,304,In Demand en Español,,MPEG-2/SD,610,600 Spa,PowerVu,,DVB-S2,15000,3/4,4030 V,tp 17,0,PowerVu,,In Demand en Español,https://www.lyngsat.com/tvchannels/us/In-Demand-en-Espanol.html
4030 Vtp 17North America0,DVB-S28PSK150003/4,305,Hot Choice,,MPEG-2/SD,710,700 Eng,PowerVu,,DVB-S2,15000,3/4,4030 V,tp 17,0,PowerVu,,Hot Choice,https://www.lyngsat.com/tvchannels/us/Hot-Choice.html
