Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
10955 HNW Africa0,DVB-S28PSK7893/4,,MFM Radio,,,,7.9,,EnoSat231113,DVB-S2,789,3/4,10955 H,,0,,https://www.lyngsat.com/providers/ma/MFM-Radio.html,,
10955 HNW Africa0,DVB-S28PSK7893/4,1000,MFM Radio Casablanca,,,,101 Ara,,,DVB-S2,789,3/4,10955 H,,0,,,MFM Radio Casablanca,https://www.lyngsat.com/radiochannels/ma/MFM-Radio-Casablanca.html
10955 HNW Africa0,DVB-S28PSK7893/4,2000,MFM Radio Agadir,,,,201 Ara,,,DVB-S2,789,3/4,10955 H,,0,,,MFM Radio Agadir,https://www.lyngsat.com/radiochannels/ma/MFM-Radio-Agadir.html
10955 HNW Africa0,DVB-S28PSK7893/4,3000,MFM Radio Marrakech,,,,301 Ara,,,DVB-S2,789,3/4,10955 H,,0,,,MFM Radio Marrakech,https://www.lyngsat.com/radiochannels/ma/MFM-Radio-Marrakech.html
10955 HNW Africa0,DVB-S28PSK7893/4,4000,MFM Radio Fes,,,,401 Ara,,,DVB-S2,789,3/4,10955 H,,0,,,MFM Radio Fes,https://www.lyngsat.com/radiochannels/ma/MFM-Radio-Fes.html
10960 HNW Africa,DVB-S28PSK33003/4,,(feeds),,,,,,DX Bozóth210909,DVB-S2,3300,3/4,10960 H,,,,,,
11022 HNW Africa,DVB-S44352/3,,(feeds),,,,,,DX Bozóth220704,DVB-S,4435,2/3,11022 H,,,,,,
10970 VNW Africa0,DVB-S28PSK275002/3,,RCS,,702-7814,,6.6,,M Al-Taie240324,DVB-S2,27500,2/3,10970 V,,0,,https://www.lyngsat.com/providers/gh/RCS.html,,
10970 VNW Africa0,DVB-S28PSK275002/3,,RCS,,702-7814,,6.6,,M Al-Taie240324,DVB-S2,27500,2/3,10970 V,,0,,https://www.lyngsat.com/providers/gh/RCS.html,,
11010 VNW Africa0,DVB-S28PSK275002/3,,RCS,,702-7815,,6.6,,M Al-Taie240329,DVB-S2,27500,2/3,11010 V,,0,,https://www.lyngsat.com/providers/gh/RCS.html,,
11010 VNW Africa0,DVB-S28PSK275002/3,,RCS,,702-7815,,6.6,,M Al-Taie240329,DVB-S2,27500,2/3,11010 V,,0,,https://www.lyngsat.com/providers/gh/RCS.html,,
10970 VNW Africa0,DVB-S28PSK275002/3,7101,Gaskia TV,,MPEG-4/HD,1101,2101 Hau,,,DVB-S2,27500,2/3,10970 V,,0,,,Gaskia TV,https://www.lyngsat.com/tvchannels/gh/Gaskia-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7102,Gaskia Plus TV,,MPEG-4/HD,1102,2102 Hau,,,DVB-S2,27500,2/3,10970 V,,0,,,Gaskia Plus TV,https://www.lyngsat.com/tvchannels/gh/Gaskia-Plus-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7103,Haske TV,,MPEG-4/SD,1103,51 Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,Haske TV,https://www.lyngsat.com/tvchannels/ng/Haske-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7103,Haske TV,,MPEG-4/SD,1103,51 Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,Haske TV,https://www.lyngsat.com/tvchannels/ng/Haske-TV.html
11010 VNW Africa0,DVB-S28PSK275002/3,8114,Haske TV,,MPEG-4/SD,51,56 Eng,,,DVB-S2,27500,2/3,11010 V,,0,,,Haske TV,https://www.lyngsat.com/tvchannels/ng/Haske-TV.html
11010 VNW Africa0,DVB-S28PSK275002/3,8114,Haske TV,,MPEG-4/SD,51,56 Eng,,,DVB-S2,27500,2/3,11010 V,,0,,,Haske TV,https://www.lyngsat.com/tvchannels/ng/Haske-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7109,Saha TV,,MPEG-4/HD,1109,2109 Ara,,,DVB-S2,27500,2/3,10970 V,,0,,,Saha TV,https://www.lyngsat.com/tvchannels/--/Saha-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7113,Pan African TV,,MPEG-4/HD,1113,2113 Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,Pan African TV,https://www.lyngsat.com/tvchannels/gh/Pan-African-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7115,MTA Ghana,,MPEG-4/HD,1115,2115 Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,MTA Ghana,https://www.lyngsat.com/tvchannels/uk/MTA-Ghana.html
10970 VNW Africa0,DVB-S28PSK275002/3,7116,Khalifa TV,,MPEG-4/SD,1116,2116,,new,DVB-S2,27500,2/3,10970 V,,0,,,Khalifa TV,https://www.lyngsat.com/tvchannels/--/Khalifa-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7117,NTA Knowledge,,MPEG-4/SD,1117,2117 Eng,,new,DVB-S2,27500,2/3,10970 V,,0,,,NTA Knowledge,https://www.lyngsat.com/tvchannels/ng/NTA-Knowledge.html
10970 VNW Africa0,DVB-S28PSK275002/3,7119,NTA Igbo,,MPEG-4/SD,1119,2119,,new,DVB-S2,27500,2/3,10970 V,,0,,,NTA Igbo,https://www.lyngsat.com/tvchannels/ng/NTA-Igbo.html
10970 VNW Africa0,DVB-S28PSK275002/3,7121,NTA 2,,MPEG-4/SD,1121,2121 Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,NTA 2,https://www.lyngsat.com/tvchannels/ng/NTA-2.html
10970 VNW Africa0,DVB-S28PSK275002/3,7122,Rahma TV (Ghana),,MPEG-4/HD,1122,2122 Eng,,new,DVB-S2,27500,2/3,10970 V,,0,,,Rahma TV (Ghana),https://www.lyngsat.com/tvchannels/gh/Rahma-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7124,Sunna TV (Saudi Arabia),,MPEG-4/HD,1124,2124 Ara,,new,DVB-S2,27500,2/3,10970 V,,0,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7124,Sunna TV (Saudi Arabia),,MPEG-4/HD,1124,2124 Ara,,new,DVB-S2,27500,2/3,10970 V,,0,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7124,Sunna TV (Saudi Arabia),,MPEG-4/HD,1124,2124 Ara,,new,DVB-S2,27500,2/3,10970 V,,0,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7124,Sunna TV (Saudi Arabia),,MPEG-4/HD,1124,2124 Ara,,new,DVB-S2,27500,2/3,10970 V,,0,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
11230 HMENA,DVB-S275003/4,5602,Sunna TV (Saudi Arabia),,MPEG-2/SD,2301,2311 Ara,,,DVB-S,27500,3/4,11230 H,,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
11230 HMENA,DVB-S275003/4,5602,Sunna TV (Saudi Arabia),,MPEG-2/SD,2301,2311 Ara,,,DVB-S,27500,3/4,11230 H,,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
11230 HMENA,DVB-S275003/4,5602,Sunna TV (Saudi Arabia),,MPEG-2/SD,2301,2311 Ara,,,DVB-S,27500,3/4,11230 H,,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
11230 HMENA,DVB-S275003/4,5602,Sunna TV (Saudi Arabia),,MPEG-2/SD,2301,2311 Ara,,,DVB-S,27500,3/4,11230 H,,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7126,Quran TV (Saudi Arabia),,MPEG-4/HD,1126,2126 Ara,,,DVB-S2,27500,2/3,10970 V,,0,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7126,Quran TV (Saudi Arabia),,MPEG-4/HD,1126,2126 Ara,,,DVB-S2,27500,2/3,10970 V,,0,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7126,Quran TV (Saudi Arabia),,MPEG-4/HD,1126,2126 Ara,,,DVB-S2,27500,2/3,10970 V,,0,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7126,Quran TV (Saudi Arabia),,MPEG-4/HD,1126,2126 Ara,,,DVB-S2,27500,2/3,10970 V,,0,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
11230 HMENA,DVB-S275003/4,5601,Quran TV (Saudi Arabia),,MPEG-2/SD,2308,2309 Ara,,,DVB-S,27500,3/4,11230 H,,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
11230 HMENA,DVB-S275003/4,5601,Quran TV (Saudi Arabia),,MPEG-2/SD,2308,2309 Ara,,,DVB-S,27500,3/4,11230 H,,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
11230 HMENA,DVB-S275003/4,5601,Quran TV (Saudi Arabia),,MPEG-2/SD,2308,2309 Ara,,,DVB-S,27500,3/4,11230 H,,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
11230 HMENA,DVB-S275003/4,5601,Quran TV (Saudi Arabia),,MPEG-2/SD,2308,2309 Ara,,,DVB-S,27500,3/4,11230 H,,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7127,Eeman Da'wah TV,,MPEG-4/SD,1127,2127,,,DVB-S2,27500,2/3,10970 V,,0,,,Eeman Da'wah TV,https://www.lyngsat.com/tvchannels/gh/Eeman-Dawah-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7128,AAU TV,,MPEG-4/SD,1128,212. Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,AAU TV,https://www.lyngsat.com/tvchannels/gh/AAU-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7130,Western North TV,,MPEG-4/SD,1130,2130 Eng,,new,DVB-S2,27500,2/3,10970 V,,0,,,Western North TV,https://www.lyngsat.com/tvchannels/gh/Western-North-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7136,KBTV,,MPEG-4/SD,1136,2136 Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,KBTV,https://www.lyngsat.com/tvchannels/ng/KBTV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7137,Sunnah TV Ghana,,MPEG-4/SD,1137,2137 Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,Sunnah TV Ghana,https://www.lyngsat.com/tvchannels/ng/Sunnah-TV-Ghana.html
10970 VNW Africa0,DVB-S28PSK275002/3,7140,OSBC TV,,MPEG-4/SD,1140,2140 Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,OSBC TV,https://www.lyngsat.com/tvchannels/ng/OSBC-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7140,OSBC TV,,MPEG-4/SD,1140,2140 Eng,,,DVB-S2,27500,2/3,10970 V,,0,,,OSBC TV,https://www.lyngsat.com/tvchannels/ng/OSBC-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7142,Al-Ansar TV,,MPEG-4/SD,1142,2142 Eng,,new,DVB-S2,27500,2/3,10970 V,,0,,,Al-Ansar TV,https://www.lyngsat.com/tvchannels/ng/Al-Ansar-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7146,Ogun State TV,,MPEG-4/HD,1146,2146 Eng,,new,DVB-S2,27500,2/3,10970 V,,0,,,Ogun State TV,https://www.lyngsat.com/tvchannels/ng/Ogun-State-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7146,Ogun State TV,,MPEG-4/HD,1146,2146 Eng,,new,DVB-S2,27500,2/3,10970 V,,0,,,Ogun State TV,https://www.lyngsat.com/tvchannels/ng/Ogun-State-TV.html
10970 VNW Africa0,DVB-S28PSK275002/3,7151,Peace TV English,,MPEG-4/HD,1151,2151 Eng,,new,DVB-S2,27500,2/3,10970 V,,0,,,Peace TV English,https://www.lyngsat.com/tvchannels/ae/Peace-TV-English.html
