Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
4080 LGlobal,DVB-S28PSK36003/4,,(feeds),,,,,,N Stanislav231213,DVB-S2,3600,3/4,4080 L,,,,,,,,
12667 HEMENA FSS,DVB-S28PSK44443/4,,(feeds),,,,,,Roli231203,DVB-S2,4444,3/4,12667 H,,,,,,,,
12676 HEMENA FSS,DVB-S28PSK44443/4,,(feeds),,,,,,Roli231205,DVB-S2,4444,3/4,12676 H,,,,,,,,
12708 HEMENA FSS,DVB-S28PSK22203/4,,(feeds),,,,,,N Stanislav231122,DVB-S2,2220,3/4,12708 H,,,,,,,,
12714 HEMENA FSS,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A231216,DVB-S2,7200,3/4,12714 H,,,,,,,,
12723 HEMENA FSS,DVB-S28PSK22203/4,,(feeds),,,,,,N Stanislav231130,DVB-S2,2220,3/4,12723 H,,,,,,,,
12731 HEMENA FSS,DVB-S28PSK33303/4,,(feeds),,,,,,N Stanislav231120,DVB-S2,3330,3/4,12731 H,,,,,,,,
12736 HEMENA FSS,DVB-S28PSK36005/6,,(feeds),,,,,,N Stanislav240223,DVB-S2,3600,5/6,12736 H,,,,,,,,
4085 LGlobal,DVB-S33303/4,1,Télé Sahel,,0-1MPEG-2/SD,768,5.5 769 Fre,,DX Bozóth240326,DVB-S,3330,3/4,4085 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4085 LGlobal,DVB-S33303/4,1,Télé Sahel,,0-1MPEG-2/SD,768,5.5 769 Fre,,DX Bozóth240326,DVB-S,3330,3/4,4085 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4085 LGlobal,DVB-S33303/4,1,Télé Sahel,,0-1MPEG-2/SD,768,5.5 769 Fre,,DX Bozóth240326,DVB-S,3330,3/4,4085 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,1,Télé Sahel,,MPEG-4/SD,101,1101 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,1,Télé Sahel,,MPEG-4/SD,101,1101 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,1,Télé Sahel,,MPEG-4/SD,101,1101 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,19,Télé Sahel,,MPEG-4/SD,119,1119 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,19,Télé Sahel,,MPEG-4/SD,119,1119 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,19,Télé Sahel,,MPEG-4/SD,119,1119 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,20,Télé Sahel,,MPEG-4/SD,120,1120 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,20,Télé Sahel,,MPEG-4/SD,120,1120 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,20,Télé Sahel,,MPEG-4/SD,120,1120 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,
4085 LGlobal,DVB-S33303/4,1,Voix du Sahel,,,,770 Fre,,,DVB-S,3330,3/4,4085 L,,,,,Voix du Sahel,https://www.lyngsat.com/radiochannels/ne/Voix-du-Sahel.html,,
4085 LGlobal,DVB-S33303/4,1,Voix du Sahel,,,,770 Fre,,,DVB-S,3330,3/4,4085 L,,,,,Voix du Sahel,https://www.lyngsat.com/radiochannels/ne/Voix-du-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,21,Voix du Sahel,,,,1201 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Voix du Sahel,https://www.lyngsat.com/radiochannels/ne/Voix-du-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,21,Voix du Sahel,,,,1201 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Voix du Sahel,https://www.lyngsat.com/radiochannels/ne/Voix-du-Sahel.html,,
4099 LGlobal,DVB-S28PSK200002/3,,TNT Niger,,111-100,,6.6,,DX Bozóth240326,DVB-S2,20000,2/3,4099 L,,,,https://www.lyngsat.com/providers/ne/TNT-Niger.html,,,,
4099 LGlobal,DVB-S28PSK200002/3,2,Tal TV,,MPEG-4/SD,102,1102 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Tal TV,https://www.lyngsat.com/tvchannels/ne/Tal-TV.html,,
4099 LGlobal,DVB-S28PSK200002/3,3,Espérance TV,,MPEG-4/SD,103,1103 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Espérance TV,https://www.lyngsat.com/tvchannels/ne/Esperance-TV.html,,
4099 LGlobal,DVB-S28PSK200002/3,4,Liptako TV,,MPEG-4/SD,104,1104 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Liptako TV,https://www.lyngsat.com/tvchannels/ne/Liptako-TV.html,,
4099 LGlobal,DVB-S28PSK200002/3,5,Ténéré TV,,MPEG-4/SD,105,1105 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Ténéré TV,https://www.lyngsat.com/tvchannels/ne/Tenere-TV.html,,
4099 LGlobal,DVB-S28PSK200002/3,6,Dounia TV,,MPEG-4/SD,106,1106 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Dounia TV,https://www.lyngsat.com/tvchannels/ne/Dounia-TV.html,,
4099 LGlobal,DVB-S28PSK200002/3,7,Canal 3 Niger,,MPEG-4/SD,107,1107 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Canal 3 Niger,https://www.lyngsat.com/tvchannels/ne/Canal-3-Niger.html,,
4099 LGlobal,DVB-S28PSK200002/3,8,Canal 3 Monde,,MPEG-4/SD,108,1108 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Canal 3 Monde,https://www.lyngsat.com/tvchannels/fr/Canal-3-Monde.html,,
4099 LGlobal,DVB-S28PSK200002/3,9,Saraounia TV,,MPEG-4/SD,109,1109 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Saraounia TV,https://www.lyngsat.com/tvchannels/ne/Saraounia-TV.html,,
4099 LGlobal,DVB-S28PSK200002/3,10,Bonferey,,MPEG-4/SD,110,1110 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Bonferey,https://www.lyngsat.com/tvchannels/ne/Bonferey.html,,
4099 LGlobal,DVB-S28PSK200002/3,11,Tambara TV,,MPEG-4/SD,111,1111 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Tambara TV,https://www.lyngsat.com/tvchannels/ne/Tambara-TV.html,,
4099 LGlobal,DVB-S28PSK200002/3,12,Anfani TV,,MPEG-4/SD,112,1112 Fre,,,DVB-S2,20000,2/3,4099 L,,,,,Anfani TV,https://www.lyngsat.com/tvchannels/ne/Anfani-TV.html,,
4099 LGlobal,DVB-S28PSK200002/3,13,[test card],,MPEG-4/SD,113,1113,,,DVB-S2,20000,2/3,4099 L,,,,,,,,
4099 LGlobal,DVB-S28PSK200002/3,16,[test card],,MPEG-4/SD,116,1116,,,DVB-S2,20000,2/3,4099 L,,,,,,,,
11785 Vtp 4MENA BSS48,DVB-S275003/4,14,[test card],,MPEG-4/SD,4001,4002,,,DVB-S,27500,3/4,11785 V,tp 4,48,,,,,,
11785 Vtp 4MENA BSS48,DVB-S275003/4,1000,[test card],,MPEG-4/SD,2001,2002,,,DVB-S,27500,3/4,11785 V,tp 4,48,,,,,,
12073 Htp 19EMENA BSS,DVB-S28PSK275003/4,310,[test card],,MPEG-4/HD,3010,3110,,,DVB-S2,27500,3/4,12073 H,tp 19,,,,,,,
12303 Htp 31SNW Africa0,DVB-S275005/6,12,[test card],,MPEG-4/SD,57,58,,,DVB-S,27500,5/6,12303 H,tp 31S,0,,,,,,
12303 Htp 31SNW Africa0,DVB-S275005/6,13,[test card],,MPEG-4/SD,54,55,,,DVB-S,27500,5/6,12303 H,tp 31S,0,,,,,,
12303 Htp 31SNW Africa0,DVB-S275005/6,28,[test card],,MPEG-4/SD,2001,2002,,,DVB-S,27500,5/6,12303 H,tp 31S,0,,,,,,
12303 Htp 31SNW Africa0,DVB-S275005/6,30,[test card],,MPEG-4/SD,51,52,,,DVB-S,27500,5/6,12303 H,tp 31S,0,,,,,,
12476 Vtp 40MENA BSS48,DVB-S28PSK275003/4,14,[test card],,MPEG-4/SD,737,738,,,DVB-S2,27500,3/4,12476 V,tp 40,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,16,[test card],,MPEG-4/HD,2014,3014,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,18,[test card],,MPEG-4/HD,2017,3017,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,19,[test card],,MPEG-4/SD,2009,3009,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,20,[test card],,MPEG-4/SD,2010,3010,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,21,[test card],,MPEG-4/SD,2011,3011,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,22,[test card],,MPEG-4/SD,2022,3022,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,23,[test card],,MPEG-4/HD,2019,3019,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,24,[test card],,MPEG-4/HD,2020,3020,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,25,[test card],,MPEG-4/HD,2021,3021,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,26,[test card],,MPEG-4/SD,2026,3026,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
12563 VEMENA FSS48,DVB-S28PSK275002/3,27,[test card],,MPEG-4/SD,2027,3027,,,DVB-S2,27500,2/3,12563 V,,48,,,,,,
