Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
11590 VFSS,DVB-S275005/6,6,Sharjah Sports,,MPEG-4/HD,200,210 Ara 220 Eng,,new,DVB-S,27500,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html
11590 VFSS,DVB-S275005/6,6,Sharjah Sports,,MPEG-4/HD,200,210 Ara 220 Eng,,new,DVB-S,27500,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html
11590 VFSS,DVB-S275005/6,7,Sharjah Sports,,MPEG-2/SD,320,321 Ara 322 Eng,,,DVB-S,27500,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html
11590 VFSS,DVB-S275005/6,7,Sharjah Sports,,MPEG-2/SD,320,321 Ara 322 Eng,,,DVB-S,27500,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html
11590 VFSS,DVB-S275005/6,7,Sharjah Sports,,MPEG-2/SD,320,321 Ara 322 Eng,,,DVB-S,27500,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html
11590 VFSS,DVB-S275005/6,7,Sharjah Sports,,MPEG-2/SD,320,321 Ara 322 Eng,,,DVB-S,27500,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html
11590 VFSS,DVB-S275005/6,9,Sharjah Radio,,,,120 Ara,,,DVB-S,27500,5/6,11590 V,,,,,Sharjah Radio,https://www.lyngsat.com/radiochannels/ae/Sharjah-Radio.html
11590 VFSS,DVB-S275005/6,9,Sharjah Radio,,,,120 Ara,,,DVB-S,27500,5/6,11590 V,,,,,Sharjah Radio,https://www.lyngsat.com/radiochannels/ae/Sharjah-Radio.html
11590 VFSS,DVB-S275005/6,10,Sharjah Quran,,,,125 Ara,,,DVB-S,27500,5/6,11590 V,,,,,Sharjah Quran,https://www.lyngsat.com/radiochannels/ae/Sharjah-Quran.html
11590 VFSS,DVB-S275005/6,10,Sharjah Quran,,,,125 Ara,,,DVB-S,27500,5/6,11590 V,,,,,Sharjah Quran,https://www.lyngsat.com/radiochannels/ae/Sharjah-Quran.html
11590 VFSS,DVB-S275005/6,11,Pulse 95,,,,126 Eng,,,DVB-S,27500,5/6,11590 V,,,,,Pulse 95,https://www.lyngsat.com/radiochannels/ae/Pulse-95.html
11590 VFSS,DVB-S275005/6,11,Pulse 95,,,,126 Eng,,,DVB-S,27500,5/6,11590 V,,,,,Pulse 95,https://www.lyngsat.com/radiochannels/ae/Pulse-95.html
11590 VFSS,DVB-S275005/6,12,Watar FM,,,,150 Ara,,,DVB-S,27500,5/6,11590 V,,,,,Watar FM,https://www.lyngsat.com/radiochannels/ae/Watar-FM.html
11590 VFSS,DVB-S275005/6,12,Watar FM,,,,150 Ara,,,DVB-S,27500,5/6,11590 V,,,,,Watar FM,https://www.lyngsat.com/radiochannels/ae/Watar-FM.html
11680 VFSS,DVB-S28PSK28503/4,1,Al Jadeed,,?-?MPEG-4/HD,512,7.94112 Ara,,N Stanislav230516,DVB-S2,2850,3/4,11680 V,,,,,,
,,,,,,,,,,,,,,,,,,DVB-S28PSK28503/4,
