Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
11469 HEurasia0,DVB-S28PSK190005/6,,Azercosmos,,116-777,,9.4,Irdeto,N Stanislav240321,DVB-S2,19000,5/6,11469 H,,0,Irdeto,https://www.lyngsat.com/providers/az/Azercosmos.html,,,,
11469 HEurasia0,DVB-S28PSK190005/6,33,Perviy kanal Europa,,MPEG-4/SD,33,32 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Perviy kanal Europa,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Europa.html,,
11469 HEurasia0,DVB-S28PSK190005/6,33,Perviy kanal Europa,,MPEG-4/SD,33,32 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Perviy kanal Europa,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Europa.html,,
11469 HEurasia0,DVB-S28PSK190005/6,440,Bober International,,MPEG-4/SD,441,442 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Bober International,https://www.lyngsat.com/tvchannels/ru/Bober-International.html,,
11469 HEurasia0,DVB-S28PSK190005/6,450,Dom Kino Premium International,,MPEG-4/SD,451,452 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Dom Kino Premium International,https://www.lyngsat.com/tvchannels/ru/Dom-Kino-Premium-International.html,,
11469 HEurasia0,DVB-S28PSK190005/6,460,Dom Kino International,,MPEG-4/SD,461,462 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Dom Kino International,https://www.lyngsat.com/tvchannels/ru/Dom-Kino-International.html,,
11469 HEurasia0,DVB-S28PSK190005/6,470,Karusel International,,MPEG-4/SD,471,472 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Karusel International,https://www.lyngsat.com/tvchannels/ru/Karusel-International.html,,
11469 HEurasia0,DVB-S28PSK190005/6,520,Muzika Pervogo International,,MPEG-4/SD,521,522 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Muzika Pervogo International,https://www.lyngsat.com/tvchannels/ru/Muzika-Pervogo-International.html,,
11469 HEurasia0,DVB-S28PSK190005/6,550,Telekanal O! International,,MPEG-4/SD,551,552 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Telekanal O! International,https://www.lyngsat.com/tvchannels/ru/Telekanal-O-International.html,,
11469 HEurasia0,DVB-S28PSK190005/6,600,Perviy kanal CIS,,MPEG-4/SD,601,602 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Perviy kanal CIS,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-CIS.html,,
11469 HEurasia0,DVB-S28PSK190005/6,630,Pobeda International,,MPEG-4/SD,631,632 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Pobeda International,https://www.lyngsat.com/tvchannels/ru/Pobeda-International.html,,
11469 HEurasia0,DVB-S28PSK190005/6,630,Pobeda International,,MPEG-4/SD,631,632 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Pobeda International,https://www.lyngsat.com/tvchannels/ru/Pobeda-International.html,,
11469 HEurasia0,DVB-S28PSK190005/6,640,Poehali! International,,MPEG-4/SD,641,642 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Poehali! International,https://www.lyngsat.com/tvchannels/ru/Poehali-International.html,,
11469 HEurasia0,DVB-S28PSK190005/6,650,Telecafé International,,MPEG-4/SD,651,652 Rus,Irdeto,,DVB-S2,19000,5/6,11469 H,,0,Irdeto,,Telecafé International,https://www.lyngsat.com/tvchannels/ru/Telecafe-International.html,,
