Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3754 VC37-39,DVB-S28PSK75003/4,,VU TV Network,,,,7.9,,DX Bozóth240130,DVB-S2,7500,3/4,3754 V,,37-39,,https://www.lyngsat.com/providers/pk/VU-TV-Network.html,,
3754 VC37-39,DVB-S28PSK75003/4,1,VU TV Network 1,,MPEG-4/SD,33,36 Urd,,,DVB-S2,7500,3/4,3754 V,,37-39,,,VU TV Network 1,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-1.html
3754 VC37-39,DVB-S28PSK75003/4,2,VU TV Network 2,,MPEG-4/SD,35,37 Urd,,,DVB-S2,7500,3/4,3754 V,,37-39,,,VU TV Network 2,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-2.html
3754 VC37-39,DVB-S28PSK75003/4,3,VU TV Network 3,,MPEG-4/SD,40,41 Urd,,,DVB-S2,7500,3/4,3754 V,,37-39,,,VU TV Network 3,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-3.html
3754 VC37-39,DVB-S28PSK75003/4,4,VU TV Network 4,,MPEG-4/SD,66,67 Urd,,,DVB-S2,7500,3/4,3754 V,,37-39,,,VU TV Network 4,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-4.html
3760 HC37-39,DVB-S10031/2,,Suno FM,,1-1,,2.7,,DX Bozóth200306,DVB-S,1003,1/2,3760 H,,37-39,,https://www.lyngsat.com/providers/pk/Suno-FM.html,Suno FM,https://www.lyngsat.com/radiochannels/pk/Suno-FM.html
3760 HC37-39,DVB-S10031/2,257,Suno FM,,,,258,,,DVB-S,1003,1/2,3760 H,,37-39,,https://www.lyngsat.com/providers/pk/Suno-FM.html,Suno FM,https://www.lyngsat.com/radiochannels/pk/Suno-FM.html
3760 HC37-39,DVB-S10031/2,258,Suno FM GB,,,,259,,,DVB-S,1003,1/2,3760 H,,37-39,,,Suno FM GB,https://www.lyngsat.com/radiochannels/pk/Suno-FM-GB.html
3762 VC37-39,DVB-S28PSK41003/5,1,Suno News HD,,?-?MPEG-4/HD,33,5.5  34 Urd,,N Ahmad 2230807,DVB-S2,4100,3/5,3762 V,,37-39,,,,
3770 VC37-39,DVB-S28PSK77003/4,1,24 News HD,,MPEG-4/SD,257,258,,,DVB-S2,7700,3/4,3770 V,,37-39,,,24 News HD,https://www.lyngsat.com/tvchannels/pk/24-News-HD.html
3770 VC37-39,DVB-S28PSK77003/4,1,24 News HD,,MPEG-4/SD,257,258,,,DVB-S2,7700,3/4,3770 V,,37-39,,,24 News HD,https://www.lyngsat.com/tvchannels/pk/24-News-HD.html
3770 VC37-39,DVB-S28PSK77003/4,2,City 42,,MPEG-4/SD,261,262 Urd,,,DVB-S2,7700,3/4,3770 V,,37-39,,,City 42,https://www.lyngsat.com/tvchannels/pk/City-42.html
3770 VC37-39,DVB-S28PSK77003/4,2,City 42,,MPEG-4/SD,261,262 Urd,,,DVB-S2,7700,3/4,3770 V,,37-39,,,City 42,https://www.lyngsat.com/tvchannels/pk/City-42.html
3770 VC37-39,DVB-S28PSK77003/4,3,City 41,,MPEG-4/SD,266,267 Urd,,,DVB-S2,7700,3/4,3770 V,,37-39,,,City 41,https://www.lyngsat.com/tvchannels/pk/City-41.html
3770 VC37-39,DVB-S28PSK77003/4,4,Rohi TV,,MPEG-4/SD,271,272 Lah,,,DVB-S2,7700,3/4,3770 V,,37-39,,,Rohi TV,https://www.lyngsat.com/tvchannels/pk/Rohi-TV.html
3770 VC37-39,DVB-S28PSK77003/4,6,City 21,,MPEG-4/SD,281,282,,,DVB-S2,7700,3/4,3770 V,,37-39,,,City 21,https://www.lyngsat.com/tvchannels/pk/City-21.html
3778 VC37-39,DVB-S26003/4,,AJK TV,,MPEG-2/SD,308,5.5 256,,DX Bozóth230317,DVB-S,2600,3/4,3778 V,,37-39,,,,
3783 VC37-39,DVB-S28PSK63483/5,1,Green Entertainment,,?-1MPEG-4/HD,101,5.5 102,,DX Bozóth230513,DVB-S2,6348,3/5,3783 V,,37-39,,,,
3792 VC37-39,DVB-S28PSK40003/4,1,Aan TV,,MPEG-4/HD,106,102,,,DVB-S2,4000,3/4,3792 V,,37-39,,,Aan TV,https://www.lyngsat.com/tvchannels/pk/Aan-TV.html
3792 VC37-39,DVB-S28PSK40003/4,2,Planet 6 tests,,MPEG-4/SD,36,37,BISS 1,,DVB-S2,4000,3/4,3792 V,,37-39,BISS 1,,,
3792 VC37-39,DVB-S28PSK40003/4,3,M-News,,MPEG-4/SD,33,34,,,DVB-S2,4000,3/4,3792 V,,37-39,,,M-News,https://www.lyngsat.com/tvchannels/--/M-News.html
3792 VC37-39,DVB-S28PSK40003/4,4,M-Life,,HEVC/SD,39,40,BISS 1,,DVB-S2,4000,3/4,3792 V,,37-39,BISS 1,,M-Life,https://www.lyngsat.com/tvchannels/--/M-Life.html
3792 VC37-39,DVB-S28PSK40003/4,5,M-Sports,,HEVC/SD,42,43,BISS 1,,DVB-S2,4000,3/4,3792 V,,37-39,BISS 1,,M-Sports,https://www.lyngsat.com/tvchannels/--/M-Sports.html
3792 VC37-39,DVB-S28PSK40003/4,6,Me TV,,HEVC/SD,45,46,BISS 1,,DVB-S2,4000,3/4,3792 V,,37-39,BISS 1,,Me TV,https://www.lyngsat.com/tvchannels/--/Me-TV.html
3799 VC37-39,DVB-S28PSK55003/4,,TeleNest,,1-1,,7.9,,DX Bozóth240218,DVB-S2,5500,3/4,3799 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html,,
3799 VC37-39,DVB-S28PSK55003/4,,TeleNest,,1-1,,7.9,,DX Bozóth240218,DVB-S2,5500,3/4,3799 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html,,
3969 VC37-39,DVB-S28PSK69443/4,,TeleNest,,,,7.9,,DX Bozóth240222,DVB-S2,6944,3/4,3969 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html,,
3969 VC37-39,DVB-S28PSK69443/4,,TeleNest,,,,7.9,,DX Bozóth240222,DVB-S2,6944,3/4,3969 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html,,
3799 VC37-39,DVB-S28PSK55003/4,15,Kohenoor News,,MPEG-4/SD,156,157 Urd,,,DVB-S2,5500,3/4,3799 V,,37-39,,,Kohenoor News,https://www.lyngsat.com/tvchannels/pk/Kohenoor-News.html
3799 VC37-39,DVB-S28PSK55003/4,15,Kohenoor News,,MPEG-4/SD,156,157 Urd,,,DVB-S2,5500,3/4,3799 V,,37-39,,,Kohenoor News,https://www.lyngsat.com/tvchannels/pk/Kohenoor-News.html
3799 VC37-39,DVB-S28PSK55003/4,20,V Entertainment,,MPEG-4/SD,261,262,,,DVB-S2,5500,3/4,3799 V,,37-39,,,V Entertainment,https://www.lyngsat.com/tvchannels/pk/V-Entertainment.html
3799 VC37-39,DVB-S28PSK55003/4,25,Filmazia Punjabi,,MPEG-4/SD,266,267,,,DVB-S2,5500,3/4,3799 V,,37-39,,,Filmazia Punjabi,https://www.lyngsat.com/tvchannels/pk/Filmazia-Punjabi.html
3799 VC37-39,DVB-S28PSK55003/4,30,Filmazia Pashto,,MPEG-4/SD,271,272 Pus,,,DVB-S2,5500,3/4,3799 V,,37-39,,,Filmazia Pashto,https://www.lyngsat.com/tvchannels/pk/Filmazia-Pashto.html
3799 VC37-39,DVB-S28PSK55003/4,35,Filmazia,,MPEG-4/SD,276,277,,,DVB-S2,5500,3/4,3799 V,,37-39,,,Filmazia,https://www.lyngsat.com/tvchannels/pk/Filmazia.html
3799 VC37-39,DVB-S28PSK55003/4,40,Filmazia Gaane,,MPEG-4/SD,281,282,,,DVB-S2,5500,3/4,3799 V,,37-39,,,Filmazia Gaane,https://www.lyngsat.com/tvchannels/pk/Filmazia-Gaane.html
3799 VC37-39,DVB-S28PSK55003/4,50,Pakistan 1,,MPEG-4/SD,291,292,,,DVB-S2,5500,3/4,3799 V,,37-39,,,Pakistan 1,https://www.lyngsat.com/tvchannels/pk/Pakistan-1.html
3799 VC37-39,DVB-S28PSK55003/4,55,South Asia Global TV,,MPEG-4/SD,296,297 Eng,,,DVB-S2,5500,3/4,3799 V,,37-39,,,South Asia Global TV,https://www.lyngsat.com/tvchannels/pk/South-Asia-Global-TV.html
3799 VC37-39,DVB-S28PSK55003/4,55,South Asia Global TV,,MPEG-4/SD,296,297 Eng,,,DVB-S2,5500,3/4,3799 V,,37-39,,,South Asia Global TV,https://www.lyngsat.com/tvchannels/pk/South-Asia-Global-TV.html
3799 VC37-39,DVB-S28PSK55003/4,60,[Hadi TV 1 info card],,MPEG-4/SD,302,303,,,DVB-S2,5500,3/4,3799 V,,37-39,,,,
3813 VC37-39,DVB-S28PSK168553/5,,Geo TV Network,,,,5.5,Conax,NOC Paksat 1R210608,DVB-S2,16855,3/5,3813 V,,37-39,Conax,https://www.lyngsat.com/providers/pk/Geo-TV-Network.html,,
3813 VC37-39,DVB-S28PSK168553/5,1050,Geo News,,MPEG-4/HD,101,201 Urd,,,DVB-S2,16855,3/5,3813 V,,37-39,,,Geo News,https://www.lyngsat.com/tvchannels/pk/Geo-News.html
3813 VC37-39,DVB-S28PSK168553/5,1050,Geo News,,MPEG-4/HD,101,201 Urd,,,DVB-S2,16855,3/5,3813 V,,37-39,,,Geo News,https://www.lyngsat.com/tvchannels/pk/Geo-News.html
3813 VC37-39,DVB-S28PSK168553/5,1060,Geo TV,,MPEG-4/HD,102,202 Urd,Conax,,DVB-S2,16855,3/5,3813 V,,37-39,Conax,,Geo TV,https://www.lyngsat.com/tvchannels/pk/Geo-TV.html
3813 VC37-39,DVB-S28PSK168553/5,1070,Geo Kahani,,MPEG-4/HD,103,203,Conax,,DVB-S2,16855,3/5,3813 V,,37-39,Conax,,Geo Kahani,https://www.lyngsat.com/tvchannels/pk/Geo-Kahani.html
3813 VC37-39,DVB-S28PSK168553/5,1070,Geo Kahani,,MPEG-4/HD,103,203,Conax,,DVB-S2,16855,3/5,3813 V,,37-39,Conax,,Geo Kahani,https://www.lyngsat.com/tvchannels/pk/Geo-Kahani.html
3813 VC37-39,DVB-S28PSK168553/5,1080,Geo Super,,MPEG-4/HD,104,204 Urd,Conax,,DVB-S2,16855,3/5,3813 V,,37-39,Conax,,Geo Super,https://www.lyngsat.com/tvchannels/pk/Geo-Super.html
3813 VC37-39,DVB-S28PSK168553/5,1090,Geo Tez,,MPEG-4/HD,105,205 Urd,,,DVB-S2,16855,3/5,3813 V,,37-39,,,Geo Tez,https://www.lyngsat.com/tvchannels/pk/Geo-Tez.html
3813 VC37-39,DVB-S28PSK168553/5,1090,Geo Tez,,MPEG-4/HD,105,205 Urd,,,DVB-S2,16855,3/5,3813 V,,37-39,,,Geo Tez,https://www.lyngsat.com/tvchannels/pk/Geo-Tez.html
3813 VC37-39,DVB-S28PSK168553/5,1100,Geo Middle East,,MPEG-4/HD,106,206 Urd,Conax,,DVB-S2,16855,3/5,3813 V,,37-39,Conax,,Geo Middle East,https://www.lyngsat.com/tvchannels/pk/Geo-Middle-East.html
3832 VC37-39,DVB-S28PSK40003/5,,Gourmet News Network,,MPEG-4/HD,33,5.5  34 Urd,,N Idris230126,DVB-S2,4000,3/5,3832 V,,37-39,,,,
3834 HC37-39,DVB-S28PSK65003/4,16,Apna Channel,,MPEG-4/HD,33,34,,,DVB-S2,6500,3/4,3834 H,,37-39,,,Apna Channel,https://www.lyngsat.com/tvchannels/pk/Apna-Channel.html
3834 HC37-39,DVB-S28PSK65003/4,16,Apna Channel,,MPEG-4/HD,33,34,,,DVB-S2,6500,3/4,3834 H,,37-39,,,Apna Channel,https://www.lyngsat.com/tvchannels/pk/Apna-Channel.html
3834 HC37-39,DVB-S28PSK65003/4,32,8XM,,MPEG-4/HD,49,50,,,DVB-S2,6500,3/4,3834 H,,37-39,,,8XM,https://www.lyngsat.com/tvchannels/pk/8XM.html
3834 HC37-39,DVB-S28PSK65003/4,48,Abb Takk,,MPEG-4/HD,65,66,,,DVB-S2,6500,3/4,3834 H,,37-39,,,Abb Takk,https://www.lyngsat.com/tvchannels/pk/Abb-Takk.html
3834 HC37-39,DVB-S28PSK65003/4,48,Abb Takk,,MPEG-4/HD,65,66,,,DVB-S2,6500,3/4,3834 H,,37-39,,,Abb Takk,https://www.lyngsat.com/tvchannels/pk/Abb-Takk.html
3834 HC37-39,DVB-S28PSK65003/4,64,Jalwa,,MPEG-4/HD,81,82,,,DVB-S2,6500,3/4,3834 H,,37-39,,,Jalwa,https://www.lyngsat.com/tvchannels/pk/Jalwa.html
3834 HC37-39,DVB-S28PSK65003/4,64,Jalwa,,MPEG-4/HD,81,82,,,DVB-S2,6500,3/4,3834 H,,37-39,,,Jalwa,https://www.lyngsat.com/tvchannels/pk/Jalwa.html
3838 VC37-39,DVB-S28PSK48003/4,,Express,,,,7.9,,DX Bozóth240130,DVB-S2,4800,3/4,3838 V,,37-39,,https://www.lyngsat.com/providers/pk/Express.html,,
3838 VC37-39,DVB-S28PSK48003/4,2,Express Entertainment,,MPEG-4/HD,513,661 Urd,,,DVB-S2,4800,3/4,3838 V,,37-39,,,Express Entertainment,https://www.lyngsat.com/tvchannels/pk/Express-Entertainment.html
3838 VC37-39,DVB-S28PSK48003/4,2,Express Entertainment,,MPEG-4/HD,513,661 Urd,,,DVB-S2,4800,3/4,3838 V,,37-39,,,Express Entertainment,https://www.lyngsat.com/tvchannels/pk/Express-Entertainment.html
3838 VC37-39,DVB-S28PSK48003/4,3,Express News,,MPEG-4/HD,514,671 Urd,,,DVB-S2,4800,3/4,3838 V,,37-39,,,Express News,https://www.lyngsat.com/tvchannels/pk/Express-News.html
3846 VC37-39,DVB-S28PSK66003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240130,DVB-S2,6600,3/4,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
3846 VC37-39,DVB-S28PSK66003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240130,DVB-S2,6600,3/4,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
3846 VC37-39,DVB-S28PSK66003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240130,DVB-S2,6600,3/4,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
3846 VC37-39,DVB-S28PSK66003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240130,DVB-S2,6600,3/4,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4023 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240218,DVB-S2,4800,3/4,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4023 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240218,DVB-S2,4800,3/4,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4023 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240218,DVB-S2,4800,3/4,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4023 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240218,DVB-S2,4800,3/4,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4037 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,65535-0,,7.9,,DX Bozóth240121,DVB-S2,4800,3/4,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4037 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,65535-0,,7.9,,DX Bozóth240121,DVB-S2,4800,3/4,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4037 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,65535-0,,7.9,,DX Bozóth240121,DVB-S2,4800,3/4,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4037 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,65535-0,,7.9,,DX Bozóth240121,DVB-S2,4800,3/4,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4060 VC37-39,DVB-S28PSK50003/4,,SS Creative Solutions,,65535-2,,7.9,,DX Bozóth210126,DVB-S2,5000,3/4,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4060 VC37-39,DVB-S28PSK50003/4,,SS Creative Solutions,,65535-2,,7.9,,DX Bozóth210126,DVB-S2,5000,3/4,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4060 VC37-39,DVB-S28PSK50003/4,,SS Creative Solutions,,65535-2,,7.9,,DX Bozóth210126,DVB-S2,5000,3/4,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
4060 VC37-39,DVB-S28PSK50003/4,,SS Creative Solutions,,65535-2,,7.9,,DX Bozóth210126,DVB-S2,5000,3/4,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,
3846 VC37-39,DVB-S28PSK66003/4,1,Hulchul TV,,MPEG-4/SD,1101,2201,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Hulchul TV,https://www.lyngsat.com/tvchannels/pk/Hulchul-TV.html
3846 VC37-39,DVB-S28PSK66003/4,3,Press TV,,MPEG-4/SD,1103,2203,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Press TV,https://www.lyngsat.com/tvchannels/ir/Press-TV.html
3846 VC37-39,DVB-S28PSK66003/4,3,Press TV,,MPEG-4/SD,1103,2203,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Press TV,https://www.lyngsat.com/tvchannels/ir/Press-TV.html
4145 VC37-39,DVB-S28PSK24003/4,131,Press TV,,?-?MPEG-4/HD,1310,7.91311 Eng,,N Stanislav240302,DVB-S2,2400,3/4,4145 V,,37-39,,,Press TV,https://www.lyngsat.com/tvchannels/ir/Press-TV.html
4145 VC37-39,DVB-S28PSK24003/4,131,Press TV,,?-?MPEG-4/HD,1310,7.91311 Eng,,N Stanislav240302,DVB-S2,2400,3/4,4145 V,,37-39,,,Press TV,https://www.lyngsat.com/tvchannels/ir/Press-TV.html
3846 VC37-39,DVB-S28PSK66003/4,5,Starlite TV,,MPEG-4/SD,1105,2205,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Starlite TV,https://www.lyngsat.com/tvchannels/pk/Starlite-TV.html
3846 VC37-39,DVB-S28PSK66003/4,6,Paigham TV Pashto,,MPEG-4/SD,1106,2206 Pus,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Paigham TV Pashto,https://www.lyngsat.com/tvchannels/pk/Paigham-TV-Pashto.html
3846 VC37-39,DVB-S28PSK66003/4,8,Super Screen,,MPEG-4/SD,1108,2208,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Super Screen,https://www.lyngsat.com/tvchannels/pk/Super-Screen.html
3846 VC37-39,DVB-S28PSK66003/4,16,Channel 4 News,,MPEG-4/SD,1116,2216,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Channel 4 News,https://www.lyngsat.com/tvchannels/--/Channel-4-News.html
3846 VC37-39,DVB-S28PSK66003/4,19,Hidayat TV,,MPEG-4/SD,1119,2219 Urd,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Hidayat TV,https://www.lyngsat.com/tvchannels/uk/Hidayat-TV.html
3846 VC37-39,DVB-S28PSK66003/4,19,Hidayat TV,,MPEG-4/SD,1119,2219 Urd,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Hidayat TV,https://www.lyngsat.com/tvchannels/uk/Hidayat-TV.html
3846 VC37-39,DVB-S28PSK66003/4,20,Bethat TV,,MPEG-4/SD,1120,2220 Urd,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Bethat TV,https://www.lyngsat.com/tvchannels/hk/Bethat-TV.html
3846 VC37-39,DVB-S28PSK66003/4,21,Voice News,,MPEG-4/SD,1121,2221,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Voice News,https://www.lyngsat.com/tvchannels/pk/Voice-News.html
3846 VC37-39,DVB-S28PSK66003/4,21,Voice News,,MPEG-4/SD,1121,2221,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Voice News,https://www.lyngsat.com/tvchannels/pk/Voice-News.html
3846 VC37-39,DVB-S28PSK66003/4,22,Hadi TV 1,,MPEG-4/SD,1122,2222,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Hadi TV 1,https://www.lyngsat.com/tvchannels/iq/Hadi-TV-1.html
3846 VC37-39,DVB-S28PSK66003/4,22,Hadi TV 1,,MPEG-4/SD,1122,2222,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Hadi TV 1,https://www.lyngsat.com/tvchannels/iq/Hadi-TV-1.html
3846 VC37-39,DVB-S28PSK66003/4,25,Sahar Urdu,,MPEG-4/SD,1125,2225 Urd,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Sahar Urdu,https://www.lyngsat.com/tvchannels/ir/Sahar-Urdu.html
3846 VC37-39,DVB-S28PSK66003/4,25,Sahar Urdu,,MPEG-4/SD,1125,2225 Urd,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Sahar Urdu,https://www.lyngsat.com/tvchannels/ir/Sahar-Urdu.html
3846 VC37-39,DVB-S28PSK66003/4,26,Muntazar TV,,MPEG-4/SD,1126,2226,,,DVB-S2,6600,3/4,3846 V,,37-39,,,Muntazar TV,https://www.lyngsat.com/tvchannels/pk/Muntazar-TV.html
3846 VC37-39,DVB-S28PSK66003/4,27,IFilm English,,MPEG-4/SD,1127,2227,,,DVB-S2,6600,3/4,3846 V,,37-39,,,IFilm English,https://www.lyngsat.com/tvchannels/ir/IFilm-English.html
3846 VC37-39,DVB-S28PSK66003/4,27,IFilm English,,MPEG-4/SD,1127,2227,,,DVB-S2,6600,3/4,3846 V,,37-39,,,IFilm English,https://www.lyngsat.com/tvchannels/ir/IFilm-English.html
3847 HC37-39,DVB-S10813/4,,Radio Pakistan,,0-0,,5.5,,DX Bozóth180107,DVB-S,1081,3/4,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html
3847 HC37-39,DVB-S10813/4,,Radio Pakistan,,0-0,,5.5,,DX Bozóth180107,DVB-S,1081,3/4,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html
3847 HC37-39,DVB-S10813/4,,Radio Pakistan,,0-0,,5.5,,DX Bozóth180107,DVB-S,1081,3/4,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html
