Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
3634 Htp 1AC38.5,DVB-S28PSK60003/5,,Kantipur Media Group,,65280-0,,5.5,,C Sutton210306,DVB-S2,6000,3/5,3634 H,tp 1A,38.5,,https://www.lyngsat.com/providers/np/Kantipur-Media-Group.html,,,,
3634 Htp 1AC38.5,DVB-S28PSK60003/5,101,Kantipur TV,,MPEG-4/HD,257,258 Nep,,,DVB-S2,6000,3/5,3634 H,tp 1A,38.5,,,Kantipur TV,https://www.lyngsat.com/tvchannels/np/Kantipur-TV.html,,
3634 Htp 1AC38.5,DVB-S28PSK60003/5,101,Kantipur TV,,MPEG-4/HD,257,258 Nep,,,DVB-S2,6000,3/5,3634 H,tp 1A,38.5,,,Kantipur TV,https://www.lyngsat.com/tvchannels/np/Kantipur-TV.html,,
3634 Htp 1AC38.5,DVB-S28PSK60003/5,111,Kantipur Max,,MPEG-4/HD,3001,3002 Nep,,,DVB-S2,6000,3/5,3634 H,tp 1A,38.5,,,Kantipur Max,https://www.lyngsat.com/tvchannels/np/Kantipur-Max.html,,
3695 Htp 2AC,DVB-S2QPSK47003/5,,(feeds),,,,,,N Stanislav240324,DVB-S2,4700,3/5,3695 H,tp 2A,,,,,,,
3832 Vtp 5BC,DVB-S61113/4,,(feeds),,,,,,I Perera070224,DVB-S,6111,3/4,3832 V,tp 5B,,,,,,,
3834 Htp 6AC,DVB-S28PSK98753/4,,(feeds),,,,,,N Stanislav230924,DVB-S2,9875,3/4,3834 H,tp 6A,,,,,,,
3852 Htp 6AC,DVB-S28PSK98753/4,,(feeds),,,,,,N Stanislav221203,DVB-S2,9875,3/4,3852 H,tp 6A,,,,,,,
3914 Vtp 7BC,DVB-S32553/4,,(feeds),,,,,,I Perera071208,DVB-S,3255,3/4,3914 V,tp 7B,,,,,,,
4035 Htp 11AC,DVB-S28PSK67003/4,,(feeds),,,,,,N Stanislav220911,DVB-S2,6700,3/4,4035 H,tp 11A,,,,,,,
4045 Htp 11AC,DVB-S28PSK67003/4,,(feeds),,,,,,N Stanislav220911,DVB-S2,6700,3/4,4045 H,tp 11A,,,,,,,
4047 Vtp 11BC,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav220717,DVB-S2,7200,3/4,4047 V,tp 11B,,,,,,,
4054 Htp 11AC,DVB-S28PSK67003/4,,(feeds),,,,,,N Stanislav220911,DVB-S2,6700,3/4,4054 H,tp 11A,,,,,,,
4058 Vtp 11BC,DVB-S28PSK96003/4,,(feeds),,,,,,Anonymous200212,DVB-S2,9600,3/4,4058 V,tp 11B,,,,,,,
4065 Vtp 11BC,DVB-S28PSK50003/4,,(feeds),,,,,,N Stanislav231104,DVB-S2,5000,3/4,4065 V,tp 11B,,,,,,,
4070 Vtp 11BC,DVB-S28PSK48003/4,,(feeds),,,,,,Anonymous200212,DVB-S2,4800,3/4,4070 V,tp 11B,,,,,,,
4075 Vtp 11BC,DVB-S28PSK48003/4,,(feeds),,,,,,Anonymous200212,DVB-S2,4800,3/4,4075 V,tp 11B,,,,,,,
4145 Htp 14AC,DVB-S48003/4,,(feeds),,,,,,Anonymous171130,DVB-S,4800,3/4,4145 H,tp 14A,,,,,,,
4158 Htp 14AC,DVB-S32003/4,,(feeds),,,,,,Albert I200901,DVB-S,3200,3/4,4158 H,tp 14A,,,,,,,
4165 Htp 14AC,DVB-S28PSK71203/4,,(feeds),,,,,,Anonymous190920,DVB-S2,7120,3/4,4165 H,tp 14A,,,,,,,
4174 Htp 14AC,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav220717,DVB-S2,7200,3/4,4174 H,tp 14A,,,,,,,
4188 Vtp 14BC,DVB-S32003/4,,(feeds),,,,,,M Hajdú131114,DVB-S,3200,3/4,4188 V,tp 14B,,,,,,,
10954 V,DVB-S2QPSK48003/4,,(feeds),,,,,,Bulek Sps180317,DVB-S2,4800,3/4,10954 V,,,,,,,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,,TeleNest,,10201-10201,,5.5,,N Stanislav240207,DVB-S2,5000,3/5,3745 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,,TeleNest,,10201-10201,,5.5,,N Stanislav240207,DVB-S2,5000,3/5,3745 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,,TeleNest,,1339-10103,,5.5,,N Stanislav240330,DVB-S2,8330,3/5,3753 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,,TeleNest,,1339-10103,,5.5,,N Stanislav240330,DVB-S2,8330,3/5,3753 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,5,Metro 1 News,,MPEG-4/SD,351,352 Urd,,,DVB-S2,5000,3/5,3745 V,tp 3B,38.5,,,Metro 1 News,https://www.lyngsat.com/tvchannels/pk/Metro-1-News.html,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,10,VSH News,,MPEG-4/SD,357,358,,,DVB-S2,5000,3/5,3745 V,tp 3B,38.5,,,VSH News,https://www.lyngsat.com/tvchannels/pk/VSH-News.html,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,15,Special TV,,MPEG-4/HD,363,364,,,DVB-S2,5000,3/5,3745 V,tp 3B,38.5,,,Special TV,https://www.lyngsat.com/tvchannels/--/Special-TV.html,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,25,Sab TV,,MPEG-4/HD,366,367 Urd,,,DVB-S2,5000,3/5,3745 V,tp 3B,38.5,,,Sab TV,https://www.lyngsat.com/tvchannels/pk/Sab-TV.html,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,33,Venus Entertainment,,MPEG-4/HD,385,386,,,DVB-S2,5000,3/5,3745 V,tp 3B,38.5,,,Venus Entertainment,https://www.lyngsat.com/tvchannels/pk/Venus-Entertainment.html,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,35,Channel Five,,MPEG-4/SD,391,392 Urd,,,DVB-S2,5000,3/5,3745 V,tp 3B,38.5,,,Channel Five,https://www.lyngsat.com/tvchannels/pk/Channel-Five.html,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,1,KidZone+ Pakistan,,MPEG-4/HD,508,509 Urd,,,DVB-S2,8330,3/5,3753 V,tp 3B,38.5,,,KidZone+ Pakistan,https://www.lyngsat.com/tvchannels/ee/KidZone--Pakistan.html,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,10,Planet Fun,,MPEG-4/HD,502,503 Eng,,,DVB-S2,8330,3/5,3753 V,tp 3B,38.5,,,Planet Fun,https://www.lyngsat.com/tvchannels/uk/Planet-Fun.html,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,15,Inplus,,MPEG-4/HD,520,521 Eng,,,DVB-S2,8330,3/5,3753 V,tp 3B,38.5,,,Inplus,https://www.lyngsat.com/tvchannels/nl/Inplus.html,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,20,LTN Family,,MPEG-4/SD,538,539,,,DVB-S2,8330,3/5,3753 V,tp 3B,38.5,,,LTN Family,https://www.lyngsat.com/tvchannels/pk/LTN-Family.html,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,23,Filmax,,MPEG-4/SD,546,547 Urd,,,DVB-S2,8330,3/5,3753 V,tp 3B,38.5,,,Filmax,https://www.lyngsat.com/tvchannels/pk/Filmax.html,,
