Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,,Warner Bros. Discovery,,1-1,,1.0,Viaccess,M Al-Taie230817,DVB-S2,32115,1/2,10723 V,tp A2,47,Viaccess,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4000,Discovery Channel Central Europe,,MPEG-4/SD,4011,4021 Eng4022 Rus,Viaccess,,DVB-S2,32115,1/2,10723 V,tp A2,47,Viaccess,,Discovery Channel Central Europe,https://www.lyngsat.com/tvchannels/us/Discovery-Channel-Central-Europe.html
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4100,Animal Planet Rossiya,,MPEG-4/SD,4111,4121 Rus4122 Eng,Viaccess,,DVB-S2,32115,1/2,10723 V,tp A2,47,Viaccess,,Animal Planet Rossiya,https://www.lyngsat.com/tvchannels/us/Animal-Planet-Rossiya.html
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4200,Investigation Discovery Rossiya,,MPEG-4/SD,4211,4221 Rus4222 Eng,Viaccess,,DVB-S2,32115,1/2,10723 V,tp A2,47,Viaccess,,Investigation Discovery Rossiya,https://www.lyngsat.com/tvchannels/us/Investigation-Discovery-Rossiya.html
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4300,TLC Rossiya,,MPEG-4/SD,4311,4321 Rus4322 Eng,Viaccess,,DVB-S2,32115,1/2,10723 V,tp A2,47,Viaccess,,TLC Rossiya,https://www.lyngsat.com/tvchannels/us/TLC-Rossiya.html
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4400,Cartoon Network Russia & South East Europe,,MPEG-4/SD,4411,4421 Rus4422 Bul4423 Eng4424 Slv4425 Srp4426 Hrv,Viaccess,,DVB-S2,32115,1/2,10723 V,tp A2,47,Viaccess,,Cartoon Network Russia & South East Europe,https://www.lyngsat.com/tvchannels/us/Cartoon-Network-Russia-and-South-East-Europe.html
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4500,Cartoonito Central & Eastern Europe,,MPEG-4/SD,4511,4521 Pol4522 Eng4523 Hun4524 Rum4525 Rus4526 Cze,Viaccess,,DVB-S2,32115,1/2,10723 V,tp A2,47,Viaccess,,Cartoonito Central & Eastern Europe,https://www.lyngsat.com/tvchannels/us/Cartoonito-Central-and-Eastern-Europe.html
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4600,Eurosport 1 Rossiya,,MPEG-4/HD,4611,4621 Rus4622 Eng,Viaccess,,DVB-S2,32115,1/2,10723 V,tp A2,47,Viaccess,,Eurosport 1 Rossiya,https://www.lyngsat.com/tvchannels/fr/Eurosport-1-Rossiya.html
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4700,Eurosport 2 Rossiya,,MPEG-4/HD,4711,4721 Rus4722 Eng,Viaccess,,DVB-S2,32115,1/2,10723 V,tp A2,47,Viaccess,,Eurosport 2 Rossiya,https://www.lyngsat.com/tvchannels/fr/Eurosport-2-Rossiya.html
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,,Chinese mux,,0-2,,1.0,TopwellVisionCrypt,M Al-Taie231227,DVB-S2,30000,1/2,10856 V,tp A6,47,"Topwell,VisionCrypt",,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,51,CCTV 1,,HEVC/HD,1201,1301 Chi,TopwellVisionCrypt,,DVB-S2,30000,1/2,10856 V,tp A6,47,"Topwell,VisionCrypt",,CCTV 1,https://www.lyngsat.com/tvchannels/cn/CCTV-1.html
