Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
11644 Vtp 206Europe & North Africa,DVB-S40002/3,37,COPE,,,,371 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,COPE,https://www.lyngsat.com/radiochannels/es/COPE.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,39,MegaStar FM,,,,391 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,MegaStar FM,https://www.lyngsat.com/radiochannels/es/MegaStar-FM.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,39,MegaStar FM,,,,391 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,MegaStar FM,https://www.lyngsat.com/radiochannels/es/MegaStar-FM.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,58,Aragón Radio Zaragoza,,,,100 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Zaragoza,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Zaragoza.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,58,Aragón Radio Zaragoza,,,,100 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Zaragoza,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Zaragoza.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,59,Aragón Radio Huesca,,,,102 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Huesca,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Huesca.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,59,Aragón Radio Huesca,,,,102 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Huesca,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Huesca.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,60,Aragón Radio Teruel,,,,300 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Teruel,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Teruel.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,60,Aragón Radio Teruel,,,,300 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Teruel,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Teruel.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,116,Canal Extremadura Radio,,,,602 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Canal Extremadura Radio,https://www.lyngsat.com/radiochannels/es/Canal-Extremadura-Radio.html
11644 Vtp 206Europe & North Africa,DVB-S40002/3,116,Canal Extremadura Radio,,,,602 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Canal Extremadura Radio,https://www.lyngsat.com/radiochannels/es/Canal-Extremadura-Radio.html
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,,RTVE,,1-60004,,7.9,,EnoSat220515,DVB-S2,15750,3/4,11675 H,tp 206,,,https://www.lyngsat.com/providers/es/RTVE.html,,
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0,RNE Radio 5 Tenerife,,,,171 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio 5 Tenerife,https://www.lyngsat.com/radiochannels/es/RNE-Radio-5-Tenerife.html
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0,RNE Radio Clásica,,,,201 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio Clásica,https://www.lyngsat.com/radiochannels/es/RNE-Radio-Clasica.html
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0,RNE Radio Clásica,,,,201 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio Clásica,https://www.lyngsat.com/radiochannels/es/RNE-Radio-Clasica.html
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0,RNE Radio Nacional Tenerife,,,,271 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio Nacional Tenerife,https://www.lyngsat.com/radiochannels/es/RNE-Radio-Nacional-Tenerife.html
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0,RNE Radio 3,,,,301 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio 3,https://www.lyngsat.com/radiochannels/es/RNE-Radio-3.html
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0,RNE Radio 3,,,,301 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio 3,https://www.lyngsat.com/radiochannels/es/RNE-Radio-3.html
11695 Vtp 202Europe & North Africa,DVB-S1853/4,1000,Radio Mars,,1-1,,5.5 101 Ara,,Lexzie200904,DVB-S,185,3/4,11695 V,tp 202,,,,,
11797 Vtp 209America0,DVB-S210803/5,,[Sersat test card],,?-?,,,,F Alves230127,DVB-S2,1080,3/5,11797 V,tp 209,0,,,,
11797 Vtp 209America0,DVB-S210803/5,101,Cadena 3,,,,301 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0,,,Cadena 3,https://www.lyngsat.com/radiochannels/ar/Cadena-3.html
11797 Vtp 209America0,DVB-S210803/5,101,Cadena 3,,,,301 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0,,,Cadena 3,https://www.lyngsat.com/radiochannels/ar/Cadena-3.html
11797 Vtp 209America0,DVB-S210803/5,102,Radio 3 Cadena Patagonia,,,,302 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0,,,Radio 3 Cadena Patagonia,https://www.lyngsat.com/radiochannels/ar/Radio-3-Cadena-Patagonia.html
11797 Vtp 209America0,DVB-S210803/5,103,Radio 3 Trelew,,,,303 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0,,,Radio 3 Trelew,https://www.lyngsat.com/radiochannels/ar/Radio-3-Trelew.html
11797 Vtp 209America0,DVB-S210803/5,103,Radio 3 Trelew,,,,303 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0,,,Radio 3 Trelew,https://www.lyngsat.com/radiochannels/ar/Radio-3-Trelew.html
11884 Vtp 211America0,DVB-S275002/3,,ICRT,,,,4.4,,Josue Blandon211013,DVB-S,27500,2/3,11884 V,tp 211,0,,https://www.lyngsat.com/providers/cu/ICRT.html,,
11884 Vtp 211America0,DVB-S275002/3,1,Cubavisión Nacional,,MPEG-4/SD,257,513 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Cubavisión Nacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Nacional.html
11884 Vtp 211America0,DVB-S275002/3,1,Cubavisión Nacional,,MPEG-4/SD,257,513 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Cubavisión Nacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Nacional.html
11884 Vtp 211America0,DVB-S275002/3,101,Cubavisión Nacional,,MPEG-2/SD,101,201 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Cubavisión Nacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Nacional.html
11884 Vtp 211America0,DVB-S275002/3,101,Cubavisión Nacional,,MPEG-2/SD,101,201 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Cubavisión Nacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Nacional.html
11884 Vtp 211America0,DVB-S275002/3,2,Tele Rebelde,,MPEG-4/SD,258,514 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0,BISS,,Tele Rebelde,https://www.lyngsat.com/tvchannels/cu/Tele-Rebelde.html
11884 Vtp 211America0,DVB-S275002/3,2,Tele Rebelde,,MPEG-4/SD,258,514 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0,BISS,,Tele Rebelde,https://www.lyngsat.com/tvchannels/cu/Tele-Rebelde.html
11884 Vtp 211America0,DVB-S275002/3,102,Tele Rebelde,,MPEG-2/SD,102,203 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0,BISS,,Tele Rebelde,https://www.lyngsat.com/tvchannels/cu/Tele-Rebelde.html
11884 Vtp 211America0,DVB-S275002/3,102,Tele Rebelde,,MPEG-2/SD,102,203 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0,BISS,,Tele Rebelde,https://www.lyngsat.com/tvchannels/cu/Tele-Rebelde.html
11884 Vtp 211America0,DVB-S275002/3,3,Canal Educativo,,MPEG-4/SD,259,515 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Canal Educativo,https://www.lyngsat.com/tvchannels/cu/Canal-Educativo.html
11884 Vtp 211America0,DVB-S275002/3,3,Canal Educativo,,MPEG-4/SD,259,515 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Canal Educativo,https://www.lyngsat.com/tvchannels/cu/Canal-Educativo.html
11884 Vtp 211America0,DVB-S275002/3,103,Canal Educativo,,MPEG-2/SD,103,205 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Canal Educativo,https://www.lyngsat.com/tvchannels/cu/Canal-Educativo.html
11884 Vtp 211America0,DVB-S275002/3,103,Canal Educativo,,MPEG-2/SD,103,205 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Canal Educativo,https://www.lyngsat.com/tvchannels/cu/Canal-Educativo.html
11884 Vtp 211America0,DVB-S275002/3,4,Telesur (Venezuela),,MPEG-4/SD,260,516 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html
11884 Vtp 211America0,DVB-S275002/3,4,Telesur (Venezuela),,MPEG-4/SD,260,516 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html
11884 Vtp 211America0,DVB-S275002/3,4,Telesur (Venezuela),,MPEG-4/SD,260,516 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html
11884 Vtp 211America0,DVB-S275002/3,4,Telesur (Venezuela),,MPEG-4/SD,260,516 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html
11884 Vtp 211America0,DVB-S275002/3,104,Telesur (Venezuela),,MPEG-2/SD,104,207 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html
11884 Vtp 211America0,DVB-S275002/3,104,Telesur (Venezuela),,MPEG-2/SD,104,207 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html
11884 Vtp 211America0,DVB-S275002/3,104,Telesur (Venezuela),,MPEG-2/SD,104,207 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html
11884 Vtp 211America0,DVB-S275002/3,104,Telesur (Venezuela),,MPEG-2/SD,104,207 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html
11884 Vtp 211America0,DVB-S275002/3,5,Canal Multivisión,,MPEG-4/SD,261,517 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0,BISS,,Canal Multivisión,https://www.lyngsat.com/tvchannels/cu/Canal-Multivision.html
11884 Vtp 211America0,DVB-S275002/3,5,Canal Multivisión,,MPEG-4/SD,261,517 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0,BISS,,Canal Multivisión,https://www.lyngsat.com/tvchannels/cu/Canal-Multivision.html
11884 Vtp 211America0,DVB-S275002/3,106,Canal Multivisión,,MPEG-2/SD,106,216 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0,BISS,,Canal Multivisión,https://www.lyngsat.com/tvchannels/cu/Canal-Multivision.html
