Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12224 Rtp 1Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-901,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12224 R,tp 1,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
