Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
3720 Htp 1ANCBrazil & South America,PAL,,TV Globo Rio de Janeiro,,,,5.80 Por,,Wilkherdasilva191014,,,,3720 H,tp 1ANC,,,,,,,
3730 Vtp 1BNCBrazil & South America,PAL,,TV Verdade,,,,5.80 Por,,Wilkherdasilva200820,,,,3730 V,tp 1BNC,,,,TV Verdade,https://www.lyngsat.com/tvchannels/br/TV-Verdade.html,,
4105 Vtp 10BNCBrazil & South America,DVB-S28PSK32005/6,1,TV Verdade,,?-?MPEG-4/HD,273,9.4 274 Por,,Wilkherdasilva200820,DVB-S2,3200,5/6,4105 V,tp 10BNC,,,,TV Verdade,https://www.lyngsat.com/tvchannels/br/TV-Verdade.html,,
11780 Htp 2ANKBrazil0,DVB-S28PSK299002/3,1033,TV Verdade,,MPEG-4/HD,3301,3311 Por,,,DVB-S2,29900,2/3,11780 H,tp 2ANK,0,,,TV Verdade,https://www.lyngsat.com/tvchannels/br/TV-Verdade.html,,
3734 Htp 1ANCBrazil & South America,DVB-S28PSK50002/3,13984,TV Verdes Mares Cariri,,?-?MPEG-4/HD,273,6.6 274 Por,Verimatrix (B)IrdetoNagravision,Wilkherdasilva200808,DVB-S2,5000,2/3,3734 H,tp 1ANC,,"Verimatrix (B),Irdeto,Nagravision",,TV Verdes Mares Cariri,https://www.lyngsat.com/tvchannels/br/TV-Verdes-Mares-Cariri.html,,
12000 Vtp 8BNKBrazil0,DVB-S28PSK299002/3,351,TV Verdes Mares Cariri,,MPEG-4/HD,3933,3931 Por,Verimatrix (B)Nagravision,,DVB-S2,29900,2/3,12000 V,tp 8BNK,0,"Verimatrix (B),Nagravision",,TV Verdes Mares Cariri,https://www.lyngsat.com/tvchannels/br/TV-Verdes-Mares-Cariri.html,,
3744 Vtp 1BNCBrazil & South America,DVB-S28PSK57003/4,59360,SBT Nacional,,?-?MPEG-4/HD,513,7.9 514 Por,Verimatrix (B)Nagravision,Wilkherdasilva200430,DVB-S2,5700,3/4,3744 V,tp 1BNC,,"Verimatrix (B),Nagravision",,SBT Nacional,https://www.lyngsat.com/tvchannels/br/SBT-Nacional.html,,
4170 Vtp 12BNCBrazil & South America,PAL,,SBT Nacional,,,,5.80 Por,,Wilkherdasilva190803,DVB-S2,7500,5/6,4170 V,tp 12BNC,,,,SBT Nacional,https://www.lyngsat.com/tvchannels/br/SBT-Nacional.html,,
12160 Vtp 12BNKBrazil0,DVB-S28PSK299002/3,325,SBT Nacional,,MPEG-4/HD,3343,3341 Por,Verimatrix (B)Nagravision,,DVB-S2,29900,2/3,12160 V,tp 12BNK,0,"Verimatrix (B),Nagravision",,SBT Nacional,https://www.lyngsat.com/tvchannels/br/SBT-Nacional.html,,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1,TV Horizonte,,?-?MPEG-4/HD,512,4112 Por,,C de Berazategui230602,DVB-S,2500,3/5,3744 H,tp 2ANC,,,,TV Horizonte,https://www.lyngsat.com/tvchannels/br/TV-Horizonte.html,,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1,TV Horizonte,,?-?MPEG-4/HD,512,4112 Por,,C de Berazategui230602,DVB-S,2500,3/5,3744 H,tp 2ANC,,,,TV Horizonte,https://www.lyngsat.com/tvchannels/br/TV-Horizonte.html,,
12120 Vtp 11BNKBrazil0,DVB-S28PSK299002/3,320,TV Horizonte,,MPEG-4/HD,5293,5291 Por,,,DVB-S2,29900,2/3,12120 V,tp 11BNK,0,,,TV Horizonte,https://www.lyngsat.com/tvchannels/br/TV-Horizonte.html,,
12120 Vtp 11BNKBrazil0,DVB-S28PSK299002/3,320,TV Horizonte,,MPEG-4/HD,5293,5291 Por,,,DVB-S2,29900,2/3,12120 V,tp 11BNK,0,,,TV Horizonte,https://www.lyngsat.com/tvchannels/br/TV-Horizonte.html,,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1,América AM 750,,,,4113 Por,,,DVB-S,2500,3/5,3744 H,tp 2ANC,,,,América AM 750,https://www.lyngsat.com/radiochannels/br/America-AM-750.html,,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1,Cultura AM 830,,,,4113 Por,,,DVB-S,2500,3/5,3744 H,tp 2ANC,,,,Cultura AM 830,https://www.lyngsat.com/radiochannels/br/Cultura-AM-830.html,,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,1,Canal Gov,,MPEG-2/SD,101,5.5 102 Por,,Edinho fta220805,DVB-S,5000,3/4,3747 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,1,Canal Gov,,MPEG-2/SD,101,5.5 102 Por,,Edinho fta220805,DVB-S,5000,3/4,3747 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,1,Canal Gov,,MPEG-2/SD,101,5.5 102 Por,,Edinho fta220805,DVB-S,5000,3/4,3747 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,,
