Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3737 VC,DVB-S28PSK7500,417,Shaanxi Satellite TV,,?-?AVS+/HD,311,312 Chi,,C Sutton240109,DVB-S2,7500,,3737 V,,,,,,
,,,,,,,,,,,,,,,,,,DVB-S28PSK7500,
