Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,
10970 Htp 11North America0,DVB-S28PSK300003/4,145,Canal del Congreso 45.1 (Mexico),,MPEG-4/SD,65,67 Spa,,,
11040 Htp 33South America,DVB-S245000,,Tigo,,,,,ConaxVerimatrix,O Ponce240104,
11155 Htp 39South America,DVB-S28PSK25003/4,1,CMB TV,,?-?MPEG-4/HD,256,7.9 512 Spa,,Edinho fta220313,
11480 Htp 1North America0,DVB-S28PSK300003/4,,Star TV México,,1-1154,,7.9,Irdeto,O Ponce240104,
11520 Htp 3North America0,DVB-S28PSK300003/4,,Star TV México,,1-1155,,7.9,Irdeto,StarTVuser220603,
11520 Htp 3North America0,DVB-S28PSK300003/4,252,Canal 22.2,,MPEG-4/SD,1481,1482 Spa,,,
11560 Htp 5North America0,DVB-S28PSK300003/5,,Star TV México,,1-1156,,5.5,Irdeto,Edinho fta231001,
11670 Htp 9North America0,DVB-S28PSK300003/4,,Star TV México,,1-1158,,7.9,Irdeto,StarTVuser220603,
