Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12111 Vtp 21Ku0,DVB-S28PSK300003/4,,Direct One,,1536-715,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240215,
12149 Vtp 23Ku0,DVB-S28PSK300003/4,,Direct One,,1536-716,,7.9,ConaxCryptoworksIrdetoNagravision,Wellikan231127,
12111 Vtp 21Ku0,DVB-S28PSK300003/4,31302,TV Osem,,MPEG-4/SD,1101,1111 Slo,,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2803,,7.9,ConaxCryptoworksIrdetoNagravision,F Dibba230119,https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12169 Htp 24Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2803,,7.9,ConaxCryptoworksIrdetoNagravision,F Dibba230119,https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12245 Htp 28Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2804,,7.9,ConaxCryptoworksIrdetoNagravision,V Hrubec240105,https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12245 Htp 28Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2804,,7.9,ConaxCryptoworksIrdetoNagravision,V Hrubec240105,https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12169 Htp 24Ku0,DVB-S28PSK300003/4,3011,Viasat History HD,,MPEG-4/SD,1102,1103 Cze1104 Eng1105 Hun,Nagravision,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3012,Spektrum,,MPEG-4/HD,1202,1203 Cze1204 Hun,Nagravision,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3014,Cinemax Central Europe,,MPEG-4/SD,1402,1403 Cze1404 Qaa,Nagravision,,
12169 Htp 24Ku0,DVB-S28PSK300003/4,3015,Cinemax 2 Central Europe,,MPEG-4/SD,1502,1503 Cze1504 Qaa,Nagravision,,
