Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3925 Htp 6ANCBrazil C0,DVB-S28PSK46655/6,,TV Encontro das Águas 2.3,,MPEG-4/HD,3001,3002 Por,,,
3925 Htp 6ANCBrazil C0,DVB-S28PSK46655/6,,TV Encontro das Águas 2.4,,MPEG-4/HD,4001,4002 Por,,,
3925 Htp 6ANCBrazil C0,DVB-S28PSK46655/6,,Rádio Encontro das Águas,,,,1003 Por,,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,,Rede Massa,,,,7.9,BISS,C de Berazategui230225,https://www.lyngsat.com/providers/br/Rede-Massa.html
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,1,TV Iguaçu,,MPEG-4/HD,110,120 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,2,TV Iguaçu,,MPEG-4/1seg,160,161 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,3,TV Cidade Londrina,,MPEG-4/HD,210,220 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,4,TV Cidade Londrina,,MPEG-4/1seg,260,261 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,5,TV Tibagi,,MPEG-4/HD,310,320 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,6,TV Tibagi,,MPEG-4/1seg,360,361 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,7,TV Naipi,,MPEG-4/HD,410,4.0 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,8,TV Naipi,,MPEG-4/1seg,460,461 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,9,TV Guará,,MPEG-4/HD,510,520 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,10,TV Guará,,MPEG-4/1seg,560,561 Por,BISS,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,11,Massa FM,,,,32 Por,,,
3966 Htp 7ANCBrazil C0,DVB-S28PSK142353/4,12,Massa FM Curitiba,,,,33 Por,,,
3966 Vtp 7BNCBrazil C,DVB-S25000,,(feeds),,,,,,C de Berazategui230408,
3974 Vtp 7BNCBrazil C,DVB-S28PSK8570,,(feeds),,,,,,C de Berazategui230202,
3984 Htp 8ANCBrazil C0,DVB-S28PSK50003/4,,TV Cultura do Pará,,,,7.9,,C de Berazategui221201,https://www.lyngsat.com/providers/br/TV-Cultura-do-Para.html
3984 Htp 8ANCBrazil C0,DVB-S28PSK50003/4,38464,TV Cultura do Pará,,MPEG-4/HD,1001,1002 Por,,,https://www.lyngsat.com/providers/br/TV-Cultura-do-Para.html
3984 Htp 8ANCBrazil C0,DVB-S28PSK50003/4,38488,TV Cultura do Pará,,MPEG-4/1seg,101,102 Por,,,https://www.lyngsat.com/providers/br/TV-Cultura-do-Para.html
4020 Vtp 8BNCBrazil C0,DVB-S216APSK342804/5,,Canais Globo,,,,,PowerVu,Edinho fta220312,
4100 Vtp 10BNCBrazil C0,DVB-S216APSK342804/5,,Canais Globo,,,,,PowerVu,Edinho fta220313,
4045 Vtp 9BNCBrazil C0,DVB-S28PSK50003/4,,TV Assembléia Piauí,,,,7.9,,Wilkherdasilva200205,https://www.lyngsat.com/providers/br/TV-Assembleia-Piaui.html
4045 Vtp 9BNCBrazil C0,DVB-S28PSK50003/4,,TV Assembléia Piauí,,MPEG-4/HD,273,274 Por,,,https://www.lyngsat.com/providers/br/TV-Assembleia-Piaui.html
4045 Vtp 9BNCBrazil C0,DVB-S28PSK50003/4,,TV Assembléia Piauí,,MPEG-4/1seg,529,530 Por,,,https://www.lyngsat.com/providers/br/TV-Assembleia-Piaui.html
4077 Vtp 9BNCBrazil C0,DVB-S8003/4,,Rádio Imaculada Conceição,,,,5.5  44 Por,,Wilkherdasilva191209,
4140 Vtp 11BNCBrazil C0,DVB-S28PSK300005/6,,NET,,,,9.4,BISS,T Viererbe240103,https://www.lyngsat.com/providers/br/NET.html
4140 Vtp 11BNCBrazil C0,DVB-S28PSK300005/6,,NET promo,,MPEG-2/SD,1110,1120 Por,BISS,,
4140 Vtp 11BNCBrazil C0,DVB-S28PSK300005/6,,NET promo,,MPEG-4/HD,1210,1220 Por,BISS,,
4140 Vtp 11BNCBrazil C0,DVB-S28PSK300005/6,,L!ke,,MPEG-4/HD,1130,1140 Por,BISS,,
4140 Vtp 11BNCBrazil C0,DVB-S28PSK300005/6,,Dog TV,,MPEG-4/SD,1180,1190 Eng,BISS,,
4140 Vtp 11BNCBrazil C0,DVB-S28PSK300005/6,,Copa do Nordeste 1,,MPEG-4/HD,1260,1270 Por,BISS,,
4140 Vtp 11BNCBrazil C0,DVB-S28PSK300005/6,,TV Executiva,,MPEG-2/SD,1310,1320 Por,BISS,,
4140 Vtp 11BNCBrazil C0,DVB-S28PSK300005/6,,Copa do Nordeste 2,,MPEG-4/HD,1410,1420 Por,BISS,,
4170 Vtp 12BNCBrazil C0,DVB-S28PSK50002/3,,TV PE,,,,6.6,,C de Berazategui221201,https://www.lyngsat.com/providers/br/TV-PE.html
4170 Vtp 12BNCBrazil C0,DVB-S28PSK50002/3,41600,TV PE,,MPEG-4/HD,273,274 Por,,,https://www.lyngsat.com/providers/br/TV-PE.html
4170 Vtp 12BNCBrazil C0,DVB-S28PSK50002/3,41624,TV PE,,MPEG-4/1seg,529,530 Por,,,https://www.lyngsat.com/providers/br/TV-PE.html
4188 Vtp 12BNCBrazil C0,DVB-S28PSK25003/4,,TV Sagres,,MPEG-4/HD,273,7.9 274 Por,,Wilkherdasilva210527,
