Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3927 Vtp 6BNorth America C,DVB-S75003/4,,(APTN feeds),,,,,,J-G Belanger150825,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,,CruiseSat,,1-1,,7.9,Xcrypt,NOS482240203,https://www.lyngsat.com/providers/us/CruiseSat.html
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,10,TCM US,,HEVC/HD,110,100 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,11,Cartoon Network Canada East,,HEVC/HD,910,900 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,12,CBS News,,HEVC/SD,481,482 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,13,HGTV East,,HEVC/HD,1001,53 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,14,Food Network East,,HEVC/HD,38,.642 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,15,Travel Channel East,,HEVC/HD,52,39 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,16,Discovery Channel East,,HEVC/HD,49,50 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,17,Nickelodeon East,,HEVC/HD,63,64 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,21,ESPNU,,HEVC/HD,7680,4128 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,22,ESPN US,,HEVC/HD,55,4131 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,210,ESPN US,,HEVC/HD,400,416 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,23,ESPN 2 US,,HEVC/HD,48,51 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,211,ESPN 2 US,,HEVC/HD,72,107 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,24,SEC Network,,HEVC/HD,43,44 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,25,CNN USA,,HEVC/HD,710,700 Eng,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,300,Rai Italia Nord America,,HEVC/HD,811,821 Ita,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,301,RTL Deutschland,,HEVC/HD,105,104 Ger,Xcrypt,,
4120 Htp 11ASouth America C,DVB-S28PSK220003/4,350,TVE Internacional América,,HEVC/HD,3304,3305 Spa,Xcrypt,,
4164 Vtp 12BNorth America C0,DVB-S19361/2,1,Legislative Assembly TV Nunavut,,?-?MPEG-2/SD,100,2.7 112 Eng,,E Okada220113,
