Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3835 Ltp HEL4Hemi,DVB-S28PSK20003/4,,(feeds),,,,,,Onacila210221,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2020,(feeds),,,2006,3006,,,
3843 Rtp HER5Hemi39,,,,,,,,,N Stanislav240217,
3913 Ltp HEL8Hemi39,,,,,,,,,N Stanislav240201,
3918 Ltp HEL8Hemi39,,,,,,,,,DX Bozóth240124,
11747 Vtp 942Sub Saharan Africa0,,,,,,,,,Anonymous240106,
11900 Vtp 450Sub Saharan Africa0,,,,,,,,,Anonymous240105,
3845 Rtp HER5Hemi39,DVB-S2QPSK19452/3,1,Resurrection TV,,0-1MPEG-4/SD,308,3.1 256 Eng,,N Stanislav220821,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,10,Resurrection TV,,MPEG-4/SD,2010,3010 Eng,,,
3853 Rtp HER5Hemi39,DVB-S2QPSK22702/3,1,TVGE Internacional,,?-?MPEG-2/SD,301,3.1 302 Spa,,N Stanislav221008,
3853 Rtp HER5Hemi39,DVB-S2QPSK22702/3,2,TVGE Radio,,,,306 Spa,,,
3906 Ltp HEL8Hemi39,DVB-S2QPSK67323/5,1,Dove TV (Nigeria),,1-15MPEG-4/HD,2001,2.23001 Eng,,F Dibba230225,
3922 Ltp HEL8Hemi39,DVB-S2QPSK14152/3,2,Wedding Channel Africa,,1-1MPEG-4/SD,201,3.1 202 Eng,,N Stanislav240122,
3924 Ltp HEL8Hemi39,DVB-S2QPSK12003/4,1,Hip TV,,?-?MPEG-4/SD,512,4.04112 Eng,,N Stanislav230531,
3926 Ltp HEL8Hemi39,DVB-S2QPSK12103/4,1,Liberty TV (Nigeria),,0-1MPEG-4/SD,258,4.0 257 Eng,,N Stanislav230531,
3928 Ltp HEL8Hemi39,DVB-S2QPSK20602/3,1,Fufa TV,,0-0MPEG-4/SD,257,3.1 258 Eng,,N Stanislav230225,
3934 Ltp HEL8Hemi39,DVB-S28PSK62703/5,,TV Continental,,8192-4096,,5.5,,S Ugbeda220422,https://www.lyngsat.com/providers/ng/TV-Continental.html
3934 Ltp HEL8Hemi39,DVB-S28PSK62703/5,1,TVC News,,MPEG-4/SD,613,5112 Eng,,,
3934 Ltp HEL8Hemi39,DVB-S28PSK62703/5,2,TVC (Nigeria),,MPEG-4/SD,612,5113 Eng,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,,BBC World Service,,1-315,,1.0,,Onacila201218,https://www.lyngsat.com/providers/uk/BBC-World-Service.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,,BBC World Service,,1-315,,1.0,,Onacila201218,https://www.lyngsat.com/providers/uk/BBC-World-Service.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,,BBC World Service,,3004-322,,9.4,,N Stanislav220630,https://www.lyngsat.com/providers/uk/BBC-World-Service.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,,BBC World Service,,3004-322,,9.4,,N Stanislav220630,https://www.lyngsat.com/providers/uk/BBC-World-Service.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13911,(BBC Africa feeds),,,6701,6702,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13912,(BBC Africa feeds),,,6711,6712,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13914,(BBC Africa feeds),,,6731,6732,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13917,(BBC Africa feeds),,,6761,6762,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13901,BBC World Service English East Africa,,,,6602 Eng,,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13901,BBC World Service English East Africa,,,,6602 Eng,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13902,BBC World Service English West Africa,,,,6612 Eng,,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13902,BBC World Service English West Africa,,,,6612 Eng,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13907,BBC World Service English Europe,,,,6662 Eng,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13908,BBC World Service English Middle East,,,,6662 Eng,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13910,BBC World Service English News,,,,6692 Eng,,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13910,BBC World Service English News,,,,6692 Eng,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13916,BBC World Service Arabic,,,,6752 Ara,,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13916,BBC World Service Arabic,,,,6752 Ara,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13928,BBC World Service Dari,,,,6872 Prs,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13929,BBC World Service Persian,,,,6882 Per,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13930,BBC World Service Afrique,,,,6892 Fre,,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13930,BBC World Service Afrique,,,,6892 Fre,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13931,BBC Gahuza,,,,6902,,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13931,BBC Gahuza,,,,6902,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13932,BBC Hausa Rediyo,,,,6912 Hau,,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13932,BBC Hausa Rediyo,,,,6912 Hau,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13942,BBC World Service Pashto,,,,7012 Pus,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13955,BBC World Service Somali,,,,7142 Som,,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13955,BBC World Service Somali,,,,7142 Som,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13960,BBC World Service Swahili,,,,7192 Swa,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,,Voice of America,,196-196,,3.1,,J10Dude210930,https://www.lyngsat.com/providers/us/Voice-of-America.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,1,Voice of America,,,,3001,,,https://www.lyngsat.com/providers/us/Voice-of-America.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,62,Voice of America,,,,3062,,,https://www.lyngsat.com/providers/us/Voice-of-America.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,2,VoA Rwanda,,,,3002,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,63,VoA Rwanda,,,,3063,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,3,VoA 1,,,,3003 Eng,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,64,VoA 1,,,,3064 Eng,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,4,VoA Congo-Brazzaville,,,,3004,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,65,VoA Congo-Brazzaville,,,,3065,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,5,Radio Sawa Mauritania,,,,3005 Ara,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,66,Radio Sawa Mauritania,,,,3066 Ara,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,6,VoA Bambara,,,,3006,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,67,VoA Bambara,,,,3067,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,7,VoA Somali,,,,3007,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,68,VoA Somali,,,,3068,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,9,VoA Burundi,,,,3009,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,71,VoA Burundi,,,,3071,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,10,VoA South Sudan,,,,3010,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,72,VoA South Sudan,,,,3072,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,11,VoA Ghana,,,,3011,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,73,VoA Ghana,,,,3073,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,12,VoA Togo,,,,3012,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,74,VoA Togo,,,,3074,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,13,Khartoum FM,,,,3013 Ara,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,75,Khartoum FM,,,,3075 Ara,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,14,VoA Chad,,,,3014,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,76,VoA Chad,,,,3076,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,15,VoA Central Africa,,,,3015,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,78,VoA Central Africa,,,,3078,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,16,VoA Kenya,,,,3016,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,79,VoA Kenya,,,,3079,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,17,VoA Sierra Leone,,,,3017,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,80,VoA Sierra Leone,,,,3080,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,18,VoA Burkina Faso,,,,3018,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,81,VoA Burkina Faso,,,,3081,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,19,VoA Senegal,,,,3019,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,82,VoA Senegal,,,,3082,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,20,VoA Niger,,,,3020,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,83,VoA Niger,,,,3083,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,21,VoA Congo DRC,,,,3021,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,84,VoA Congo DRC,,,,3084,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,22,VoA Madagascar,,,,3022,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,86,VoA Madagascar,,,,3086,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,23,VoA Zambia,,,,3023,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,87,VoA Zambia,,,,3087,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,24,VoA Zimbabwe,,,,3024,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,88,VoA Zimbabwe,,,,3088,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,25,VoA Swahili,,,,3025,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,89,VoA Swahili,,,,3089 Swa,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,26,VoA Accra,,,,3026,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,90,VoA Accra,,,,3090,,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,27,VoA Ethiopia,,,,3027,,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,91,VoA Ethiopia,,,,3091,,,
4089 Ltp GLL16Global,DVB-S28PSK25002/3,,Channels TV,,MPEG-4/HD,308,6.6 309 Eng,,DX Bozóth240314,
4094 Ltp GLL16Global,DVB-S2QPSK15513/5,1,Wap TV,,1-1MPEG-4/SD,100,2.2 110 Eng,,N Stanislav230424,
4097 Ltp GLL16Global,DVB-S2QPSK33653/5,1,NTA International,,1-1MPEG-4/HD,481,2.2 482 Eng,,N Stanislav220827,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,,Zuku,,4-4941,,4.0,ConaxViaccessVerimatrix,Anonymous240324,
11804 Htp 945Sub Saharan Africa0,DVB-S2QPSK275003/4,,Zuku,,4-4945,,4.0,ConaxVerimatrix,Anonymous240301,
11823 Vtp 946Sub Saharan Africa0,DVB-S2QPSK275003/4,,Zuku,,4-4946,,4.0,ConaxVerimatrix,Anonymous240225,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,,Zuku,,4-4949,,4.0,ConaxVerimatrix,Anonymous240106,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,962,ITT FM,,,,1481 Eng,,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,964,Dodoma FM,,,,1501 Swa,,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,965,Salt FM,,,,2821 Eng,,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,966,Radio Simba,,,,2811 Lug,,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,968,Wasafi FM,,,,2791,,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,972,Nation FM (Kenya),,,,1821 Eng,,,
