Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3871 LWest hemi39.7-41.7,DVB-S21505/6,,RMS Radio,,65535-1,,6.5,,F Dibba191025,https://www.lyngsat.com/providers/ke/RMS-Radio.html
3871 LWest hemi39.7-41.7,DVB-S21505/6,1,Hot 96,,,,3604 Eng,,,
3871 LWest hemi39.7-41.7,DVB-S21505/6,1,Radio Citizen,,,,3605,,,
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,,Kenyan mux,,.-.,,9.4,,M Al-Taie211221,
3940 LWest hemi39.7-41.7,DVB-S28PSK20833/4,,Kenyan mux,,8192-4096,,7.9,,DX Bozóth240204,
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,1,NTV (Kenya),,MPEG-4/SD,544,800 Eng,,,
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,2,Citizen TV,,MPEG-4/SD,545,801 Eng,,,
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,3,Inooro TV,,MPEG-4/SD,546,802 Eng,,,
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,4,QTV (Kenya),,MPEG-4/SD,547,803 Swa,,,
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,5,Ramogi TV,,MPEG-4/SD,548,804,,,
3940 LWest hemi39.7-41.7,DVB-S28PSK20833/4,1,Nation FM (Kenya),,,,4116 Eng,,,
3940 LWest hemi39.7-41.7,DVB-S28PSK20833/4,2,NRG Radio,,,,4118 Eng,,,
4049 LMyanmar,DVB-S28PSK150003/4,,Myanmar mux,,,,7.9,,Aungpyaesone240102,
4061 LMyanmar,DVB-S28PSK54153/4,,Myanmar mux,,,,7.9,,NHMPlay221127,
11140 VMyanmar,DVB-S2QPSK300003/4,,Myanmar mux,,,,4.0,,Aungpyaesone240117,
4049 LMyanmar,DVB-S28PSK150003/4,51,MRTV,,MPEG-4/HD,100,200 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,51,MRTV,,MPEG-4/HD,100,200 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,52,MRTV News,,MPEG-4/HD,101,201 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,52,MRTV News,,MPEG-4/HD,101,201 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,53,MRTV Parliament,,MPEG-4/SD,102,202 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,53,MRTV Parliament,,MPEG-4/SD,102,202 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,54,MRTV NRC,,MPEG-4/HD,103,203,,,
11140 VMyanmar,DVB-S2QPSK300003/4,54,MRTV NRC,,MPEG-4/HD,103,203,,,
4049 LMyanmar,DVB-S28PSK150003/4,55,MRTV Farmers,,MPEG-4/SD,104,204 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,55,MRTV Farmers,,MPEG-4/SD,104,204 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,56,MRTV Sports,,MPEG-4/SD,105,205 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,56,MRTV Sports,,MPEG-4/HD,105,205 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,57,Myanmar International TV,,MPEG-4/SD,106,206 Eng,,,
11140 VMyanmar,DVB-S2QPSK300003/4,57,Myanmar International TV,,MPEG-4/HD,106,206 Eng,,,
4049 LMyanmar,DVB-S28PSK150003/4,58,Education Channel,,MPEG-4/SD,107,207 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,58,Education Channel,,MPEG-4/SD,107,207 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,59,M Entertainment,,MPEG-4/SD,108,208 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,59,M Entertainment,,MPEG-4/HD,108,208 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,60,MRTV 4,,MPEG-4/SD,109,209 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,60,MRTV 4,,MPEG-4/HD,109,209 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,61,Channel 7 (Myanmar),,MPEG-4/SD,110,210 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,61,Channel 7 (Myanmar),,MPEG-4/HD,110,210 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,62,5 Plus (Myanmar),,MPEG-4/SD,111,211 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,63,MN TV,,MPEG-4/SD,112,212 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,64,Channel 9 (Myanmar),,MPEG-4/SD,113,213 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,65,MWD,,MPEG-4/SD,114,214 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,65,MWD,,MPEG-4/SD,114,214 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,66,Channel K,,MPEG-4/SD,117,.17 Bur,,,
4061 LMyanmar,DVB-S28PSK54153/4,3,Channel K,,MPEG-4/SD,115,215 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,66,Channel K,,MPEG-4/HD,115,215 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,67,YTV,,MPEG-4/SD,118,218 Bur,,,
4061 LMyanmar,DVB-S28PSK54153/4,4,YTV,,MPEG-4/SD,118,218 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,68,Fortune TV,,MPEG-4/SD,119,219 Bur,,,
4061 LMyanmar,DVB-S28PSK54153/4,5,Fortune TV,,MPEG-4/SD,119,219 Bur,,,
11140 VMyanmar,DVB-S2QPSK300003/4,68,Fortune TV,,MPEG-4/HD,117,217 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,69,Myanmar Radio National,,,,431 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,70,Upper Tineyinthar Radio,,,,432 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,71,Lower Tineyinthar Radio,,,,231 Bur,,,
4049 LMyanmar,DVB-S28PSK150003/4,73,Myanmar Radio International,,,,531,,,
