Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
4009 Vtp 15North America0,DVB-S28PSK163653/4,,Managed Satellite Distribution,,,,7.9,Nagravision,Mike 4230227,
4020 Htp 16North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,NOS482221204,
4040 Vtp 17North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,Mike 4201223,
4060 Htp 18North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,NOS482221206,
4080 Vtp 19North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,NOS482221207,
4120 Vtp 21North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,Mike 4230227,
4140 Htp 22North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,NOS482221204,
4020 Htp 16North America0,DVB-S28PSK342805/6,50000,[test card],,MPEG-4/SD,7937,7938,,,
4080 Vtp 19North America0,DVB-S28PSK342805/6,50000,[test card],,MPEG-4/SD,7937,7938,,,
4100 Htp 20North America0,DVB-S28PSK300005/6,,,,,,9.4,PowerVu,Mike 4220612,
4100 Htp 20North America0,DVB-S28PSK300005/6,2,Military History US,,MPEG-4/SD,200,210 Eng,PowerVu,,
4100 Htp 20North America0,DVB-S28PSK300005/6,3,Lifetime Real Women,,MPEG-4/SD,300,310 Eng,PowerVu,,
4100 Htp 20North America0,DVB-S28PSK300005/6,10,Vice TV West,,MPEG-4/HD,1010,1001 Eng,PowerVu,,
4100 Htp 20North America0,DVB-S28PSK300005/6,11,Lifetime West,,MPEG-4/HD,1110,1101 Eng,PowerVu,,
4100 Htp 20North America0,DVB-S28PSK300005/6,12,A&E West,,MPEG-4/HD,1210,1201 Eng,PowerVu,,
4100 Htp 20North America0,DVB-S28PSK300005/6,14,History West,,MPEG-4/HD,1410,1401 Eng,PowerVu,,
4100 Htp 20North America0,DVB-S28PSK300005/6,15,FYI West,,MPEG-4/HD,1510,1501 Eng,PowerVu,,
4100 Htp 20North America0,DVB-S28PSK300005/6,16,Lifetime Movies West,,MPEG-4/HD,1610,1601 Eng,PowerVu,,
4100 Htp 20North America0,DVB-S28PSK300005/6,100,Crime + Investigation USA,,MPEG-4/HD,610,611 Eng,PowerVu,,
4100 Htp 20North America0,DVB-S28PSK300005/6,101,History en Español,,MPEG-4/HD,710,711 Spa,PowerVu,,
4180 Htp 24North America0,DVB-S28PSK300005/6,,SES,,,,9.4,BISSPowerVuViaccess,N Flores231020,https://www.lyngsat.com/providers/lu/SES.html
4180 Htp 24North America0,DVB-S28PSK300005/6,4,Fight Network,,MPEG-4/HD,2004,3004 Eng,PowerVu,,
4180 Htp 24North America0,DVB-S28PSK300005/6,10,BabyFirst TV,,MPEG-4/HD,2010,3010 Eng,Viaccess,,
4180 Htp 24North America0,DVB-S28PSK300005/6,13,Baby TV Latin America,,MPEG-4/SD,2013,3013 Spa,Viaccess,,
4180 Htp 24North America0,DVB-S28PSK300005/6,14,AXS TV,,MPEG-4/HD,2014,3014 Eng,BISS,,
4180 Htp 24North America0,DVB-S28PSK300005/6,15,HDNet Movies,,MPEG-4/HD,2015,3015 Eng,BISS,,
4180 Htp 24North America0,DVB-S28PSK300005/6,20,TVE Internacional América,,MPEG-4/HD,2025,3025 Spa,,,
4180 Htp 24North America0,DVB-S28PSK300005/6,21,TVE Internacional América,,MPEG-2/SD,2026,3026 Spa,,,
4180 Htp 24North America0,DVB-S28PSK300005/6,22,Canal 24 Horas,,MPEG-2/SD,2020,3020 Spa,,,
4180 Htp 24North America0,DVB-S28PSK300005/6,23,Star HD,,MPEG-4/HD,2024,3024 Spa,,,
4180 Htp 24North America0,DVB-S28PSK300005/6,24,Clan,,MPEG-4/HD,2021,3021 Spa,,,
4180 Htp 24North America0,DVB-S28PSK300005/6,201,RNE Radio Nacional,,,,35 Spa,,,
4180 Htp 24North America0,DVB-S28PSK300005/6,204,Radio Exterior,,,,47 Spa,,,
