Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3808 H,DVB-S88003/4,2,Dragon TV (China),,MPEG-2/SD,6480,6483 Chi,,,
3808 H,DVB-S88003/4,1,Shanghai CBN Radio,,,,6501 Chi,,,
3808 H,DVB-S88003/4,2,Radio Shanghai,,,,6485 Chi,,,
3808 H,DVB-S88003/4,2,East City FM 89.9,,,,6486 Chi,,,
3815 V,DVB-S44203/4,9,Heilongjiang TV,,9-9MPEG-2/SD,1110,5.51211 Chi,,DL Rose TVT Kameda140120,
3825 V,DVB-S67803/4,1,Zhejiang Satellite TV,,1-1MPEG-2/SD,32,5.5  33 Chi,,M Cheung170122,
3834 V,DVB-S54003/4,1,Shandong TV,,1-3MPEG-2/SD,32,5.5  33 Chi,,Albert I161016,
3834 V,DVB-S54003/4,11,Shandong People Channel,,,,257 Chi,,,
3834 V,DVB-S54003/4,12,Shandong Economy Channel,,,,258 Chi,,,
3834 V,DVB-S54003/4,13,Shandong Life Channel,,,,259 Chi,,,
3834 V,DVB-S54003/4,14,Shandong Literature Channel,,,,260 Chi,,,
3834 V,DVB-S54003/4,15,Shandong Traffic Channel,,,,261 Chi,,,
3834 V,DVB-S54003/4,16,Shandong City FM,,,,262 Chi,,,
3840 H,DVB-S275003/4,,CCTV,,2184-3,,5.5,,HaroldViu190801,https://www.lyngsat.com/providers/cn/CCTV.html
3840 H,DVB-S275003/4,,CCTV,,2184-3,,5.5,,HaroldViu190801,https://www.lyngsat.com/providers/cn/CCTV.html
3840 H,DVB-S275003/4,,CCTV,,2184-3,,5.5,,HaroldViu190801,https://www.lyngsat.com/providers/cn/CCTV.html
3840 H,DVB-S275003/4,,CCTV,,2184-3,,5.5,,HaroldViu190801,https://www.lyngsat.com/providers/cn/CCTV.html
3880 H,DVB-S275003/4,,CCTV,,2184-5,,5.5,Videoguard,N Kawano120801,https://www.lyngsat.com/providers/cn/CCTV.html
3880 H,DVB-S275003/4,,CCTV,,2184-5,,5.5,Videoguard,N Kawano120801,https://www.lyngsat.com/providers/cn/CCTV.html
3880 H,DVB-S275003/4,,CCTV,,2184-5,,5.5,Videoguard,N Kawano120801,https://www.lyngsat.com/providers/cn/CCTV.html
3880 H,DVB-S275003/4,,CCTV,,2184-5,,5.5,Videoguard,N Kawano120801,https://www.lyngsat.com/providers/cn/CCTV.html
3920 H,DVB-S275003/4,,CCTV,,,,5.5,Videoguard,T KamedaC Sutton211022,https://www.lyngsat.com/providers/cn/CCTV.html
3920 H,DVB-S275003/4,,CCTV,,,,5.5,Videoguard,T KamedaC Sutton211022,https://www.lyngsat.com/providers/cn/CCTV.html
3920 H,DVB-S275003/4,,CCTV,,,,5.5,Videoguard,T KamedaC Sutton211022,https://www.lyngsat.com/providers/cn/CCTV.html
3920 H,DVB-S275003/4,,CCTV,,,,5.5,Videoguard,T KamedaC Sutton211022,https://www.lyngsat.com/providers/cn/CCTV.html
4116 H,DVB-S213743/4,,CCTV,,2184-4,,5.5,,N Kawano110205,https://www.lyngsat.com/providers/cn/CCTV.html
4116 H,DVB-S213743/4,,CCTV,,2184-4,,5.5,,N Kawano110205,https://www.lyngsat.com/providers/cn/CCTV.html
4116 H,DVB-S213743/4,,CCTV,,2184-4,,5.5,,N Kawano110205,https://www.lyngsat.com/providers/cn/CCTV.html
4116 H,DVB-S213743/4,,CCTV,,2184-4,,5.5,,N Kawano110205,https://www.lyngsat.com/providers/cn/CCTV.html
3840 H,DVB-S275003/4,301,CCTV 1,,MPEG-2/SD,512,650 Chi,Videoguard,,
3840 H,DVB-S275003/4,302,CCTV 2,,MPEG-2/SD,513,660 Chi,,,
3840 H,DVB-S275003/4,303,CCTV 17,,MPEG-2/SD,514,670 Chi,,,
3840 H,DVB-S275003/4,304,CCTV 10,,MPEG-2/SD,515,680 Chi,,,
3840 H,DVB-S275003/4,305,CCTV 11,,MPEG-2/SD,516,690 Chi,,,
3840 H,DVB-S275003/4,306,CCTV 12,,MPEG-2/SD,517,700 Chi,,,
3840 H,DVB-S275003/4,307,CCTV 15,,MPEG-2/SD,518,710 Chi,,,
3846 V,DVB-S59503/4,1,Shanxi TV,,0-1MPEG-2/SD,160,5.5  80 Chi,,Anonymous090122,
3846 V,DVB-S59503/4,1,Shanxi News Radio,,,,81 Chi,,,
3854 V,DVB-S44203/4,1,Henan TV,,0-1MPEG-2/SD,160,5.5  80,,T Kameda130429,
3854 V,DVB-S44203/4,2,Henan Economy Radio,,,,81 Chi,,,
3854 V,DVB-S44203/4,3,Henan Culture Radio,,,,82 Chi,,,
3854 V,DVB-S44203/4,6,Henan Information Radio,,,,84 Chi,,,
3854 V,DVB-S44203/4,7,Henan Agriculture Radio,,,,85 Chi,,,
3854 V,DVB-S44203/4,7,Henan People's Radio,,,,85 Chi,,,
3861 V,DVB-S48003/4,1,Ningxia Satellite TV,,1-101MPEG-2/SD,160,5.5  80 Chi,,Harold180413,
3861 V,DVB-S48003/4,2,Ningxia Music Radio,,,,108 Chi,,,
3861 V,DVB-S48003/4,3,Ningxia News Radio,,,,88 Chi,,,
3861 V,DVB-S48003/4,4,Ningxia City Radio,,,,98 Chi,,,
3861 V,DVB-S48003/4,5,Ningxia Economy Radio,,,,102 Chi,,,
3861 V,DVB-S48003/4,6,Ningxia Traffic Radio,,,,37 Chi,,,
3871 V,DVB-S90803/4,,Shaanxi mux,,0-0,,5.5,,Harold180413,
3871 V,DVB-S90803/4,1,Shaanxi Satellite TV,,MPEG-2/SD,160,80 Chi,,,
4044 V,DVB-S28PSK75003/4,21,Shaanxi Satellite TV,,?-?AVS+/HD,211,7.9 212 Chi,Tongfang,Harold240120,
3871 V,DVB-S90803/4,2,CNNL TV,,MPEG-2/SD,170,90 Chi,,,
3871 V,DVB-S90803/4,3,Shaanxi Traffic Radio,,,,210 Chi,,,
3871 V,DVB-S90803/4,4,Shaanxi City FM,,,,230 Chi,,,
3871 V,DVB-S90803/4,5,Shaanxi News Radio,,,,280 Chi,,,
3871 V,DVB-S90803/4,6,Shaanxi Economic Radio,,,,260 Chi,,,
3871 V,DVB-S90803/4,7,Shaanxi Young Radio,,,,270 Chi,,,
3871 V,DVB-S90803/4,8,Shaanxi Agriculture Radio,,,,220 Chi,,,
3871 V,DVB-S90803/4,9,Shaanxi Opera Radio,,,,250 Chi,,,
3871 V,DVB-S90803/4,10,Shaanxi Music Radio,,,,240 Chi,,,
3880 H,DVB-S275003/4,501,CCTV 3,,MPEG-2/SD,512,650 Chi,Videoguard,,
3880 H,DVB-S275003/4,502,CCTV 5,,MPEG-2/SD,513,660 Chi,Videoguard,,
3880 H,DVB-S275003/4,504,CCTV 8,,MPEG-2/SD,515,680 Chi,Videoguard,,
3880 H,DVB-S275003/4,505,CCTV 14,,MPEG-2/SD,516,690 Chi,,,
3880 H,DVB-S275003/4,506,CCTV 13,,MPEG-2/SD,517,700 Chi,,,
3880 H,DVB-S275003/4,507,CCTV 9,,MPEG-2/SD,518,710 Chi,Videoguard,,
3885 V,DVB-S43403/4,1,Shandong Education TV,,1-1MPEG-2/SD,32,5.5  33 Chi,,J Wu070729,
3892 V,DVB-S44203/4,1,Jiangxi TV,,1-1MPEG-2/SD,160,5.5  80 Chi,,T Kameda121013,
3892 V,DVB-S44203/4,2,Jiangxi People's Radio,,,,81 Chi,,,
3892 V,DVB-S44203/4,2,Jiangxi People's Radio,,,,83 Chi,,,
3892 V,DVB-S44203/4,2,Jiangxi Economic Radio,,,,81 Chi,,,
3892 V,DVB-S44203/4,3,Jiangxi Music Radio,,,,82 Chi,,,
3892 V,DVB-S44203/4,4,Jiangxi News Radio,,,,83 Chi,,,
3903 V,DVB-S93003/4,,Sichuan TV,,1-1,,5.5,,T Kameda200415,https://www.lyngsat.com/providers/cn/Sichuan-TV.html
3903 V,DVB-S93003/4,1,Sichuan TV 1,,MPEG-2/SD,308,256 Chi,,,
3903 V,DVB-S93003/4,2,Sichuan Kangba Tibetan TV,,MPEG-2/SD,6558,6559 Tib,,,
3903 V,DVB-S93003/4,3,Sichuan Literature & Art Radio,,,,2046 Chi,,,
3903 V,DVB-S93003/4,4,Sichuan People's Economic Radio,,,,2047 Chi,,,
3903 V,DVB-S93003/4,5,Sichuan People's Travel and Life Radio,,,,2049 Chi,,,
3903 V,DVB-S93003/4,6,Sichuan People's Traffic Radio,,,,2050 Chi,,,
3903 V,DVB-S93003/4,7,Sichuan People's Station Minjiang Music Radio,,,,2051 Chi,,,
3903 V,DVB-S93003/4,8,Sichuan People's City Radio,,,,2052 Chi,,,
3903 V,DVB-S93003/4,9,Sichuan Entertainment Radio,,,,2056 Chi,,,
3903 V,DVB-S93003/4,10,Sichuan People's National Radio,,,,2059 Chi,,,
3903 V,DVB-S93003/4,11,Sichuan City Voice,,,,2058 Chi,,,
3913 V,DVB-S64003/4,1,Gansu TV,,1-2MPEG-2/SD,160,5.5  80 Chi,,I Perera110929,
3913 V,DVB-S64003/4,2,Gansu People's Radio,,,,84 Chi,,,
3913 V,DVB-S64003/4,3,Gansu Economic Radio,,,,88 Chi,,,
3913 V,DVB-S64003/4,4,Gansu Rural Radio,,,,96 Chi,,,
3920 H,DVB-S275003/4,861,CCTV 16,,AVS+/HD,512,650 Chi,Videoguard,,
3920 H,DVB-S275003/4,862,CCTV 7,,AVS+/HD,513,660 Chi,Videoguard,,
3920 H,DVB-S275003/4,863,CCTV 7,,MPEG-2/SD,514,670 Chi,,,
3929 V,DVB-S88403/4,1,Anhui TV,,65535-1MPEG-2/SD,255,5.5 256,,Anonymous090112,
3929 V,DVB-S88403/4,1,Anhui Economic Radio,,,,258 Chi,,,
3929 V,DVB-S88403/4,1,Anhui People's Radio,,,,262 Chi,,,
3929 V,DVB-S88403/4,2,Anhui Music Radio,,,,263 Chi,,,
3940 V,DVB-S59483/4,1,Tianjin TV,,1-1MPEG-2/SD,32,5.5  44 Chi,,Albert I161016,
3940 V,DVB-S59483/4,4,Tianjin Music Radio,,,,52 Chi,,,
3950 H,DVB-S114065/6,400,Yunnan TV 1,,MPEG-2/SD,35,33 Chi,,,
3951 V,DVB-S95203/4,,Beijing mux,,65535-1,,5.5,,Anonymous120827,
3951 V,DVB-S95203/4,1,Beijing TV,,MPEG-2/SD,308,256 Chi,,,
3951 V,DVB-S95203/4,2,Beijing TV Kaku,,MPEG-2/SD,318,266 Chi,,,
3951 V,DVB-S95203/4,1,Beijing News Radio,,,,257 Chi,,,
3951 V,DVB-S95203/4,1,Beijing Public Service Radio,,,,257 Chi,,,
3971 H,DVB-S100003/4,,JSBC,,0-0,,5.5,,M Nyugaku 3100905,https://www.lyngsat.com/providers/cn/JSBC.html
3971 H,DVB-S100003/4,1,Jiangsu TV,,MPEG-2/SD,308,256 Chi,,,
3971 H,DVB-S100003/4,12,You Man Cartoon Channel,,MPEG-2/SD,408,356 Chi,,,
4000 H,DVB-S275003/4,,CETV,,1-1,,5.5,Tongfang,Albert I221231,https://www.lyngsat.com/providers/cn/CETV.html
4000 H,DVB-S275003/4,1,CETV 1,,MPEG-2/SD,41,42 Chi,,,
4000 H,DVB-S275003/4,414,CETV 1,,AVS+/HD,4140,4141 Chi,Tongfang,,
4000 H,DVB-S275003/4,204,CETV 4,,AVS+/HD,4160,4161 Chi,Tongfang,,
4020 V,DVB-S28PSK288003/4,3394,CETV Early Education,,AVS+/HD,519,720 Chi,Videoguard,,
4020 V,DVB-S28PSK288003/4,50657,Tianyuan Go,,AVS+/HD,521,740 Chi,Tongfang,,
4030 H,DVB-S109203/4,1,Fujian South East TV,,MPEG-2/SD,160,80 Chi,,,
4067 H,DVB-S99883/4,415,Fujian South East TV,,?-?AVS+/HD,4150,5.54151 Chi,MediaguardNagravision,Albert I190717,
4030 H,DVB-S109203/4,409,Xiamen Star TV China,,MPEG-2/SD,4090,4091 Chi,MediaguardNagravision,,
4030 H,DVB-S109203/4,21,Fujian News Radio,,,,129 Chi,,,
4030 H,DVB-S109203/4,22,Fujian South East Radio,,,,130 Chi,,,
4030 H,DVB-S109203/4,1001,Xiamen News Radio,,,,256 Chi,,,
4030 H,DVB-S109203/4,1002,Xiamen Economy & Traffic Radio,,,,37 Chi,,,
4030 H,DVB-S109203/4,1003,Xiamen Music Radio,,,,258 Chi,,,
4030 H,DVB-S109203/4,1004,Xiamen Min-nan-hua Broadcast,,,,259 Chi,,,
4030 H,DVB-S109203/4,1006,Xiamen Travel Radio,,,,261 Chi,,,
4053 V,DVB-S60003/4,1,Hebei TV,,100-1MPEG-2/SD,160,5.5  80 Chi,,C Sutton231214,
4053 V,DVB-S60003/4,2,Hebei People's Radio,,,,84 Chi,,,
4053 V,DVB-S60003/4,3,Hebei Music Radio,,,,88 Chi,,,
4053 V,DVB-S60003/4,4,Hebei Economic Radio,,,,96 Chi,,,
4053 V,DVB-S60003/4,5,Hebei Life Radio,,,,97 Chi,,,
4053 V,DVB-S60003/4,6,Hebei City Radio,,,,98 Chi,,,
4092 H,DVB-S99903/4,100,Liaoning TV,,1-32AVS+/HD,101,5.5 102 Chi,Irdeto,Harold190921,
4100 V,DVB-S275003/4,,CHC,,?-7,,5.5,Tongfang,T KamedaAlbert I200903,
4116 H,DVB-S213743/4,401,CCTV 4 Asia,,MPEG-2/SD,1160,1120 Chi,,,
4116 H,DVB-S213743/4,403,CGTN Français,,MPEG-2/SD,1360,1320 Fre,,,
4116 H,DVB-S213743/4,404,CGTN Español,,MPEG-2/SD,1460,1420 Spa,,,
4116 H,DVB-S213743/4,405,CGTN Russkij,,MPEG-2/SD,1560,1520 Rus,,,
4116 H,DVB-S213743/4,406,CGTN Arabic,,MPEG-2/SD,1660,.620 Ara,,,
4135 H,DVB-S43403/4,300,Shenzhen TV,,?-?MPEG-2/SD,300,5.5 399 Chi,,Albert I170303,
4140 V,DVB-S275003/4,,CDM,,2184-26,,5.5,IrdetoJetCASTongfangVideoguard,Harold240120,
4147 H,DVB-S61503/4,1,Hubei Satellite TV,,1-1MPEG-2/SD,33,5.5  32 Chi,,T Kameda070818,
4147 H,DVB-S61503/4,2,Hubei People's Radio,,,,51 Chi,,,
4158 H,DVB-S86803/4,,Qinghai mux,,3-1281,,5.5,,T Kameda130927,
4158 H,DVB-S86803/4,1020,Ando TV,,MPEG-2/SD,4129,4130 Chi,,,
4158 H,DVB-S86803/4,1,Qinghai People's News Radio,,,,80 Chi,,,
4158 H,DVB-S86803/4,1,Qinghai People's Satellite Radio,,,,80 Chi,,,
4158 H,DVB-S86803/4,2,Qinghai People's Economic Radio 1,,,,81 Chi,,,
4158 H,DVB-S86803/4,2,Qinghai People's Economic Radio 2,,,,81 Chi,,,
4158 H,DVB-S86803/4,3,Qinghai Traffic and Music Radio,,,,82 Chi,,,
4171 H,DVB-S92003/4,,Nei Monggol TV,,20840-4660,,5.5,,Albert I240127,https://www.lyngsat.com/providers/cn/Nei-Monggol-TV.html
4171 H,DVB-S92003/4,2,Nei Monggol TV,,MPEG-2/SD,255,256 Mon,,,https://www.lyngsat.com/providers/cn/Nei-Monggol-TV.html
4171 H,DVB-S92003/4,1,Nei Monggol Chinese TV,,MPEG-2/SD,511,512 Chi,,,
4171 H,DVB-S92003/4,3,Nei Monggol Chinese Radio,,,,514 Chi,,,
4171 H,DVB-S92003/4,4,Nei Monggol Mongolian Radio,,,,513 Mon,,,
4171 H,DVB-S92003/4,5,Nei Monggol Overseas Radio,,,,258,,,
4171 H,DVB-S92003/4,6,Nei Monggol Traffic Radio,,,,259,,,
4171 H,DVB-S92003/4,7,Nei Monggol General News Radio,,,,522,,,
4171 H,DVB-S92003/4,8,Nei Monggol Grassland Radio,,,,523,,,
4171 H,DVB-S92003/4,9,Nei Monggol Story Radio,,,,516,,,
4171 H,DVB-S92003/4,10,Nei Monggol Music Radio,,,,515,,,
4171 H,DVB-S92003/4,11,Nei Monggol Economy Radio,,,,529,,,
4171 H,DVB-S92003/4,12,Hulunbuir Mongolian Radio,,,,517 Mon,,,
4171 H,DVB-S92003/4,13,Hulunbuir Chinese Radio,,,,520 Chi,,,
4171 H,DVB-S92003/4,14,Alxa Mongolian Radio,,,,519 Mon,,,
4171 H,DVB-S92003/4,15,Alxa Chinese Radio,,,,528 Chi,,,
4171 H,DVB-S92003/4,16,Xilingol Mongolian Radio,,,,518 Mon,,,
4171 H,DVB-S92003/4,17,Xilingol Chinese Radio,,,,521 Chi,,,
4175 V,DVB-S180001/2,,China National Radio,,32802-101,,2.7,,Albert I240318,https://www.lyngsat.com/providers/--/China-National-Radio.html
4175 V,DVB-S180001/2,101,CNR 1 Voice of China,,,,80 Chi,,,
4175 V,DVB-S180001/2,102,CNR 2 Voice of Finance,,,,84 Chi,,,
4175 V,DVB-S180001/2,103,CNR 3 Music Radio,,,,88 Chi,,,
4175 V,DVB-S180001/2,104,CNR 4 Golden Radio,,,,92 Chi,,,
4175 V,DVB-S180001/2,105,CNR 5 Taiwan service 1,,,,96 Chi,,,
4175 V,DVB-S180001/2,106,CNR 6 Taiwan service 2,,,,100 Chi,,,
4175 V,DVB-S180001/2,107,CNR 7 Radio The Greater Bay,,,,104 Chi,,,
4175 V,DVB-S180001/2,108,CNR 8 Minorities service,,,,108,,,
4175 V,DVB-S180001/2,109,CNR 9 FM 106.6,,,,112 Chi,,,
4175 V,DVB-S180001/2,110,CNR 10 Senior Citizen Radio,,,,116 Chi,,,
4175 V,DVB-S180001/2,111,CNR 11 Tibetan Radio,,,,120 Tib,,,
4175 V,DVB-S180001/2,112,CNR 12 Reading Radio,,,,124 Chi,,,
4175 V,DVB-S180001/2,113,CNR 13 Uyghur Radio,,,,128,,,
4175 V,DVB-S180001/2,114,CNR 14 Hong Kong Radio,,,,132 Yue,,,
4175 V,DVB-S180001/2,115,CNR 15 Traffic Radio,,,,136 Chi,,,
4175 V,DVB-S180001/2,116,CNR 16 Countryside Radio,,,,140 Chi,,,
4175 V,DVB-S180001/2,117,CNR 17 Kazakh Radio,,,,144 Kaz,,,
4175 V,DVB-S180001/2,121,China Radio International,,,,160,,,
4175 V,DVB-S180001/2,122,China Radio International,,,,164,,,
4175 V,DVB-S180001/2,123,China Radio International,,,,168,,,
4175 V,DVB-S180001/2,124,China Radio International,,,,172,,,
4175 V,DVB-S180001/2,125,China Radio International,,,,176,,,
4175 V,DVB-S180001/2,126,China Radio International,,,,180,,,
4175 V,DVB-S180001/2,127,China Radio International,,,,184,,,
4175 V,DVB-S180001/2,128,China Radio International,,,,188,,,
4175 V,DVB-S180001/2,129,China Radio International,,,,192,,,
4175 V,DVB-S180001/2,130,China Radio International,,,,196,,,
4175 V,DVB-S180001/2,131,China Radio International,,,,200,,,
4175 V,DVB-S180001/2,132,CGTN Radio,,,,204,,,
4175 V,DVB-S180001/2,132,CRI Ez FM,,,,204,,,
4175 V,DVB-S180001/2,141,CRI Ez FM,,,,240 Eng,,,
4175 V,DVB-S180001/2,142,CRI Hit FM 88.7,,,,244 Eng,,,
4175 V,DVB-S180001/2,145,CRI Hit FM 88.7,,,,256 Eng,,,
4175 V,DVB-S180001/2,143,China Plus Radio,,,,248,,,
4175 V,DVB-S180001/2,146,Voice of the South China Sea,,,,260 Chi,,,
