Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
10713 Htp 1East MENA,DVB-S231245/6,,(feeds),,,,,,Stanley_cassidy200806,
10718 Htp 1East MENA,DVB-S231245/6,,(feeds),,,,,,Stanley_cassidy200806,
10725 Htp 1East MENA,DVB-S260005/6,,(feeds),,,,,,Stanley_cassidy200806,
10735 Htp 1East MENA,DVB-S260005/6,,(feeds),,,,,,Stanley_cassidy200806,
10742 Htp 1East MENA,DVB-S28PSK31245/6,,(feeds),,,,,,DX Bozóth221127,
10770 Htp 1East MENA,DVB-S28PSK16502/3,,(feeds),,,,,,DX Bozóth120503,
10805 Htp 3East MENA,DVB-S28PSK30005/6,,(feeds),,,,,,N Stanislav221126,
10808 Htp 3East MENA,DVB-S28PSK30005/6,,(feeds),,,,,,N Stanislav221126,
10813 Htp 3East MENA,DVB-S28PSK30005/6,,(feeds),,,,,,DX Bozóth210821,
10816 Htp 3East MENA,DVB-S28PSK30005/6,,(feeds),,,,,,N Stanislav221126,
10819 Htp 3East MENA,DVB-S28PSK30005/6,,(feeds),,,,,,N Stanislav221126,
10882 Htp 5East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,N Stanislav231217,
10886 Htp 5East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,N Stanislav231217,
10894 Htp 5East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,N Stanislav231217,
10898 Htp 5East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,N Stanislav231217,
10902 Htp 5East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,N Stanislav231217,
10906 Htp 5East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,N Stanislav231217,
10938 Htp 7East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,N Stanislav230826,
10942 Htp 7East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,DX Bozóth210506,
12510 Vtp 10MENA,DVB-S28PSK22208/9,,(feeds),,,,,,DX Bozóth230215,
12513 Vtp 10MENA,DVB-S28PSK23805/6,,(feeds),,,,,,DX Bozóth220403,
12522 Vtp 10MENA,DVB-S28PSK34005/6,,(feeds),,,,,,DX Bozóth230215,
12525 Vtp 10MENA,DVB-S28PSK16005/6,,(feeds),,,,,,DX Bozóth230215,
12536 Vtp 10MENA,DVB-S70007/8,,(feeds),,,,,,DX Bozóth231203,
12549 Vtp 10MENA,DVB-S28PSK44403/4,,(feeds),,,,,,DX Bozóth221129,
12555 Vtp 10MENA,DVB-S28PSK30003/4,,(feeds),,,,,,DX Bozóth221129,
12576 Htp 9West Africa,DVB-S28PSK24003/4,,(feeds),,,,,,N Stanislav221210,
12589 Htp 11East MENA,DVB-S28PSK44443/4,,(feeds),,,,,,N Stanislav221210,
12596 Vtp 12MENA,DVB-S18007/8,,(feeds),,,,,,Roli141028,
12603 Vtp 12MENA,DVB-S33003/4,,(feeds),,,,,,DX Bozóth121124,
12605 Htp 11East MENA,DVB-S28PSK50002/3,,(feeds),,,,,,N Stanislav220529,
12606 Vtp 12MENA,DVB-S222003/4,,(feeds),,,,,,Stanley_cassidy200813,
12609 Vtp 12MENA,DVB-S222003/4,,(feeds),,,,,,Stanley_cassidy200813,
12611 Htp 11East MENA,DVB-S30003/4,,(feeds),,,,,,DX Bozóth120121,
12613 Vtp 12MENA,DVB-S28PSK16603/4,,(feeds),,,,,,DX Bozóth200315,
12614 Htp 11East MENA,DVB-S22003/4,,(feeds),,,,,,DX Bozóth120202,
12616 Vtp 12MENA,DVB-S28PSK18007/8,,(feeds),,,,,,DX Bozóth200125,
12619 Vtp 12MENA,DVB-S28PSK30005/6,,(feeds),,,,,,DX Bozóth180316,
12624 Htp 11East MENA,DVB-S2QPSK44403/4,,(feeds),,,,,,N Stanislav231227,
12625 Vtp 12MENA,DVB-S2QPSK43403/4,,(feeds),,,,,,DX Bozóth210118,
12643 Vtp 12MENA,DVB-S2QPSK16605/6,,(feeds),,,,,,DX Bozóth191113,
12645 Vtp 12MENA,DVB-S2QPSK16605/6,,(feeds),,,,,,DX Bozóth191113,
12647 Htp 11East MENA,DVB-S29603/4,,(feeds),,,,,,DX Bozóth111121,
12650 Vtp 12MENA,DVB-S2QPSK44443/4,,(feeds),,,,,,Roli191115,
12651 Htp 11East MENA,DVB-S38853/4,,(feeds),,,,,,Jawana101105,
12655 Htp 11East MENA,DVB-S24103/4,,(feeds),,,,,,DX Bozóth121203,
12667 Htp 13East MENA,DVB-S41123/4,,(feeds),,,,,,DX Bozóth110107,
12671 Vtp 14MENA,DVB-S26003/4,,(feeds),,,,,,DX Bozóth110823,
12675 Vtp 14MENA,DVB-S43003/4,,(feeds),,,,,,DX Bozóth120223,
12679 Vtp 14MENA,DVB-S30003/4,,(feeds),,,,,,DX Bozóth111219,
12685 Vtp 14MENA,DVB-S43003/4,,(feeds),,,,,,DX Bozóth120122,
12689 Htp 13East MENA,DVB-S28PSK52005/6,,(feeds),,,,,,N Stanislav221126,
12697 Vtp 14MENA,DVB-S43003/4,,(feeds),,,,,,DX Bozóth120528,
12704 Vtp 16MENA,DVB-S28PSK16405/6,,(feeds),,,,,,DX Bozóth211031,
12707 Htp 15East MENA,DVB-S28PSK33305/6,,(feeds),,,,,,N Stanislav221126,
12707 Vtp 16MENA,DVB-S28PSK44403/4,,(feeds),,,,,,DX Bozóth221229,
12710 Vtp 16MENA,DVB-S2QPSK16505/6,,(feeds),,,,,,DX Bozóth221230,
12712 Htp 15East MENA,DVB-S28PSK37505/6,,(feeds),,,,,,N Stanislav220508,
12720 Htp 15East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,N Stanislav231227,
12721 Vtp 16MENA,DVB-S25903/4,,(feeds),,,,,,Roli230610,
12730 Vtp 16MENA,DVB-S25903/4,,(feeds),,,,,,Roli230210,
12733 Htp 15East MENA,DVB-S28PSK25005/6,,(feeds),,,,,,N Stanislav220415,
12737 Htp 15East MENA,DVB-S28PSK50003/4,,(feeds),,,,,,N Stanislav221126,
12739 Vtp 16MENA,DVB-S28PSK44403/4,,(feeds),,,,,,DX Bozóth231220,
10794 Htp 3East MENA,DVB-S28PSK48005/6,1,Quran TV (Saudi Arabia),,65535-1MPEG-4/HD,33,9.4  34 Ara,,DX Bozóth210506,
10924 Htp 7East MENA,DVB-S170003/4,5601,Quran TV (Saudi Arabia),,MPEG-2/SD,2308,2309 Ara,,,
10800 Htp 3East MENA,DVB-S28PSK40005/6,1,Sunna TV (Saudi Arabia),,65535-1MPEG-4/HD,101,9.4 256 Ara,,HamoudKa191110,
10924 Htp 7East MENA,DVB-S170003/4,5602,Sunna TV (Saudi Arabia),,MPEG-2/SD,2310,2311 Ara,,,
12693 Htp 13East MENA,DVB-S28PSK20008/9,1,Sunna TV (Saudi Arabia),,?-?MPEG-4/HD,33,10.7  34 Ara,,HamoudKa191109,
10824 Htp 3East MENA,DVB-S44403/4,1,IEN Doros TV,,65535-1MPEG-4/HD,4121,5.54201 Ara,,DX Bozóth200104,
10830 Htp 3East MENA,DVB-S26003/4,1,RTD 4,,65535-65535MPEG-2/SD,528,5.5 784 Fre,,DX Bozóth200427,
10830 Htp 3East MENA,DVB-S26003/4,2,Radio Djibouti 1,,,,785 Fre,,,
10830 Htp 3East MENA,DVB-S26003/4,3,Radio Djibouti 2,,,,786 Fre,,,
10830 Htp 3East MENA,DVB-S26003/4,4,Radio Djibouti 3,,,,787 Fre,,,
10924 Htp 7East MENA,DVB-S170003/4,,Saudi Broadcasting Authority,,12289-1,,5.5,,DX Bozóth231103,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html
10924 Htp 7East MENA,DVB-S170003/4,,Saudi Broadcasting Authority,,12289-1,,5.5,,DX Bozóth231103,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html
12700 Htp 13East MENA,DVB-S20001/2,,Saudi Broadcasting Authority,,,,2.7,,N Stanislav231125,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html
12700 Htp 13East MENA,DVB-S20001/2,,Saudi Broadcasting Authority,,,,2.7,,N Stanislav231125,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html
10924 Htp 7East MENA,DVB-S170003/4,2601,Saudi TV,,MPEG-2/SD,512,612 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,2602,KSA Sports 2,,MPEG-2/SD,513,712 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,2603,KSA Sports 1,,MPEG-2/SD,514,812 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,2604,Ekhbariya TV,,MPEG-2/SD,515,912 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,2605,Thikrayat TV,,MPEG-2/SD,516,914 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,5603,SBC,,MPEG-2/SD,2312,2313 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,5604,KSA Sports 3,,MPEG-2/SD,2314,2315 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,5605,Saudia Alaan TV,,MPEG-2/SD,2316,2317 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,2620,Quran Radio (Saudi Arabia),,,,613 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,2621,Riyadh Radio,,,,713 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,2622,Jeddah Radio,,,,813 Ara,,,
12700 Htp 13East MENA,DVB-S20001/2,1,Jeddah Radio,,,,256 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,2625,Neda Radio,,,,413 Ara,,,
12700 Htp 13East MENA,DVB-S20001/2,1,Neda Radio,,,,256 Ara,,,
10924 Htp 7East MENA,DVB-S170003/4,2626,Saudia Radio,,,,416,,,
12700 Htp 13East MENA,DVB-S20001/2,2,Saudia Radio,,,,257,,,
12507 Vtp 10MENA49,DVB-S2QPSK25003/4,1,Sudan TV,,?-?MPEG-4/SD,33,4.0  34 Ara,,N Stanislav230610,
12527 Vtp 10MENA49,DVB-S28PSK28003/4,1,LBC International,,?-?MPEG-4/HD,122,7.9 222 Ara,,N Stanislav230815,
12545 Vtp 10MENA49,DVB-S28PSK13005/6,501,LBC International,,?-?MPEG-4/SD,802,9.4 902 Ara,,DX Bozóth220423,
12533 Htp 9West Africa,DVB-S29607/8,1,2M National,,?-?MPEG-2/SD,333,7.2 800 Ara,,DX Bozóth230903,
12533 Htp 9West Africa,DVB-S29607/8,2,Radio 2M,,,,801,,,
12541 Vtp 10MENA49,DVB-S28PSK16605/6,100,Télé Liban,,?-?MPEG-2/SD,100,9.43019 Ara,,DX Bozóth230929,
12543 Vtp 10MENA49,DVB-S28PSK16005/6,1,Diwan TV,,?-?MPEG-4/HD,101,9.4 256 Ara,,DX Bozóth240217,
12672 Htp 13East MENA,DVB-S28PSK58205/6,,ORTAS,,,,9.4,,N Stanislav220417,https://www.lyngsat.com/providers/sy/ORTAS.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,1,Syria Drama,,MPEG-2/SD,33,34 Ara,,,
12672 Htp 13East MENA,DVB-S28PSK58205/6,2,Souryana TV,,MPEG-2/SD,256,110 Ara,,,
12672 Htp 13East MENA,DVB-S28PSK58205/6,3,Nour El-Sham,,MPEG-2/SD,308,44 Ara,,,
12672 Htp 13East MENA,DVB-S28PSK58205/6,4,Syrian Satellite Channel,,MPEG-2/SD,770,771 Ara,,,
12672 Htp 13East MENA,DVB-S28PSK58205/6,5,Syrian Educational TV,,MPEG-2/SD,240,242 Ara,,,
12672 Htp 13East MENA,DVB-S28PSK58205/6,1,Radio Damascus,,,,35,,,
12726 Vtp 16MENA49,DVB-S20003/4,1,ERI TV 2,,?-?MPEG-2/SD,308,5.5 256 Ara,,DX Bozóth221129,
12734 Vtp 16MENA49,DVB-S28PSK16663/4,27,NBN,,?-?MPEG-4/HD,127,7.9 227 Ara,,N Stanislav230610,
