Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11175 VArgentina,DVB-S42003/4,,(feeds),,,,,,J Rector 2150807,
11179 VArgentina,DVB-S31003/4,,(feeds),,,,,,J Rector 2150807,
11540 HArgentina,DVB-S33303/4,,(feeds),,,,,,J Rector 2150807,
11544 HArgentina,DVB-S6660,,(feeds),,,,,,J Rector 2150807,
11552 HArgentina,DVB-S25913/4,,(feeds),,,,,,J Rector 2150807,
11555 HArgentina,DVB-S1904,,(feeds),,,,,,J Rector 2150807,
11564 HArgentina,DVB-S32003/4,,(feeds),,,,,,J Rector 2150807,
11568 HArgentina,DVB-S33503/4,,(feeds),,,,,,J Rector 2150807,
11573 HArgentina,DVB-S33333/4,,(feeds),,,,,,J Rector 2150807,
11577 HArgentina,DVB-S33333/4,,(feeds),,,,,,J Rector 2150807,
11581 HArgentina,DVB-S13253/4,,(feeds),,,,,,J Rector 2150807,
11584 HArgentina,DVB-S26557/8,,(feeds),,,,,,J Rector 2150807,
11595 HArgentina,DVB-S19047/8,,(feeds),,,,,,J Rector 2150807,
11598 HArgentina,DVB-S25003/4,,(feeds),,,,,,J Rector 2150807,
11651 VArgentina,DVB-S19047/8,,(feeds),,,,,,J Rector 2150807,
11657 HArgentina,DVB-S19047/8,,(feeds),,,,,,J Rector 2150807,
11660 HArgentina,DVB-S28PSK2500,,(feeds),,,,,,J Rector 2150807,
11667 HArgentina,DVB-S2QPSK66653/4,,(feeds),,,,,,J Rector 2150807,
11675 HArgentina,DVB-S19043/4,,(feeds),,,,,,J Rector 2150807,
11678 HArgentina,DVB-S19043/4,,(feeds),,,,,,J Rector 2150807,
11686 VArgentina,DVB-S22223/4,,(feeds),,,,,,J Rector 2150807,
11708 HArgentina,DVB-S28PSK66603/4,,(feeds),,,,,,J Rector 2150807,
11718 HArgentina,DVB-S28PSK66601/2,,(feeds),,,,,,J Rector 2150807,
11718 VArgentina,DVB-S28PSK66603/4,,(feeds),,,,,,J Rector 2150807,
11728 VArgentina,DVB-S33003/4,,(feeds),,,,,,J Rector 2150807,
11731 HArgentina,DVB-S31243/4,,(feeds),,,,,,J Rector 2150807,
11734 HArgentina,DVB-S26553/4,,(feeds),,,,,,J Rector 2150807,
11745 VArgentina,DVB-S23733/4,,(feeds),,,,,,J Rector 2150807,
11746 HArgentina,DVB-S21666,,(feeds),,,,,,C de Berazategui220228,
11752 HArgentina,DVB-S21666,,(feeds),,,,,,C de Berazategui211225,
11755 HArgentina,DVB-S22963,,(feeds),,,,,,J Rector 2150807,
11756 VArgentina,DVB-S32003/4,,(feeds),,,,,,J Rector 2150807,
11779 VArgentina,DVB-S3600,,(feeds),,,,,,J Rector 2150807,
11782 VArgentina,DVB-S23333,,(feeds),,,,,,C de Berazategui211115,
11785 VArgentina,DVB-S23600,,(feeds),,,,,,C de Berazategui211115,
11794 VArgentina,DVB-S3600,,(feeds),,,,,,J Rector 2150812,
11805 VArgentina,DVB-S3300,,(feeds),,,,,,J Rector 2150812,
11809 VArgentina,DVB-S3350,,(feeds),,,,,,J Rector 2150812,
11817 VArgentina,DVB-S33333/4,,(feeds),,,,,,J Rector 2150812,
11829 VArgentina,DVB-S33303/4,,(feeds),,,,,,J Rector 2150812,
11836 VArgentina,DVB-S22400,,(feeds),,,,,,C de Berazategui211115,
11843 VArgentina,DVB-S23200,,(feeds),,,,,,C de Berazategui211022,
11848 VArgentina,DVB-S23333,,(feeds),,,,,,C de Berazategui211115,
11851 VArgentina,DVB-S2QPSK33503/4,,(feeds),,,,,,J Rector 2150813,
11853 VArgentina,DVB-S23433/4,,(feeds),,,,,,J Rector 2150813,
11861 VArgentina,DVB-S33303/4,,(feeds),,,,,,J Rector 2150813,
11866 VArgentina,DVB-S33003/4,,(feeds),,,,,,J Rector 2150813,
11876 HArgentina,DVB-S6666,,(feeds),,,,,,J Rector 2150813,
11877 VArgentina,DVB-S23553/4,,(feeds),,,,,,J Rector 2150813,
11882 HArgentina,DVB-S233333/4,,(feeds),,,,,,J Rector 2150813,
11888 VArgentina,DVB-S33303/4,,(feeds),,,,,,J Rector 2150813,
11892 HArgentina,DVB-S3333,,(feeds),,,,,,J Rector 2150813,
11896 HArgentina,DVB-S33303/4,,(feeds),,,,,,J Rector 2150813,
11908 VArgentina,DVB-S27200,,(feeds),,,,,,C de Berazategui230625,
11915 VArgentina,DVB-S26003/4,,(feeds),,,,,,J Rector 2150813,
11986 VArgentina,DVB-S23500,,(feeds),,,,,,C de Berazategui230814,
11992 VArgentina,DVB-S23400,,(feeds),,,,,,C de Berazategui230814,
12001 VArgentina,DVB-S23333,,(feeds),,,,,,C de Berazategui230814,
12022 VArgentina,DVB-S23600,,(feeds),,,,,,C de Berazategui211115,
12031 VArgentina,DVB-S23600,,(feeds),,,,,,C de Berazategui211115,
12034 HArgentina,DVB-S22500,,(feeds),,,,,,C de Berazategui221017,
12055 VArgentina,DVB-S22500,,(feeds),,,,,,C de Berazategui211115,
12058 HArgentina0,DVB-S4170,,(feeds),,,511,512,,,
12066 VArgentina,DVB-S23000,,(feeds),,,,,,C de Berazategui211107,
12067 HArgentina,DVB-S2500,,(feeds),,,,,,C de Berazategui230814,
12077 HArgentina,DVB-S23300,,(feeds),,,,,,C de Berazategui230626,
12080 HArgentina,DVB-S23600,,(feeds),,,,,,C de Berazategui210919,
12104 VArgentina,DVB-S23500,,(feeds),,,,,,C de Berazategui211110,
12112 HArgentina,DVB-S23700,,(feeds),,,,,,C de Berazategui230814,
12115 HArgentina,DVB-S23330,,(feeds),,,,,,C de Berazategui210921,
12118 HArgentina,DVB-S23330,,(feeds),,,,,,C de Berazategui211115,
12130 HArgentina,DVB-S22800,,(feeds),,,,,,C de Berazategui211217,
12143 VArgentina,DVB-S23600,,(feeds),,,,,,C de Berazategui211115,
12148 VArgentina,DVB-S23500,,(feeds),,,,,,C de Berazategui211115,
12151 VArgentina,DVB-S22500,,(feeds),,,,,,C de Berazategui211115,
12157 VArgentina,DVB-S26660,,(feeds),,,,,,C de Berazategui220914,
12166 VArgentina,DVB-S23200,,(feeds),,,,,,C de Berazategui211115,
12169 VArgentina,DVB-S23200,,(feeds),,,,,,C de Berazategui211115,
12175 VArgentina,DVB-S22800,,(feeds),,,,,,C de Berazategui221019,
12181 VArgentina,DVB-S24800,,(feeds),,,,,,C de Berazategui221017,
11590 VArgentina0,DVB-S28PSK300005/6,,Arsat,,1-20,,9.4,,C de Berazategui240104,https://www.lyngsat.com/providers/ar/Arsat.html
11590 VArgentina0,DVB-S28PSK300005/6,53,[Presidencia Argentina info card],,MPEG-4/HD,37,35 Spa,,,
11590 VArgentina0,DVB-S28PSK300005/6,54,Cine.ar,,MPEG-4/HD,33,32 Spa  41 Qaa,,,
11590 VArgentina0,DVB-S28PSK300005/6,133,Cine.ar,,MPEG-4/HD,2091,2092 Spa,,,
11670 VArgentina0,DVB-S28PSK300005/6,9,Cine.ar,,MPEG-4/HD,400,58 Spa,,,
11590 VArgentina0,DVB-S28PSK300005/6,121,Lapacho Canal 11,,MPEG-4/SD,2001,2002 Spa,,,
12112 VArgentina0,DVB-S28PSK48003/4,1,Lapacho Canal 11,,1-1MPEG-4/HD,512,7.94112 Spa,,C de Berazategui240131,
11590 VArgentina0,DVB-S28PSK300005/6,122,Canal 7 Chubut,,MPEG-4/SD,2011,2012 Spa,,,
12062 VArgentina0,DVB-S24170,2,Canal 7 Chubut,,?-?,33,36 Spa,,C de Berazategui211217,
11590 VArgentina0,DVB-S28PSK300005/6,123,Doce TV,,MPEG-4/SD,2021,2022 Spa,,,
12086 VArgentina0,DVB-S41702/3,1,Doce TV,,?-?MPEG-2/SD,1160,4.41120 Spa,,C de Berazategui230723,
11590 VArgentina0,DVB-S28PSK300005/6,124,Canal 2,,MPEG-4/SD,2031,2032 Spa,,,
11590 VArgentina0,DVB-S28PSK300005/6,125,Diputados TV,,MPEG-4/HD,2041,2042 Spa,,,
11590 VArgentina0,DVB-S28PSK300005/6,126,Canal Nueve Santa Cruz,,MPEG-4/SD,2051,2052 Spa,,,
12055 HArgentina0,DVB-S22963,1,Canal Nueve Santa Cruz,,?-?MPEG-4/HD,66,67 Spa,,C de Berazategui240201,
12058 HArgentina0,DVB-S4170,1,Canal Nueve Santa Cruz,,MPEG-2/SD,66,67 Spa,,,
11590 VArgentina0,DVB-S28PSK300005/6,127,TV Pública Fueguina,,MPEG-4/SD,2061,2062 Spa,,,
12136 VArgentina0,DVB-S23750,1,TV Pública Fueguina,,?-?/HD,544,800 Spa,,C de Berazategui211116,
11590 VArgentina0,DVB-S28PSK300005/6,128,El Destape TV,,MPEG-4/HD,2071,2072 Spa,,,
11670 VArgentina0,DVB-S28PSK300005/6,8,El Destape TV,,MPEG-4/HD,384,57 Spa,,,
11590 VArgentina0,DVB-S28PSK300005/6,129,Extra!,,MPEG-4/HD,2081,2082 Spa,,,
11590 VArgentina0,DVB-S28PSK300005/6,126,LU14 Radio Provincia,,,,2052 Spa,,,
12055 HArgentina0,DVB-S22963,1,LU14 Radio Provincia,,,,67 Spa,,,
12058 HArgentina0,DVB-S4170,1,LU14 Radio Provincia,,,,67 Spa,,,
11590 VArgentina0,DVB-S28PSK300005/6,9124,Radio Noticias,,,,2131 Spa,,,
11614 VArgentina0,DVB-S222003/4,1,Telediario TV,,1-1MPEG-4/HD,512,4112 Spa4128 Qaa,,C de Berazategui210829,
11629 HArgentina0,DVB-S2X8570,,Nice TV,,,,,Conax,Edinho fta230910,
11642 HArgentina0,DVB-S2X171403/4,,Nice TV,,,,,Conax,Edinho fta230910,
11640 VArgentina0,DVB-S28PSK85003/4,,,,1-1,,7.9,,C de Berazategui230529,
12058 HArgentina0,DVB-S4170,,,,,,,,C de Berazategui221128,
12081 VArgentina0,DVB-S28PSK50003/4,,,,,,7.9,,C de Berazategui220711,
11640 VArgentina0,DVB-S28PSK85003/4,1,Crónica TV,,MPEG-4/HD,66,67 Spa,,,
11670 VArgentina0,DVB-S28PSK300005/6,14,Crónica TV,,MPEG-4/SD,480,481 Spa,,,
11640 VArgentina0,DVB-S28PSK85003/4,2,CM,,MPEG-4/HD,130,131 Spa,,,
11640 VArgentina0,DVB-S28PSK85003/4,3,CM Internacional,,MPEG-4/HD,53,54 Spa,,,
11670 VArgentina0,DVB-S28PSK300005/6,,TDA,,1-10,,9.4,,C de Berazategui231026,https://www.lyngsat.com/providers/ar/TDA.html
