Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12224 Rtp 1Spot A70,DVB-S8PSK215002/3,,Dish USA,,4100-6491,,8.1,Nagravision,B Eckart120927,
12224 Rtp 1Spot A110,DVB-S200007/8,,Dish USA,,4100-6401,,7.2,Nagravision,B Eckart110324,
12224 Rtp 1Spot A130,DVB-S8PSK215002/3,,Dish USA,,4100-6301,,8.1,Nagravision,B Eckart230716,
12224 Rtp 1Spot A150,DVB-S215002/3,,Dish USA,,4100-6501,,4.4,Nagravision,B Eckart180113,
12224 Rtp 1Spot A170,DVB-S8PSK215002/3,,Dish USA,,4100-6571,,8.1,Nagravision,A Flores180110,
12224 Rtp 1Spot A20,DVB-S200005/6,,Dish USA,,4100-6391,,6.5,Nagravision,A Flores181121,
12224 Rtp 1Spot A23,DVB-S8PSK215002/3,,Dish USA,,4100-6491,,8.1,Nagravision,A Flores181121,
12224 Rtp 1Spot A240,DVB-S8PSK215002/3,,Dish USA,,4100-6101,,8.1,Nagravision,A Flores181014,
12224 Rtp 1Spot A270,DVB-S8PSK215002/3,,Dish USA,,4100-6191,,8.1,Nagravision,A Flores181121,
12224 Rtp 1Spot B2,DVB-S200007/8,,Dish USA,,4100-6291,,7.2,Nagravision,Abbie170111,
12224 Rtp 1Spot B3,DVB-S200007/8,,Dish USA,,4100-6201,,7.2,Nagravision,A Flores181121,
12224 Rtp 1Spot B22,DVB-S8PSK215002/3,,Dish USA,,4100-6001,,8.1,Nagravision,A Flores180121,
12239 Ltp 2Spot A20,DVB-S8PSK215002/3,,Dish USA,,4100-6252,,8.1,Nagravision,A Flores181121,
12239 Ltp 2Spot A3,DVB-S8PSK215002/3,,Dish USA,,4100-6202,,8.1,Nagravision,B Eckart130809,
12239 Ltp 2Spot A80,DVB-S200007/8,,Dish USA,,4100-6102,,7.2,Nagravision,A Flores181014,
12239 Ltp 2Spot A10,DVB-S8PSK215002/3,,Dish USA,,4100-6302,,8.1,Nagravision,A Flores181121,
12239 Ltp 2Spot A12,DVB-S8PSK215002/3,,Dish USA,,4100-6402,,8.1,Nagravision,B Eckart140508,
12239 Ltp 2Spot A140,DVB-S200007/8,,Dish USA,,4100-6352,,7.2,Nagravision,B Eckart120712,
12239 Ltp 2Spot A160,DVB-S200007/8,,Dish USA,,4100-6502,,7.2,Nagravision,B Eckart100819,
12239 Ltp 2Spot A180,DVB-S8PSK215002/3,,Dish USA,,4100-6552,,8.1,Nagravision,A Flores181121,
12239 Ltp 2Spot A250,DVB-S8PSK215002/3,,Dish USA,,4102-6102,,8.1,Nagravision,A Flores181014,
12239 Ltp 2Spot A280,DVB-S8PSK215002/3,,Dish USA,,4102-6152,,8.1,Nagravision,B Eckart140124,
12239 Ltp 2Spot B8,DVB-S8PSK215002/3,,Dish USA,,4100-6452,,8.1,Nagravision,A Flores181121,
12239 Ltp 2Spot B20,DVB-S8PSK Turbo215002/3,,Dish USA,,4100-6591,,,Nagravision,A Flores181121,
12253 Rtp 3Spot A170,DVB-S8PSK215002/3,,Dish USA,,4100-6573,,8.1,Nagravision,B Eckart120712,
12253 Rtp 3Spot A240,DVB-S8PSK215002/3,,Dish USA,,4100-6103,,8.1,Nagravision,A Flores180218,
12253 Rtp 3Spot A270,DVB-S8PSK215002/3,,Dish USA,,4100-6193,,8.1,Nagravision,A Flores180218,
12253 Rtp 3Spot B2,DVB-S8PSK215002/3,,Dish USA,,4100-6293,,8.1,Nagravision,A Flores180109,
12253 Rtp 3Spot B3,DVB-S200007/8,,Dish USA,,4100-6203,,7.2,Nagravision,A Flores181121,
12253 Rtp 3Spot B7,DVB-S8PSK215002/3,,Dish USA,,4100-6393,,8.1,Nagravision,A Flores180218,
12253 Rtp 3Spot B10,DVB-S8PSK215002/3,,Dish USA,,4100-6303,,8.1,Nagravision,A Flores180114,
12253 Rtp 3Spot B13,DVB-S200007/8,,Dish USA,,4100-6403,,7.2,Nagravision,B Eckart130203,
12253 Rtp 3Spot B16,DVB-S8PSK215002/3,,Dish USA,,4100-6503,,8.1,Nagravision,A Flores180113,
12253 Rtp 3Spot B21,DVB-S200007/8,,Dish USA,,4100-6593,,7.2,Nagravision,A Flores181121,
12253 Rtp 3Spot B22,DVB-S8PSK215002/3,,Dish USA,,4100-6003,,8.1,Nagravision,A Flores200712,
12268 Ltp 4Spot A20,DVB-S8PSK215002/3,,Dish USA,,4100-6254,,8.1,Nagravision,A Flores181121,
12268 Ltp 4Spot A50,DVB-S200007/8,,Dish USA,,4100-6304,,7.2,Nagravision,A Flores181121,
12268 Ltp 4Spot A250,DVB-S8PSK215002/3,,Dish USA,,4100-6104,,8.1,Nagravision,A Flores181121,
12268 Ltp 4Spot A280,DVB-S8PSK215002/3,,Dish USA,,4100-6154,,8.1,Nagravision,A Flores180218,
12268 Ltp 4Spot B9,DVB-S8PSK215002/3,,Dish USA,,4100-6144,,8.1,Nagravision,A Flores181121,
12268 Ltp 4Spot B11,DVB-S8PSK215002/3,,Dish USA,,4100-6354,,8.1,Nagravision,A Flores181121,
12268 Ltp 4Spot B12,DVB-S200007/8,,Dish USA,,4100-6404,,7.2,Nagravision,B Eckart131123,
12268 Ltp 4Spot B14,DVB-S200007/8,,Dish USA,,4100-6454,,7.2,Nagravision,B Eckart121102,
12268 Ltp 4Spot B17,DVB-S8PSK215002/3,,Dish USA,,4100-6504,,8.1,Nagravision,A Flores181121,
12268 Ltp 4Spot B18,DVB-S200007/8,,Dish USA,,4100-6554,,7.2,Nagravision,B Eckart150305,
12268 Ltp 4Spot B20,DVB-S200007/8,,Dish USA,,4100-6594,,7.2,Nagravision,B Eckart150107,
12268 Ltp 4Spot B23,DVB-S8PSK215002/3,,Dish USA,,4100-6004,,8.1,Nagravision,A Flores181121,
12282 Rtp 5Spot A10,DVB-S200007/8,,Dish USA,,4100-6295,,7.2,Nagravision,A Flores181121,
12282 Rtp 5Spot A40,DVB-S8PSK215002/3,,Dish USA,,4100-6295,,8.1,Nagravision,A Flores181121,
12282 Rtp 5Spot A70,DVB-S8PSK215002/3,,Dish USA,,4100-6385,,8.1,Nagravision,B Eckart230716,
12282 Rtp 5Spot A110,DVB-S8PSK215002/3,,Dish USA,,4100-6405,,8.1,Nagravision,A Flores181121,
12282 Rtp 5Spot A20,DVB-S200007/8,,Dish USA,,4100-6395,,7.2,Nagravision,A Flores181121,
12282 Rtp 5Spot A220,DVB-S8PSK215002/3,,Dish USA,,4100-6165,,8.1,Nagravision,A Flores181121,
12282 Rtp 5Spot A240,DVB-S8PSK215002/3,,Dish USA,,4100-6105,,8.1,Nagravision,A Flores180218,
12282 Rtp 5Spot A270,DVB-S8PSK215002/3,,Dish USA,,4100-6195,,8.1,Nagravision,A Flores180218,
12282 Rtp 5Spot B10,DVB-S8PSK215002/3,,Dish USA,,4100-6305,,8.1,Nagravision,B Eckart,
12282 Rtp 5Spot B15,DVB-S8PSK215002/3,,Dish USA,,4100-6495,,8.1,Nagravision,B Eckart111117,
12282 Rtp 5Spot B16,DVB-S8PSK215002/3,,Dish USA,,4100-6505,,8.1,Nagravision,A Flores181121,
12282 Rtp 5Spot B22,DVB-S8PSK215002/3,,Dish USA,,4100-6005,,8.1,Nagravision,A Flores181121,
12297 Ltp 6Conus0,DVB-S215002/3,,Dish USA,,4100-6,,4.4,Nagravision,A Flores181121,
12311 Rtp 7Conus0,DVB-S8PSK215002/3,,Dish USA,,4100-7,,8.1,Nagravision,A Flores200330,
12326 Ltp 8Conus0,DVB-S8PSK215002/3,,Dish USA,,4100-8,,8.1,Nagravision,B Eckart230713,
12355 Ltp 10Conus0,DVB-S8PSK215002/3,,Dish USA,,4100-10,,8.1,Nagravision,B Eckart230716,
12370 Rtp 11Conus0,DVB-S8PSK215002/3,,Dish USA,,4100-11,,8.1,Nagravision,A Flores180127,
12384 Ltp 12Conus0,DVB-S8PSK215002/3,,Dish USA,,4100-12,,8.1,Nagravision,B Eckart230713,
12399 Rtp 13Conus0,DVB-S8PSK215002/3,,Dish USA,,4100-13,,8.1,Nagravision,B Eckart230713,
12414 Ltp 14Conus0,DVB-S8PSK215002/3,,Dish USA,,4100-14,,8.1,Nagravision,B Eckart230713,
