Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,
12073 HEurope50,DVB-S28PSK300002/3,618,Radio N-Joy,,,,2091 Bul,,,
12073 HEurope50,DVB-S28PSK300002/3,619,Radio Z-Rock,,,,2096 Bul,,,
12073 HEurope50,DVB-S28PSK300002/3,620,Radio Veselina,,,,2101 Bul,,,
12092 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-25,,6.6,BulcryptConax,M Al-TaieWellikan230117,
12092 VEurope50,DVB-S28PSK300002/3,597,Radio Veronika,,,,1986 Bul,,,
12092 VEurope50,DVB-S28PSK300002/3,598,The Voice Bulgaria,,,,1991 Bul,,,
12092 VEurope50,DVB-S28PSK300002/3,599,Magic FM (Bulgaria),,,,1996 Bul,,,
12149 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-23,,6.6,BulcryptConax,M Al-Taie240129,
12149 HEurope50,DVB-S28PSK300002/3,522,ERT World,,HEVC,1610,1611 Gre,,,
12149 HEurope50,DVB-S28PSK300002/3,530,TRT World,,MPEG-4/SD,1650,1651 Eng,,,
12149 HEurope50,DVB-S28PSK300002/3,533,Freedom,,MPEG-4/SD,1665,1666 Rus,,,
12149 HEurope50,DVB-S28PSK300002/3,534,Kanal 3,,MPEG-4/SD,1670,1671 Bul,,,
12149 HEurope50,DVB-S28PSK300002/3,538,Radio 1 (Bulgaria),,,,1691 Bul,,,
12169 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-24,,6.6,BulcryptConax,M Al-Taie231023,
12169 VEurope50,DVB-S28PSK300002/3,540,TVR International,,HEVC/SD,1700,1701 Rum,,,
12169 VEurope50,DVB-S28PSK300002/3,546,Epic Drama,,HEVC/HD,1730,1733 Bul,,,
12169 VEurope50,DVB-S28PSK300002/3,566,Radio 1 (Bulgaria),,,,1831 Bul,,,
12169 VEurope50,DVB-S28PSK300002/3,567,BG Radio,,,,1836 Bul,,,
12169 VEurope50,DVB-S28PSK300002/3,568,Eparkhiiski Glas,,,,1841 Bul,,,
12169 VEurope50,DVB-S28PSK300002/3,569,BNR Horizont,,,,1846 Bul,,,
12169 VEurope50,DVB-S28PSK300002/3,570,Darik Radio,,,,1851 Bul,,,
12188 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-12,,6.6,BulcryptConax,P Jonson240122,
12207 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-21,,6.6,BulcryptConax,Filip 2002240304,
12207 VEurope50,DVB-S28PSK300002/3,260,Evrokom,,MPEG-4/HD,1300,1301 Bul,,,
12207 VEurope50,DVB-S28PSK300002/3,263,Fen Folk,,MPEG-4/SD,1315,1316 Bul,,,
12207 VEurope50,DVB-S28PSK300002/3,269,BNT 4,,MPEG-4/HD,1345,1346 Bul,,,
12207 VEurope50,DVB-S28PSK300002/3,275,The Voice TV,,MPEG-4/HD,1375,1376 Bul,,new,
12226 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-8,,6.6,BulcryptConax,N Stanislav230905,
12303 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-16,,6.6,BulcryptConax,M Al-Taie240125,
12303 HEurope50,DVB-S28PSK300002/3,164,TV 1 (Bulgaria),,MPEG-4/HD,820,821 Bul,,,
12303 HEurope50,DVB-S28PSK300002/3,167,Bulgaria 24,,MPEG-4/HD,835,836 Bul,,,
12322 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-19,,6.6,BulcryptConax,M Al-Taie240125,
12322 VEurope50,DVB-S28PSK300002/3,230,VTK,,MPEG-4/SD,1150,1151 Bul,,,
12322 VEurope50,DVB-S28PSK300002/3,231,Planeta Folk,,MPEG-4/SD,1155,1156 Bul,,,
12341 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-15,,6.6,BulcryptConax,M Al-Taie240124,
12341 HEurope50,DVB-S28PSK300002/3,145,Balkanika Music TV,,MPEG-4/HD,735,736 Bul,,,
12360 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-14,,6.6,BulcryptConax,M Al-Taie240129,
12360 VEurope50,DVB-S28PSK300002/3,114,Magic TV (Bulgaria),,MPEG-4/SD,570,571 Bul,,,
12360 VEurope50,DVB-S28PSK300002/3,115,Nastoyashcheye Vremya,,MPEG-4/SD,575,576 Rus,,,
12380 HEurope50,,,,,,,,,R Naj240317,
12418 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-18,,6.6,BulcryptConax,M Al-Taie240201,
12458 HEurope50,DVB-S28PSK300002/3,,Neosat,,2-10,,6.6,BulcryptConax,M Al-Taie240130,
12458 HEurope50,DVB-S28PSK300002/3,207,DW English,,MPEG-4/SD,527,528 Eng,,,
12458 HEurope50,DVB-S28PSK300002/3,426,Espreso TV,,MPEG-4/SD,1935,193. Ukr,,,
12458 HEurope50,DVB-S28PSK300002/3,429,TV Duga +,,MPEG-4/SD,1956,1957 Srp,,,
12458 HEurope50,DVB-S28PSK300002/3,440,RTP Internacional Europa,,MPEG-4/SD,2033,2034 Por,,,
12476 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-20,,6.6,BulcryptConax,M Al-Taie240123,
12476 VEurope50,DVB-S28PSK300002/3,242,Rodina,,MPEG-4/HD,1210,1211 Bul,,,
12509 HBalkan,DVB-S28PSK63332/3,,(feeds),,,,,,Stanley_cassidyRoli230625,
12518 HBalkan,DVB-S28PSK63332/3,,(feeds),,,,,,RoliStanley_cassidy231105,
12524 HBalkan,DVB-S28PSK63332/3,,(feeds),,,,,,Jamie ARoliStanley_cassidy230402,
12538 HBalkan,DVB-S28PSK63332/3,,(feeds),,,,,,Jamie A230319,
