Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
10721 Vtp AWW2West49-50,DVB-S275003/4,,,,126-2578,,5.5,,M Al-Taie240118,
10721 Vtp AWW2West49-50,DVB-S275003/4,14001,Iranefarda TV,,MPEG-2/SD,1410,1411 Per,,,
10721 Vtp AWW2West49-50,DVB-S275003/4,14002,News of the World,,MPEG-4/HD,1421,1422 Eng,,,
10721 Vtp AWW2West49-50,DVB-S275003/4,13907,BBC World Service English Europe,,,,6662 Eng,,,
10721 Vtp AWW2West49-50,DVB-S275003/4,13909,BBC World Service English Australasia,,,,6682 Eng,,,
10721 Vtp AWW2West49-50,DVB-S275003/4,13910,BBC World Service English News,,,,6692 Eng,,,
10721 Vtp AWW2West49-50,DVB-S275003/4,13916,BBC World Service Arabic,,,,6752 Ara,,,
10721 Vtp AWW2West49-50,DVB-S275003/4,13943,BBC World Service Afghanistan,,,,7022,,,
10721 Vtp AWW2West49-50,DVB-S275003/4,14000,La Radio Plus,,,,1041,,,
10762 Vtp AWW4West,DVB-S288005/6,,(Telstra feeds),,,,,,Jamie A211221,
10971 Htp GAA01Africa0,DVB-S28PSK300002/3,,Azam TV,,126-60400,,6.6,Nagravision,Anonymous240306,
10981 Vtp GAA02Africa0,DVB-S2QPSK450005/6,,Azam TV,,126-60302,,5.2,Nagravision,Anonymous240205,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,,Azam TV,,126-60100,,5.2,Nagravision,Anonymous240306,
11106 Vtp GAA06Africa0,DVB-S2QPSK450005/6,,Azam TV,,126-60301,,5.2,Nagravision,Anonymous240201,
10981 Vtp GAA02Africa0,DVB-S2QPSK450005/6,14,Africa TV 2,,MPEG-4/SD,142,143 Swa,,,
10981 Vtp GAA02Africa0,DVB-S2QPSK450005/6,80,Capital FM,,,,803 Eng,,,
10981 Vtp GAA02Africa0,DVB-S2QPSK450005/6,81,88.8 CBS FM,,,,813 Eng,,,
10981 Vtp GAA02Africa0,DVB-S2QPSK450005/6,82,93.3 KFM,,,,823 Eng,,,
10981 Vtp GAA02Africa0,DVB-S2QPSK450005/6,83,Radio West,,,,833 Eng,,,
10981 Vtp GAA02Africa0,DVB-S2QPSK450005/6,84,Radio Simba,,,,843 Lug,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,100,Azam Xtra,,MPEG-4/SD,1002,1003 Swa,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,456,TV Imaan,,MPEG-4/SD,4562,4563,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,50,Clouds FM,,,,503 Eng,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,51,EFM,,,,513 Swa,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,52,Times FM,,,,523 Swa,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,53,TBC FM,,,,533 Swa,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,56,Uhuru FM,,,,563 Swa,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,58,Magic FM (Tanzania),,,,583 Eng,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,59,Radio Free Africa,,,,593,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,60,Kiss FM (Tanzania),,,,603,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,61,Radio One,,,,613 Eng,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,62,East Africa Radio,,,,623 Eng,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,63,BBC World Service Swahili,,,,633 Swa,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,64,Capital Radio (Tanzania),,,,643 Eng,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,66,Radio Imaan FM,,,,663 Eng,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,95,National FM (Zimbabwe),,,,953 Eng,,,
11044 Vtp GAA04Africa0,DVB-S2QPSK450005/6,96,Radio Zimbabwe,,,,963 Eng,,,
11106 Vtp GAA06Africa0,DVB-S2QPSK450005/6,49,U FM Radio,,,,493 Eng,,,
11106 Vtp GAA06Africa0,DVB-S2QPSK450005/6,57,Wasafi FM,,,,573,,,
11106 Vtp GAA06Africa0,DVB-S2QPSK450005/6,90,MBC Radio 1,,,,903 Eng,,,
11106 Vtp GAA06Africa0,DVB-S2QPSK450005/6,91,MBC Radio 2,,,,913 Eng,,,
11459 Htp DWW1West,DVB-S28PSK97003/4,,(feeds),,,,,,Roli240113,
11459 Vtp DWW2West,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy240206,
11468 Vtp DWW2West,DVB-S28PSK44403/4,,(feeds),,,,,,Roli240223,
11471 Htp DWW1West,DVB-S28PSK97003/4,,(feeds),,,,,,Roli240113,
11478 Vtp DWW2West,DVB-S2QPSK33333/4,,(feeds),,,,,,Jamie A231008,
11483 Htp DWW1West,DVB-S28PSK96002/3,,(feeds),,,,,,Roli231122,
11484 Vtp DWW2West,DVB-S28PSK24003/4,,(feeds),,,,,,Roli231206,
11492 Vtp DWW2West,DVB-S44443/4,,(feeds),,,,,,Roli230507,
11495 Htp DWW3West,DVB-S2QPSK22223/4,,(feeds),,,,,,Jamie A240203,
11499 Vtp DWW4West,DVB-S28PSK66663/4,,(feeds),,,,,,Roli231208,
11507 Vtp DWW4West,DVB-S28PSK66663/4,,(feeds),,,,,,Roli231208,
11514 Vtp DWW4West,DVB-S28PSK66663/4,,(feeds),,,,,,Roli231024,
11521 Vtp DWW4West,DVB-S28PSK44403/4,,(feeds),,,,,,Roli230730,
11524 Htp DWW3West,DVB-S28PSK74003/4,,(feeds),,,,,,Roli230505,
11526 Vtp DWW4West,DVB-S28PSK36743/4,,(feeds),,,,,,Roli230513,
11544 Vtp DWW6West,DVB-S28PSK96003/4,,(feeds),,,,,,Roli230715,
11548 Htp DWW5West,DVB-S28PSK144003/4,,(feeds),,,,,,Roli230916,
11553 Vtp DWW6West,DVB-S28PSK75003/4,,(feeds),,,,,,Roli240105,
11562 Vtp DWW6West,DVB-S28PSK75003/4,,(feeds),,,,,,Roli240105,
11566 Htp DWW5West,DVB-S28PSK144003/4,,(feeds),,,,,,Roli230916,
11571 Vtp DWW6West,DVB-S28PSK75003/4,,(feeds),,,,,,Roli240105,
11578 Vtp DWW8West,DVB-S28PSK49363/4,,(feeds),,,,,,Roli231210,
11582 Htp DWW7West,DVB-S28PSK7200,,(feeds),,,,,,David 2231127,
11586 Vtp DWW8West,DVB-S28PSK36003/4,,(feeds),,,,,,Jamie A230723,
11590 Vtp DWW8West,DVB-S28PSK36003/4,,(feeds),,,,,,Jamie A230723,
11591 Htp DWW7West,DVB-S28PSK7200,,(feeds),,,,,,David 2231127,
11598 Vtp DWW8West,DVB-S28PSK71202/3,,(feeds),,,,,,Roli231202,
11600 Htp DWW7West,DVB-S28PSK7200,,(feeds),,,,,,David 2231127,
11606 Vtp DWW8West,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A240106,
11608 Htp DWW7West,DVB-S28PSK44003/4,,(feeds),,,,,,Roli231020,
11623 Vtp DWW10West,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231126,
11625 Htp DWW9West,DVB-S28PSK36743/4,,(feeds),,,,,,Roli230401,
11632 Vtp DWW10West,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231126,
11641 Vtp DWW10West,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231126,
11650 Vtp DWW10West,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231126,
11658 Htp DWW11West,DVB-S28PSK22223/4,,(feeds),,,,,,Jamie A240205,
11659 Vtp DWW12West,DVB-S2QPSK36005/6,,(feeds),,,,,,Roli240204,
11662 Vtp DWW12West,DVB-S28PSK20009/10,,(feeds),,,,,,Jamie A220530,
11664 Vtp DWW12West,DVB-S28PSK20009/10,,(feeds),,,,,,Jamie A220530,
11675 Htp DWW11West,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230617,
11681 Vtp DWW12West,DVB-S225005/6,,(feeds),,,,,,Stanley_cassidy211205,
11683 Htp DWW11West,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A240106,
11685 Vtp DWW12West,DVB-S28PSK25005/6,,(feeds),,,,,,Roli211206,
11693 Htp DWW11West,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A230823,
11694 Vtp DWW12West,DVB-S28PSK33335/6,,(feeds),,,,,,Roli220602,
11471 Htp RWS01Ethiopia0,DVB-S2QPSK30000,,Canal + Ethiopia,,,,,Nagravision,D de Jong220802,
11513 Htp RWS03Ethiopia0,DVB-S2QPSK30000,,Canal + Ethiopia,,,,,Nagravision,Anonymous220603,
11554 Htp RWS05Ethiopia0,DVB-S2QPSK30000,,Canal + Ethiopia,,,,,,P Laschan211209,
11595 Htp RWS07Ethiopia0,DVB-S2QPSK30000,,Canal + Ethiopia,,,,,,P Laschan211209,
11471 Htp RWS01Ethiopia0,DVB-S2QPSK30000,3102,Canal + Novela 1,,HEVC/HD,210,221,,,
11471 Htp RWS01Ethiopia0,DVB-S2QPSK30000,3107,Canal + Novela 2,,HEVC/HD,710,721,,,
11481 VAfrica0,DVB-S28PSK300002/3,,Moreplex TV,,,,6.6,,Anonymous231015,https://www.lyngsat.com/providers/ng/Moreplex-TV.html
11481 VAfrica0,DVB-S28PSK300002/3,1,Agnus Dei TV,,HEVC/HD,513,769 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,2,Top Sports TV,,HEVC/HD,514,770 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,3,Moreplex Music,,HEVC/HD,515,771 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,4,Afro Centric Showcase,,HEVC/HD,516,772 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,5,Afro Centric Royalty,,HEVC/HD,517,773 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,6,Afro Centric Epic,,HEVC/HD,518,774 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,7,Afro Centric Junior,,HEVC/HD,519,775 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,8,Afro Centric Igbo,,HEVC/HD,520,776 Ibo,,,
11481 VAfrica0,DVB-S28PSK300002/3,9,Afro Centric Yoruba,,HEVC/HD,521,777 Yor,,,
11481 VAfrica0,DVB-S28PSK300002/3,10,Afro Centric Hausa,,HEVC/HD,528,784 Hau,,,
11481 VAfrica0,DVB-S28PSK300002/3,11,Afro Centric Urban,,HEVC/HD,529,785 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,12,Afro Centric Series,,HEVC/HD,530,786 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,13,Afro Centric Pidgin,,HEVC/HD,531,787 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,14,M-Dish TV,,HEVC/HD,532,788 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,15,MBC Action,,HEVC/HD,533,789 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,16,France 24 English,,HEVC/HD,534,790 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,18,Outdoor Sport Channel,,HEVC/HD,536,792 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,19,Dove TV (Nigeria),,HEVC/HD,537,793 Eng,,,
11481 VAfrica0,DVB-S28PSK300002/3,20,Tanzania Safari Channel,,HEVC/HD,544,800 Eng,,,
