Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3688 Ltp EA2Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy201015,
3693 Rtp EA1Europe & America,DVB-S271203/4,,(feeds),,,,,,Stanley_cassidy181115,
3694 Ltp EA2Europe & America,DVB-S237003/4,,(feeds),,,,,,Stanley_cassidy181122,
3746 Rtp EA3Europe & America,DVB-S28PSK72003/4,,(feeds),,,,,,DX Bozóth220828,
3750 Ltp EA4Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy210127,
3758 Rtp EA3Europe & America,DVB-S28PSK75005/6,,(feeds),,,,,,M Sixx181207,
3767 Rtp EA3Europe & America,DVB-S271203/4,,(feeds),,,,,,Stanley_cassidy181116,
3776 Rtp EA3Europe & America,DVB-S271203/4,,(feeds),,,,,,Stanley_cassidy181116,
3777 Ltp EA4Europe & America,DVB-S28PSK37502/3,,(feeds),,,,,,M Hajdú181005,
3788 Ltp EA4Europe & America,DVB-S28PSK50003/4,,(feeds),,,,,,Jonali230603,
3790 Rtp EA5Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy200219,
3799 Rtp EA5Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy200219,
3808 Ltp EA4Europe & America,DVB-S28PSK72003/4,,(feeds),,,,,,Jonali211003,
3808 Rtp EA5Europe & America,DVB-S272003/4,,(feeds),,,,,,Jonali210418,
3817 Ltp EA4Europe & America,DVB-S28PSK71202/3,,(feeds),,,,,,M Sixx181109,
3817 Rtp EA5Europe & America,DVB-S272003/4,,(feeds),,,,,,Jonali210418,
3830 Ltp EA6Europe & America,DVB-S275003/4,,(feeds),,,,,,Stanley_cassidy181115,
3839 Ltp EA8Europe & America,DVB-S28PSK75005/6,,(feeds),,,,,,Jonali200126,
3847 Ltp EA8Europe & America,DVB-S28PSK72003/4,,(feeds),,,,,,M Sixx190108,
3848 Rtp EA7Europe & America,DVB-S28PSK66662/3,,(feeds),,,,,,DX Bozóth230329,
3856 Ltp EA8Europe & America,DVB-S28PSK98753/4,,(feeds),,,,,,M Sixx181109,
3857 Rtp EA7Europe & America,DVB-S28PSK66662/3,,(feeds),,,,,,DX Bozóth230423,
3868 Rtp EA9Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy181115,
